date,TA_f,VPD_f,SW_IN_f,FC_2_f,GPP_FC_2_rei_f,RECO_FC_2_rei_f,GPP_FC_2_fal_f,RECO_FC_2_fal_f,GPP_FC_2_las_f,RECO_FC_2_las_f
2020-11-01,295.2411736111109,1586.4054923167848,,0.2202788850285722,1.5558710554396373,1.776149940468209,1.0161580058997002,1.236436890928271,3.12672734341873,3.347006228447301
2020-11-02,295.5283628841606,1521.0623662825058,,-0.37094854111428505,1.425011528262181,1.0540629871478955,1.6208723166631385,1.2499237755488524,2.6912283818283256,2.3202798407140404
2020-11-03,296.07505038416053,1511.4802142434985,,-0.5929279674148045,1.1788437935907088,0.5859158261759038,1.8796654195218876,1.2867374521070822,2.212998708888948,1.6200707414741433
2020-11-04,295.92963468648617,1362.4708558778655,,-0.4921708799005187,0.8321596390602194,0.33998875915969995,1.7011358562802574,1.208964976379738,1.509984760674828,1.0178138807743087
2020-11-05,296.2346130721668,1362.8792805232554,,0.38315830196233863,0.3224774834872408,0.7056357854495786,0.7917092609289546,1.1748675628912923,0.7080372677828225,1.0911955697451603
2020-11-06,296.6320103830415,1410.4327020658086,,1.0043519374142866,0.10625006855434412,1.11060200596863,0.19257415259076746,1.196926090005053,0.2960916902333665,1.3004436276476519
2020-11-07,296.5230927473826,1391.5102895981083,,1.311694538122858,0.0895528293974458,1.4012473675203028,-0.06414765197623577,1.2475468861466215,0.13880497186211346,1.4504995099849705
2020-11-08,295.24151152482256,1245.1232124704486,,1.3113076741171437,0.22248780229068413,1.5337954764078268,-0.07084040134587472,1.2404672727712682,0.2686933217477789,1.5800009958649215
2020-11-09,294.4942420212764,1122.4265528959804,,1.157903976563897,0.3242191817660874,1.4821231583299834,0.0157159454493367,1.1736199220132326,0.3994061798524407,1.557310156416337
2020-11-10,293.9653199198272,1169.5477129201352,,0.9518428370770401,0.43746130490732155,1.3893041419843606,0.195792108796659,1.1476349458736979,0.5849887803609047,1.536831617437944
2020-11-11,294.13392984890527,1258.3143724946033,,1.3200699325484686,0.48230901937116655,1.802378951919634,-0.1849924792836266,1.1350774532648409,0.7797643923214322,2.0998343248698994
2020-11-12,294.0711839860211,1356.8592980265182,,1.2745099144134295,0.5384785026815098,1.8129884170949382,-0.12164522373204718,1.1528646906813813,1.0735803085212592,2.348090222934687
2020-11-13,294.93185229959164,1372.9281847195352,,1.4195188459974293,0.5012203527397976,1.9207391987372262,-0.2631560151325992,1.1563628308648295,1.287953136838581,2.7074719828360094
2020-11-14,295.6555328282828,1229.0534574314572,,1.0940256622117153,0.48514312902699547,1.57916879123871,0.06036783160419712,1.1543934938159115,1.2508718068056535,2.344897469017368
2020-11-15,296.6972834742776,1320.0735078190542,,0.8629911592200011,0.4600256298351006,1.323016789055101,0.31870559331884074,1.181696752538841,0.9933570900507164,1.8563482492707166
2020-11-16,295.9665576522272,1101.554950759093,,0.35546716135857254,0.5546672056068037,0.9101343669653755,0.8109777260582541,1.1664448874168256,0.7674512646288303,1.1229184259874019
2020-11-17,295.235522513607,1088.4385503875967,,-0.2521591517214275,0.8938598955908149,0.6417007438693867,1.410522188620359,1.1583630368989306,0.9236418227087247,0.6714826709872965
2020-11-18,294.23565957446795,1042.3142836879429,,-0.3402854494099989,1.1603149392240735,0.820029489814074,1.4664399688988332,1.1261545194888334,1.0772859697533106,0.7370005203433108
2020-11-19,294.4229030732859,1259.993925975177,,-0.11861309802857045,1.3777915341675842,1.259178436139013,1.259727921260579,1.1411148232320079,1.1664790589298653,1.0478659609012937
2020-11-20,294.38825576241123,1467.5095892434983,,0.23949113873142955,1.2323755973369668,1.4718667360683957,0.9053504730026205,1.1448416117340494,1.0002655431348881,1.2397566818663164
2020-11-21,293.84494444444437,1409.7919791666664,,0.8105218113600009,1.046988943005922,1.8575107543659222,0.285183131814031,1.095704943174031,0.8984069525489761,1.7089287639089756
2020-11-22,293.0246527777777,1382.5417013888884,,1.404921924840001,0.8251389474135555,2.230060872253556,-0.38120870151172376,1.0237132233282764,0.8476694259346322,2.2525913507746327
2020-11-23,291.91412499999996,1248.6878333333332,,1.6656450703720005,0.6855634027859198,2.3512084731579197,-0.7124431029118169,0.953201967460183,0.8361216723838414,2.501766742755841
2020-11-24,291.16058333333325,1172.485347222222,,1.7986048550315805,0.5649003579273334,2.363505212958913,-0.9051591738768563,0.8934456811547239,0.7823613911638615,2.5809662461954415
2020-11-25,290.46193646572095,973.3101240942027,,1.7949889702705175,0.4545205168624766,2.2495094871329937,-0.9614236314389633,0.8335653388315544,0.6576748599098284,2.4526638301803456
2020-11-26,290.08175591016544,791.0563396739126,,0.730040357698518,0.9569860595091154,1.6870264172076326,0.0475306733075249,0.7775710310060426,1.1569922746975694,1.887032632396087
2020-11-27,290.0462836879431,772.3157841183571,,-0.1748739775210618,1.2759172429098222,1.1010432653887596,0.9491248520965566,0.7742508745754941,1.4742951457105165,1.2994211681894545
2020-11-28,290.54407092198574,830.4574354871173,,-0.8347142006057133,1.349078480726006,0.5143642801202913,1.6435858700881827,0.8088716694824686,1.5846589655361705,0.7499447649304573
2020-11-29,291.35067508865245,854.2773046296294,,-0.04090938145028492,0.7818618164259729,0.7409524349756871,0.9144689638015708,0.8735595823512851,1.0748720032567851,1.0339626218065003
2020-11-30,292.42590425531915,898.8516449074071,,0.2818507204817151,0.49657482167399625,0.7784255421557106,0.6582481676123998,0.9400988880941141,0.8497938986282428,1.1316446191099578
2020-12-01,292.8809583333333,974.5926124999996,,0.336377303185656,0.5518365864405915,0.8882138896262468,0.6485823971191057,0.9849597003047609,0.9338262272573158,1.270203530442972
2020-12-02,292.3765972222222,1086.9237041962172,,0.36608309970324066,0.7257569223542625,1.0918400220575022,0.5951442214630065,0.9612273211662465,1.0595377479821746,1.4256208476854149
2020-12-03,291.25481944444437,1053.1522180851064,,0.3868961335712407,0.8206004390866933,1.207496572657933,0.4953112767532611,0.8822074103245011,1.0745730468472405,1.4614691804184805
2020-12-04,290.67817361111105,1017.1709055851064,,0.5354346595370142,0.8229952487811486,1.3584299083181615,0.2908805915045471,0.8263152510415605,0.9939570147734704,1.529391674310484
2020-12-05,289.93047916666654,992.8147083333333,,0.4996931766925723,0.7827822770190478,1.2824754537116192,0.2668411295989511,0.7665343062915225,0.907656560225108,1.40734973691768
2020-12-06,289.62422222222204,981.8419930555557,,0.5050937108640009,0.7895282790213075,1.2946219898853075,0.26475717199540727,0.7698508828594074,0.9010487380716072,1.4061424489356078
2020-12-07,290.2514513888887,1026.5089423758866,,0.41427573777896187,0.8588351479125337,1.273110885691495,0.42199205354855174,0.8362677913275132,0.9990284424372077,1.4133041802161692
2020-12-08,291.9776180555554,1114.1078243203312,,0.5646108996303906,0.7952340584272962,1.3598449580576857,0.38003449368750847,0.9446453933178985,0.9638735772604855,1.5284844768908756
2020-12-09,292.00377083333325,1060.7940673758867,,0.46173232055688396,0.7910769835077652,1.2528093040646484,0.48657716578749305,0.9483094863443764,0.97835416293941,1.4400864834962934
2020-12-10,292.5437222222222,1005.3794861111113,,0.49426901920192295,0.7107856293998136,1.2050546486017357,0.4901513220531379,0.9844203412550602,1.1706383358990406,1.6649073551009632
2020-12-11,293.7545694444444,1019.6644583333333,,0.3630614614019228,0.8558471707385972,1.2189086321405196,0.7179761186400712,1.0810375800419934,2.2931475841719773,2.6562090455738994
2020-12-12,296.04597222222213,1140.6682430555556,,0.5391624501840008,0.9227542026795358,1.461916652863536,0.6896658584703571,1.2288283086543574,3.4163765893736016,3.9555390395576016
2020-12-13,296.20822916666657,1206.6376458333334,,0.6411102710898707,0.9248552894230168,1.5659655605128868,0.5962155837854743,1.2373258548753447,3.858902912126505,4.5000131832163754
2020-12-14,294.81229166666657,1053.829951388889,,0.4428132799841125,0.9147892021301924,1.357602482114304,0.7153567266582285,1.1581700066423404,2.986875866487414,3.4296891464715267
2020-12-15,292.86829861111096,980.5278263888889,,0.21659631234068397,0.8783743158014578,1.0949706281421407,0.8426134274903533,1.0592097398310367,1.8933811289141316,2.109977441254816
2020-12-16,291.311909722222,817.9906875,,0.07375736825756714,0.8366297719867473,0.9103871402443137,0.8832461366192293,0.9570035048767959,1.1319412135264317,1.205698581783999
2020-12-17,290.60253472222195,833.1914861111112,,0.3379742425456111,0.6657589563984981,1.0037331989441085,0.5526211454507849,0.8905953879963956,0.84836847270343,1.1863427152490411
2020-12-18,290.0322916666665,837.4276220238097,,0.9121604237690396,0.6856801282242398,1.5978405519932786,-0.07266759344212474,0.8394928303269147,0.8936517655196612,1.8058121892887005
2020-12-19,289.68576388888874,847.6097457826748,,1.3160958044822864,0.6863637538648234,2.002459558347109,-0.5053433471590167,0.8107524573232695,0.9322440847389571,2.2483398892212434
2020-12-20,290.0728194444443,891.718905504897,,1.4027979193371436,0.6792289009206433,2.082026820257786,-0.5697137032228121,0.8330842161143313,0.9524989178387034,2.3552968371758465
2020-12-21,290.74677083333313,910.8030265366428,,1.151165492631429,0.6190882221647499,1.7702537147961788,-0.27719902267908153,0.8739664699523474,0.9090148309000993,2.060180323531528
2020-12-22,291.49090277777753,1020.220645833333,,0.9448374872038965,0.7301736112977563,1.6750110985016526,-0.019823466622115166,0.9250140205817813,1.1963509403170252,2.141188427520922
2020-12-23,291.6159305555554,1000.5014236111109,,1.066886498116364,0.6978556779585249,1.7647421760748887,-0.14880685329199114,0.9180796448243728,1.541670753774208,2.608557251890572
2020-12-24,291.89152777777764,1011.841805112293,,0.9772202653776626,0.6247969245035855,1.6020171898812479,-0.07356610527123932,0.9036541601064233,1.7031256970341335,2.680345962411797
2020-12-25,291.7055277777776,1067.4419231678487,,0.9361776696851951,0.4322083577221389,1.368386027407334,-0.0627351818122883,0.8734424878729068,1.5161873052791048,2.4523649749643
2020-12-26,290.44923611111085,1155.813082890071,,0.7498848305984419,0.41096182648244645,1.1608466570808886,0.05227250879584575,0.8021573393942876,1.1431444983441315,1.8930293289425733
2020-12-27,289.08736111111085,1124.8053958333335,,0.6846742124875327,0.48604068209104884,1.170714894578582,0.057898766225940305,0.7425729787134729,0.9261905598838363,1.6108647723713692
2020-12-28,289.1649596631203,1081.9667811761228,,0.6020213541914288,0.6149504966972661,1.2169718508886949,0.14793116429701078,0.7499525184884394,0.8097460791821073,1.4117674333735364
2020-12-29,289.2548624408981,1037.7406561761227,,0.3714498179914288,0.8723409648909124,1.243790782882341,0.40415551783276626,0.7756053358241949,0.9735952419721775,1.3450450599636066
2020-12-30,289.15574438534253,1042.1388114791528,,0.16778954280389638,0.944280419868529,1.112069962672425,0.597271370051701,0.7650609128555971,1.0356001339846306,1.203389676788527
2020-12-31,288.05510416666635,980.393315025252,,-0.12554897619542824,1.0506093751525365,0.9250603989571079,0.836469477562741,0.7109205013673127,1.1565959391562899,1.0310469629608614
2021-01-01,288.2040624999997,940.7062525252519,,-0.011800709978285312,0.9145369757464561,0.9027362657681705,0.7047393534406661,0.6929386434623805,1.0480979919233506,1.036297281945065
2021-01-02,288.30797916666637,938.9729513888884,,0.15662436121314327,0.7876700283289569,0.9442943895420998,0.5251587063448622,0.6817830675580052,0.9426207635852291,1.099245124798372
2021-01-03,287.9971319444441,980.1023301767673,,0.32448665728628606,0.6489225606611063,0.9734092179473922,0.3319247371465056,0.6564113944327915,0.8302750130444059,1.1547616703306918
2021-01-04,287.30144444444414,975.9822875841746,,0.19343005869747087,0.6634296495576708,0.8568597082551414,0.4328621163979876,0.6262921750954583,0.8834300117605401,1.0768600704580107
2021-01-05,286.92672222222194,955.6204602693597,,0.1592498957467002,0.5917173769995306,0.7509672727462305,0.45608833294372647,0.6153382286904265,0.8543249221680744,1.013574817914774
2021-01-06,287.0186527777775,895.0826856481476,,-0.05388700575101407,0.4791110090537105,0.42522400330269594,0.6588830533184132,0.6049960475673991,0.786047636946328,0.7321606311953136
2021-01-07,286.66115277777743,740.7398949074069,,-0.09012407160219893,0.26139462847438555,0.1712705568721862,0.6652755519413774,0.5751514803391783,0.5665261685715083,0.476402096969309
2021-01-08,286.2676467198578,543.5852146867609,,0.22863859157008873,0.2163945940985944,0.44503318566868266,0.329717210973481,0.5583558025435694,0.5517556177117972,0.7803942092818854
2021-01-09,286.5828619976355,612.6626313534275,,0.3203810649500887,0.24324900942529337,0.5636300743753816,0.2577618133685739,0.5781428783186624,0.6556636490195341,0.9760447139696223
2021-01-10,286.9076467198577,740.057388297872,,0.4559103673347888,0.28600869732904605,0.7419190646638344,0.13887214938103254,0.5947825167158212,0.7873493539681998,1.243259721302988
2021-01-11,287.72622222222185,941.0868680555551,,0.12743892000368087,0.31758975824558977,0.4450286782492702,0.4910473507104896,0.6184862707141705,0.8789796102313973,1.0064185302350774
2021-01-12,287.5081805555552,922.2318333333327,,0.3050961427482263,0.3330013876495213,0.6380975303977472,0.30569409027256467,0.6107902330207909,0.8324727173073508,1.1375688600555767
2021-01-13,287.627458333333,970.1492083333328,,0.4155859593520977,0.35044044847525124,0.7660264078273484,0.20854233548374804,0.6241282948358458,0.7916533168230724,1.20723927617517
2021-01-14,287.305083333333,962.4295050925921,,0.39486320556654575,0.41272715018181744,0.8075903557483626,0.2233866313539048,0.6182498369204504,0.7816737721106364,1.176536977677182
2021-01-15,287.16105555555515,951.8311752314812,,0.44488896841457176,0.40919830760813974,0.8540872760227108,0.17302620385594114,0.6179151722705128,0.742099610034714,1.1869885784492855
2021-01-16,287.6112430555552,976.99362662037,,0.41798885874272756,0.4362059413477469,0.8541948000904739,0.23105222689973726,0.6490410856424647,0.7636062027973977,1.1815950615401252
2021-01-17,288.2275902777774,1013.7404548611106,,0.5453253728980003,0.35381349931799927,0.8991388722159991,0.1542002856824007,0.6995256585804008,0.6746035951173074,1.2199289680153076
2021-01-18,288.6347847222218,1031.3321925505045,,0.5760006921151434,0.34561192372566124,0.9216126158408038,0.17021071198120144,0.7462114040963442,0.6699231483407342,1.2459238404558775
2021-01-19,288.7082013888885,947.8219633838377,,0.4933599206384162,0.36925188284421306,0.8626118034826283,0.2685244230529545,0.7618843436913703,0.7006912139850249,1.1940511346234404
2021-01-20,290.0506666666663,914.2328453282822,,0.585070649640624,0.38860700020890554,0.9736776498495286,0.23920652315233817,0.8242771727929616,0.7151744028007644,1.3002450524413875
2021-01-21,291.9079861111107,925.8510138888882,,0.3782401208727278,0.43685187024475275,0.8150919911174794,0.5482120788110737,0.9264521996838012,1.1605043790884098,1.538744499961136
2021-01-22,293.7105277777774,1044.336805555555,,0.4205390342327277,0.3715947693911213,0.7921338036238481,0.6109780784744264,1.0315171127071538,2.22994607221019,2.6504851064429165
2021-01-23,293.7956249999996,1069.9164861111105,,0.17641079841418225,0.35831410042822376,0.5347248988424049,0.8859902934658445,1.0624010918800264,2.5904984223166103,2.7669092207307906
2021-01-24,293.7980902777774,1050.7963124999994,,0.15438524612981863,0.2965303695175734,0.45091561564739085,0.9051503344933135,1.0595355806231317,2.2316654337763784,2.386050679906196
2021-01-25,293.82634722222184,972.0654444444439,,-0.03993649855218135,0.42724226484651107,0.3873057662943285,1.0977338825848424,1.0577973840326604,1.2615332567042803,1.2215967581520972
2021-01-26,294.10551388888854,905.3607638888883,,-0.140638689768545,0.45729862903926044,0.31665993927071423,1.2101345525497937,1.0694958627812483,0.9653775252826563,0.8247388355141095
2021-01-27,294.57343055555526,937.2937152777771,,-0.42179527528511646,0.4140440118563371,-0.0077512634287805375,1.506489339562166,1.0846940642770493,0.887659057312113,0.46586378202699463
2021-01-28,294.0637013888886,957.176479166666,,-0.6791081761195321,0.23198628511893105,-0.44712189100060223,1.737721384700171,1.058613208580639,0.683018969252236,0.0039107931327021506
2021-01-29,293.4547916666663,940.654805555555,,-1.0420934446321035,0.16921494993049002,-0.8728784947016148,2.045678484190018,1.0035850395579142,0.564468818222887,-0.4776246264092185
2021-01-30,292.8160833333329,924.4762819444437,,-0.5725133820689865,0.15773092388314583,-0.4147824581858421,1.5453640505740243,0.9728506685050374,0.5180455731647665,-0.05446780890422184
2021-01-31,293.1687499999996,965.3324763888882,,-0.13929994390270073,0.14475615856013146,0.0054562146574292925,1.1311547756954194,0.9918548317927183,0.4970953843018213,0.35779544039911854
2021-02-01,293.7765138888885,1062.9317472222217,,0.36905105600987076,0.0926234732805684,0.4616745292904378,0.6692696085380936,1.038320664547964,0.48656635657361536,0.8556174125834842
2021-02-02,294.00325694444405,1078.021006944444,,0.3176939719842344,0.05264303774846785,0.37033700973270084,0.7265681858085634,1.0442621577927973,0.430422552927115,0.7481165249113474
2021-02-03,293.9701687091499,1025.1467790032675,,0.3222644342694032,0.0417943021953203,0.3640587364647221,0.7214342425898788,1.0436986768592813,0.4272139068748058,0.7494783411442071
2021-02-04,294.0676288171873,1001.0016696125616,,0.34618403972418244,0.03802031857665931,0.3842043583008403,0.6984268827559728,1.0446109224801547,0.4178514967788725,0.7640355365030529
2021-02-05,294.2871064806543,979.1012750206773,,0.331194417579533,0.03671435486035526,0.36790877243988684,0.7193310111320895,1.0505254287116224,0.4285908150698278,0.7597852326493587
2021-02-06,294.78182992462024,1001.4295007985952,,0.31159383157685766,0.0466927899387562,0.3582866215156126,0.7357773510361421,1.0473711826129994,0.45650904021384614,0.7681028717907016
2021-02-07,295.4614941712442,1037.061092799258,,0.18870822489020314,0.14673120218912508,0.3354394270793269,0.8672157324730634,1.0559239573632662,0.6757636436481677,0.8644718685383683
2021-02-08,296.1534240535561,1079.8341076670242,,0.08832011087968884,0.25494399013874997,0.3432641010184376,0.9790135331411877,1.067333644020876,0.9317102312950731,1.0200303421747596
2021-02-09,296.6849444045857,1123.586602046253,,0.03008613803738232,0.35003029854672746,0.38011643658410854,1.0480790831218403,1.078165221159222,1.1487897780703953,1.178875916107775
2021-02-10,296.8833800573628,1162.1566325813021,,0.19936803324903948,0.3643983540690981,0.5637663873181363,0.8695122108323671,1.0688802440814065,1.148340493973379,1.3477085272224159
2021-02-11,296.57605584491716,1189.382255916531,,0.20525210788075376,0.36442368796619773,0.5696757958469502,0.8628281762300688,1.0680802841108223,1.1483336692422033,1.3535857771229545
2021-02-12,295.71621972966017,1197.3657637005608,,0.17943830057269664,0.35902536935426826,0.5384636699269637,0.8875193561043117,1.066957656677008,1.1431864306270736,1.322624731199768
2021-02-13,294.467131944444,1215.8793686111098,,0.33765874949462926,0.3655260599567349,0.7031848094513631,0.7222443002785125,1.0599030497731412,1.0631074520174304,1.4007662015120574
2021-02-14,293.8420763888885,1302.5154722222208,,0.501480988839715,0.396818737884695,0.8982997267244092,0.5505297485120703,1.0520107373517849,0.9615168631423403,1.4629978519820528
2021-02-15,293.3486041666663,1329.9992638888878,,0.722670385821715,0.37812951743162687,1.1007999032533409,0.3057027493496847,1.0283731351713994,0.764228692427388,1.4868990782491007
2021-02-16,292.8770434397159,1263.7270193557908,,0.5564101231345719,0.4406326440509258,0.9970427671854969,0.44311326963344455,0.9995233927680163,0.7794020914895001,1.3358122146240696
2021-02-17,291.9753259456261,1095.738085106382,,0.24770202262951693,0.43094331375440015,0.6786453363839163,0.6970896943311867,0.9447917169607032,0.7569476636619198,1.0046496862914343
2021-02-18,291.2852842789594,973.1259253841596,,-0.13931439820305438,0.49609506408733167,0.35678066588427665,1.0393644783127447,0.9000500801096898,0.8349524472018963,0.6956380489988395
2021-02-19,290.9502894503542,921.3878990839233,,-0.3075360958493401,0.4844596790927464,0.17692358324340565,1.1952854143417364,0.887749318492396,0.8344070717953636,0.5268709759460212
2021-02-20,291.8769652777774,1031.9101388888878,,0.09570665249571492,0.43029925721918555,0.5260059097148998,0.8509875897484047,0.9466942422441194,0.7740622882132971,0.8697689407090096
2021-02-21,292.0705208333329,1068.1615833333321,,0.2429779012642863,0.6200396181205527,0.8630175193848384,0.7104643397893106,0.9534422410535969,0.990150037035196,1.2331279382994802
2021-02-22,292.2620833333329,1119.1084374999984,,0.30324786184233826,0.6273075190903462,0.9305553809326838,0.6377653940337157,0.9410132558760537,1.0448133749145014,1.3480612367568374
2021-02-23,291.8495208333329,1113.106743055554,,0.02829326436688362,0.7354613972326195,0.7637546615995024,0.8829200301953603,0.9112132945622439,1.199042407559593,1.2273356719264743
2021-02-24,292.815006944444,1237.265743055554,,0.12269252810688362,0.5659051707810577,0.6885976988879406,0.8554227599514138,0.9781152880582974,1.040082204648226,1.162774732755107
2021-02-25,293.3965435606056,1224.8388497474732,,0.06839445535254593,0.5863456928839349,0.65474014823648,0.9233401879788133,0.9917346433313593,1.0189270418675964,1.08732149722014
2021-02-26,293.31133371761047,1093.7496522345532,,0.07948020941600054,0.6107924973004929,0.6902727067164927,0.8982888562724348,0.9777690656884358,1.0095145972558865,1.0889948066718846
2021-02-27,292.79846566205487,1012.8205411234418,,-0.146035295435428,0.6877884421259995,0.5417531466905707,1.0901012605238771,0.9440659650884496,1.1165805691727793,0.9705452737373491
2021-02-28,293.2294846014488,1136.121344153745,,-0.05240911393142792,0.7433514206875973,0.6909423067561687,1.0546569821469005,1.0022478682154727,1.2185751020782296,1.1661659881467994
2021-03-01,293.64752083333286,1242.1826650064584,,0.45116681751200044,0.7617416792806981,1.212908496792698,0.5607368809361072,1.0119036984481078,1.2517704769117401,1.7029372944237382
2021-03-02,294.0834236111106,1260.7748038953475,,1.0402733892948577,0.7149345882252921,1.755207977520149,-0.004692491517830429,1.035580897777027,1.2264406113499462,2.266714000644802
2021-03-03,294.1854847813234,1232.6884634698154,,0.5787311050240004,0.8498420692050271,1.4285731742290269,0.4563991136598508,1.0351302186838514,1.4179319497483682,1.996663054772367
2021-03-04,294.0834708924345,1243.7754234633555,,-0.1397942837874279,0.9300016672710226,0.790207383483594,1.1898077637851854,1.0500134799977576,1.5384559776271196,1.39866169383969
2021-03-05,293.48198894799015,1141.111252630022,,-0.8428978599188565,0.9841832243640213,0.14128536444516415,1.8044887736991833,0.9615909137803267,1.5181453219907153,0.6752474620718566
2021-03-06,292.38410951536594,957.3994581349189,,-0.8091028486718956,0.915071457043067,0.10596860837117099,1.7093600827582949,0.9002572340863995,1.4091691215671218,0.6000662728952243
2021-03-07,292.2294567375882,904.5544170024401,,-0.7271950021614023,1.0400646599892716,0.31286965782786874,1.5946051885874848,0.8674101864260827,1.5326899668645932,0.8054949647031896
2021-03-08,291.9471122931437,995.400455891329,,-0.8396500432014022,1.392720684283759,0.5530706410823562,1.7271857072420858,0.8875356640406838,1.9501190679374794,1.1104690247360758
