,lon,lat
0,24.2928728921333,61.845971909776935
1,24.29304561112624,61.845930421849395
2,24.29322157234879,61.84589528956347
3,24.293400534755,61.84586604026469
4,24.293582597805603,61.84584286869987
5,24.29376781198666,61.845825873609904
6,24.293956066398557,61.845814837416064
7,24.29414720406186,61.84580945222956
8,24.294341200776664,61.845809670402815
9,24.294536667467614,61.8458127693168
10,24.294735751579942,61.84582295749139
11,24.29489912720594,61.845837721163086
12,24.294938860295435,61.845841032624044
13,24.295145036142,61.845865117936896
14,24.295280445875388,61.84588589353531
15,24.29535537858559,61.84589736782926
16,24.295569268279742,61.84593656817357
17,24.295594325329642,61.84594174951749
18,24.295787543353025,61.84598436109278
19,24.29586066924112,61.846003021551226
20,24.296013026704653,61.8460462780276
21,24.296085813475127,61.84606898792755
22,24.29624785611683,61.84612650742324
23,24.296280115965303,61.84613846852444
24,24.296452634061325,61.84621043134245
25,24.296494928173935,61.84623072425305
26,24.29660775643064,61.846284376345665
27,24.296746551748708,61.846360181805004
28,24.296758608942543,61.84636748236756
29,24.29687691677484,61.846436947873514
30,24.296988442215174,61.84651586079026
31,24.297060184043662,61.846578487814945
32,24.297081951447073,61.846596826762145
33,24.297161092631566,61.84667943007808
34,24.297225571135986,61.846763704331224
35,24.2972811387231,61.84684899406893
36,24.2973315263775,61.846934874116954
37,24.29737790875901,61.84702121061444
38,24.297420895140675,61.84710793413067
39,24.297459271098795,61.84719518306171
40,24.297488892906554,61.847283429625435
41,24.297505060306285,61.84737320946017
42,24.297503900868673,61.8474479037549
43,24.29750424390895,61.847464924767294
44,24.297487153436435,61.84755849465514
45,24.297445308199258,61.847654885548714
46,24.297429187337983,61.84768142576691
47,24.297386310366424,61.847753231081484
48,24.297319168847114,61.847845776051116
49,24.2973140840956,61.84785308403278
50,24.29724050857179,61.847953090668945
51,24.297202957792543,61.84799799519391
52,24.29715640542352,61.84805429690648
53,24.297078555833085,61.84813416773161
54,24.29705491395634,61.84815748451804
55,24.296943972104984,61.84825039275641
56,24.296925923211937,61.84826380561675
57,24.296799732461427,61.848347700338074
58,24.296750390401517,61.8483754300381
59,24.296648137628136,61.848430598102894
60,24.296508148884644,61.84849465551033
61,24.296490966555968,61.848502571388494
62,24.296330884517307,61.84856884225867
63,24.29616717056556,61.8486251310542
64,24.296165932736734,61.848625572528114
65,24.29599899311164,61.84867840881553
66,24.29582829984827,61.84872389103238
67,24.295654496642804,61.84876328026479
68,24.295517790537378,61.84879074518262
69,24.295478807151966,61.84879897406714
70,24.295302300436052,61.84883306715671
71,24.29512365642378,61.84886297276147
72,24.29494216809382,61.848887305297026
73,24.294757684492332,61.848905768766734
74,24.294570210816037,61.84891837314488
75,24.29437935604346,61.8489243519588
76,24.294346370781277,61.84892421121984
77,24.294185760137843,61.84892495905876
78,24.293988453481738,61.84891829409195
79,24.293786930037367,61.84890336507088
80,24.293754203735,61.84890005425362
81,24.293583117633684,61.84888394967497
82,24.293375241370462,61.84885656931472
83,24.29335668774634,61.84885371966267
84,24.293164969966657,61.84882449397415
85,24.29303282900473,61.84879899293507
86,24.292949283075902,61.84878180406589
87,24.29277045873646,61.84873726084939
88,24.29272634133389,61.84872489415631
89,24.2925536351685,61.84867033979665
90,24.29249329201599,61.84864817242944
91,24.29236869080291,61.84859978693053
92,24.292246214702274,61.84854395394004
93,24.292208056887425,61.84852646456491
94,24.292061116695876,61.84845158217059
95,24.291981704900856,61.848405564154966
96,24.29192745277949,61.84837518733935
97,24.291802974944773,61.8482977460282
98,24.291694039121985,61.84821853424375
99,24.29169114973337,61.84821611898917
100,24.291593285392405,61.84813839039254
101,24.291508332696974,61.848056446610364
102,24.2914378344118,61.84797285631267
103,24.291379839936617,61.847887841706836
104,24.291332611481916,61.847801600752916
105,24.291295713438807,61.84771418307552
106,24.291269976185774,61.84762549408809
107,24.291256981583555,61.84753535359953
108,24.291257867316638,61.84744363201057
109,24.29126643405495,61.84738362995784
110,24.29126975283223,61.847350657436465
111,24.291289404541175,61.84725679820764
112,24.291321914769412,61.84716147423989
113,24.291333190802053,61.847134419805734
114,24.29135945346791,61.847065577451424
115,24.29140580971411,61.846968676209805
116,24.291425167032713,61.84693464630698
117,24.291460776915212,61.84687079403234
118,24.29153275653661,61.84677097385468
119,24.291534483890075,61.84676886575172
120,24.291618195677806,61.84666962036399
121,24.291657346592157,61.8466296396268
122,24.291722120074226,61.84656616100935
123,24.291788651889554,61.84650696447455
124,24.291843528571427,61.84646070977949
125,24.291925918258418,61.84639597590943
126,24.291985592238092,61.846352905365244
127,24.292069157820585,61.84629669752556
128,24.29216457376931,61.84624089502479
129,24.29221918423653,61.84621072401322
130,24.29237552574141,61.846137130387554
131,24.292417277540338,61.84612048571403
132,24.292536734085477,61.84607307763802
133,24.292702747201986,61.846018443868616
134,24.292842738911673,61.84598039420191
135,24.2928728921333,61.845971909776935
