yyyy,mm,day,HH_UTC,MM,zm,d,z0,u_mean,L,sigma_v,u_star,wind_dir
2019,1,1,12,30,3.0,0.134,,1.91213816518847,2378.272495433364,0.6869729976970653,0.21845,232.77
2019,1,1,13,0,3.0,0.134,,1.91213816518847,2740.1627810908717,0.6869729976970653,0.25294,208.97
2019,1,1,14,30,3.0,0.134,,1.91213816518847,2374.6953510350313,0.6869729976970653,0.23469,332.36400000000003
2019,1,1,15,0,3.0,0.134,,1.91213816518847,1295.977163269028,0.6869729976970653,0.17977,319.888
2019,1,1,15,30,3.0,0.134,,1.91213816518847,1108.0093844274818,0.6869729976970653,0.17853,26.2455
2019,1,1,16,0,3.0,0.134,,1.91213816518847,822.0305845200852,0.6869729976970653,0.16518,16.6211
2019,1,1,16,30,3.0,0.134,,1.91213816518847,4953.725241815226,0.6869729976970653,0.25811999999999996,8.32386
2019,1,1,17,0,3.0,0.134,,1.91213816518847,5558.072277205133,0.6869729976970653,0.24785,23.5731
2019,1,1,17,30,3.0,0.134,,1.91213816518847,4368.043328707199,0.6869729976970653,0.22851,20.1508
2019,1,1,18,0,3.0,0.134,,1.91213816518847,8572.940013383879,0.6869729976970653,0.25794,1.6317700000000002
2019,1,1,19,30,3.0,0.134,,1.91213816518847,4295.82389423346,0.6869729976970653,0.21339,354.05300000000005
2019,1,1,20,0,3.0,0.134,,1.91213816518847,8131.566070454222,0.6869729976970653,0.26744,321.913
2019,1,1,20,30,3.0,0.134,,1.91213816518847,6379.4764521583875,0.6869729976970653,0.25236,16.8288
2019,1,1,21,0,3.0,0.134,,1.91213816518847,732.5969773778302,0.6869729976970653,0.15324000000000002,23.2929
2019,1,1,21,30,3.0,0.134,,1.91213816518847,9216.869853178294,0.6869729976970653,0.25404,349.25
2019,1,1,22,0,3.0,0.134,,1.91213816518847,3517.626681887815,0.6869729976970653,0.20307999999999998,352.265
2019,1,1,22,30,3.0,0.134,,1.91213816518847,8731.768608517765,0.6869729976970653,0.25105,0.99925
2019,1,2,1,0,3.0,0.134,,1.91213816518847,39699.66609342452,0.6869729976970653,0.37927,8.82094
2019,1,2,1,30,3.0,0.134,,1.91213816518847,54451.323737563216,0.6869729976970653,0.42383000000000004,5.74489
2019,1,2,2,30,3.0,0.134,,1.91213816518847,24335.490535562843,0.6869729976970653,0.33023,4.5503
2019,1,2,4,0,3.0,0.134,,1.91213816518847,21107.918122033854,0.6869729976970653,0.29320999999999997,3.4170599999999998
2019,1,2,5,0,3.0,0.134,,1.91213816518847,63926.71269531352,0.6869729976970653,0.45077,13.1169
2019,1,2,5,30,3.0,0.134,,1.91213816518847,28287.119926530268,0.6869729976970653,0.33241,6.477869999999999
2019,1,2,6,0,3.0,0.134,,1.91213816518847,20542.4792482674,0.6869729976970653,0.30665,1.71642
2019,1,2,6,30,3.0,0.134,,1.91213816518847,44667.422954104666,0.6869729976970653,0.38675,1.05116
2019,1,2,7,0,3.0,0.134,,1.91213816518847,49193.76502174878,0.6869729976970653,0.4079,355.848
2019,1,2,7,30,3.0,0.134,,1.91213816518847,40950.4596710489,0.6869729976970653,0.37018,2.8496099999999998
2019,1,2,9,0,3.0,0.134,,1.91213816518847,47077.345287958786,0.6869729976970653,0.41625,358.08
2019,1,2,9,30,3.0,0.134,,1.91213816518847,15627.159768300766,0.6869729976970653,0.30032,354.17400000000004
