yyyy,mm,day,HH_UTC,MM,zm,d,z0,u_mean,L,sigma_v,u_star,wind_dir
2018,8,26,3,30,3.0,0.134,,1.7111465831269124,6905.746351166114,0.6869729976970653,0.24320999999999998,347.251
2018,8,26,4,0,3.0,0.134,,1.7111465831269124,2369.787458807003,0.6869729976970653,0.18478,355.67800000000005
2018,8,26,4,30,3.0,0.134,,1.7111465831269124,2397.081558899109,0.6869729976970653,0.18996,6.14991
2018,8,26,5,0,3.0,0.134,,1.7111465831269124,4311.870484492613,0.6869729976970653,0.2161,33.6243
2018,8,26,6,0,3.0,0.134,,1.7111465831269124,545.1978089688766,0.6869729976970653,0.14006,88.5937
2018,8,26,6,30,3.0,0.134,,1.7111465831269124,370.3684022786665,0.6869729976970653,0.12358,72.9057
2018,8,26,7,0,3.0,0.134,,1.7111465831269124,273.00245966866663,0.6869729976970653,0.10977999999999999,115.329
2018,8,26,8,30,3.0,0.134,,1.7111465831269124,-655.4754870432597,0.6869729976970653,0.13842000000000002,124.045
2018,8,26,9,0,3.0,0.134,,1.7111465831269124,-1110.049247551995,0.6869729976970653,0.13168,146.233
2018,8,26,10,0,3.0,0.134,,1.7111465831269124,-1491.72716610419,0.6869729976970653,0.10296,167.394
2018,8,26,10,30,3.0,0.134,,1.7111465831269124,-14409.726818017605,0.6869729976970653,0.21477,198.137
2018,8,26,11,0,3.0,0.134,,1.7111465831269124,-12059.9091249287,0.6869729976970653,0.20464000000000002,202.142
2018,8,26,11,30,3.0,0.134,,1.7111465831269124,-22346.883632487785,0.6869729976970653,0.23858000000000001,198.47299999999998
2018,8,26,12,0,3.0,0.134,,1.7111465831269124,-18573.72970226532,0.6869729976970653,0.21484,189.97
2018,8,26,12,30,3.0,0.134,,1.7111465831269124,-63894.95024967879,0.6869729976970653,0.32555,188.266
2018,8,26,13,0,3.0,0.134,,1.7111465831269124,-72290.96293054904,0.6869729976970653,0.33231,207.143
2018,8,26,13,30,3.0,0.134,,1.7111465831269124,-32110.14071921811,0.6869729976970653,0.2632,196.514
2018,8,26,14,0,3.0,0.134,,1.7111465831269124,-82383.05468685165,0.6869729976970653,0.35341999999999996,187.57299999999998
2018,8,26,14,30,3.0,0.134,,1.7111465831269124,-42176.45748580525,0.6869729976970653,0.29309,200.38
2018,8,26,15,0,3.0,0.134,,1.7111465831269124,-69407.44616901259,0.6869729976970653,0.35335,198.03599999999997
2018,8,26,15,30,3.0,0.134,,1.7111465831269124,-34374.017800235866,0.6869729976970653,0.30028,213.667
2018,8,26,16,0,3.0,0.134,,1.7111465831269124,-25668.247285586207,0.6869729976970653,0.28970999999999997,203.082
2018,8,26,16,30,3.0,0.134,,1.7111465831269124,-11128.381979054011,0.6869729976970653,0.23726999999999998,200.072
2018,8,26,17,0,3.0,0.134,,1.7111465831269124,-2280.03129452647,0.6869729976970653,0.15757000000000002,200.451
2018,8,26,18,0,3.0,0.134,,1.7111465831269124,-447.3621656290941,0.6869729976970653,0.13657,206.49900000000002
2018,8,27,5,30,3.0,0.134,,1.7111465831269124,-599.3676274879862,0.6869729976970653,0.15463,62.7663
2018,8,27,7,0,3.0,0.134,,1.7111465831269124,123.89439837294935,0.6869729976970653,0.1372,50.9979
2018,8,27,8,30,3.0,0.134,,1.7111465831269124,-1022.1700001887014,0.6869729976970653,0.11582999999999999,179.30900000000003
2018,8,27,9,30,3.0,0.134,,1.7111465831269124,-2781.3284216448637,0.6869729976970653,0.14082999999999998,206.22
2018,8,27,10,0,3.0,0.134,,1.7111465831269124,-5394.8280887093515,0.6869729976970653,0.16451,189.63099999999997
2018,8,27,11,0,3.0,0.134,,1.7111465831269124,-9086.703400679482,0.6869729976970653,0.18147,197.833
2018,8,27,11,30,3.0,0.134,,1.7111465831269124,-17822.462020707637,0.6869729976970653,0.22098,207.14
2018,8,27,12,0,3.0,0.134,,1.7111465831269124,-14672.68799255169,0.6869729976970653,0.20621,205.632
2018,8,27,12,30,3.0,0.134,,1.7111465831269124,-14163.687089994211,0.6869729976970653,0.20955,200.889
2018,8,27,13,0,3.0,0.134,,1.7111465831269124,-15367.991971389723,0.6869729976970653,0.21270999999999998,203.511
2018,8,27,13,30,3.0,0.134,,1.7111465831269124,-29496.332050714704,0.6869729976970653,0.26491,202.141
2018,8,27,14,0,3.0,0.134,,1.7111465831269124,-16740.354192913346,0.6869729976970653,0.22846999999999998,201.977
2018,8,27,14,30,3.0,0.134,,1.7111465831269124,-16979.890938446555,0.6869729976970653,0.23128,195.558
2018,8,27,15,0,3.0,0.134,,1.7111465831269124,-19740.384546715508,0.6869729976970653,0.24311,201.727
2018,8,27,15,30,3.0,0.134,,1.7111465831269124,-12693.566715217252,0.6869729976970653,0.22684,206.213
2018,8,27,16,0,3.0,0.134,,1.7111465831269124,-10948.726066350277,0.6869729976970653,0.22200999999999999,207.18400000000003
2018,8,27,16,30,3.0,0.134,,1.7111465831269124,-6439.949330196252,0.6869729976970653,0.20143,207.607
2018,8,27,17,0,3.0,0.134,,1.7111465831269124,-5011.806293973322,0.6869729976970653,0.19567,208.467
2018,8,27,17,30,3.0,0.134,,1.7111465831269124,-371.12222473727564,0.6869729976970653,0.10235,206.667
2018,8,28,9,30,3.0,0.134,,1.7111465831269124,-1704.662833298419,0.6869729976970653,0.13052,195.82
2018,8,28,10,0,3.0,0.134,,1.7111465831269124,-15238.548074943268,0.6869729976970653,0.23934,193.922
2018,8,28,10,30,3.0,0.134,,1.7111465831269124,-14715.783245949664,0.6869729976970653,0.23753000000000002,192.80200000000002
2018,8,28,11,0,3.0,0.134,,1.7111465831269124,-19154.949596654427,0.6869729976970653,0.23926999999999998,190.803
2018,8,28,11,30,3.0,0.134,,1.7111465831269124,-39503.4974734083,0.6869729976970653,0.30105,194.08900000000003
2018,8,28,12,0,3.0,0.134,,1.7111465831269124,-46220.79609978972,0.6869729976970653,0.31606999999999996,190.69099999999997
2018,8,28,12,30,3.0,0.134,,1.7111465831269124,-36701.67769006705,0.6869729976970653,0.28454,189.84099999999998
2018,8,28,13,0,3.0,0.134,,1.7111465831269124,-31809.431709338838,0.6869729976970653,0.27036,194.864
2018,8,28,13,30,3.0,0.134,,1.7111465831269124,-38601.86293658332,0.6869729976970653,0.28829,188.135
2018,8,28,14,0,3.0,0.134,,1.7111465831269124,-52774.50512323184,0.6869729976970653,0.32056999999999997,192.266
2018,8,28,14,30,3.0,0.134,,1.7111465831269124,-41345.220315796156,0.6869729976970653,0.30477,200.358
2018,8,28,15,0,3.0,0.134,,1.7111465831269124,-46114.34987755153,0.6869729976970653,0.316,211.19299999999998
2018,8,28,15,30,3.0,0.134,,1.7111465831269124,-40102.50802527371,0.6869729976970653,0.32159,194.582
2018,8,28,16,0,3.0,0.134,,1.7111465831269124,-34670.74482319105,0.6869729976970653,0.32371,185.252
2018,8,28,16,30,3.0,0.134,,1.7111465831269124,-20296.74607139224,0.6869729976970653,0.28253,196.562
2018,8,28,17,0,3.0,0.134,,1.7111465831269124,-6315.934183464796,0.6869729976970653,0.21294000000000002,203.64700000000002
2018,8,28,17,30,3.0,0.134,,1.7111465831269124,-2404.692312776836,0.6869729976970653,0.18732000000000001,213.895
2018,8,28,18,0,3.0,0.134,,1.7111465831269124,-453.49614398204733,0.6869729976970653,0.13069,209.018
2018,8,29,9,0,3.0,0.134,,1.7111465831269124,-1588.7521933917596,0.6869729976970653,0.12586,186.467
2018,8,29,9,30,3.0,0.134,,1.7111465831269124,-4206.272159707795,0.6869729976970653,0.16234,193.22799999999998
2018,8,29,10,0,3.0,0.134,,1.7111465831269124,-15185.130617286153,0.6869729976970653,0.22859000000000002,197.253
2018,8,29,10,30,3.0,0.134,,1.7111465831269124,-10306.765932660372,0.6869729976970653,0.19352,194.765
2018,8,29,11,0,3.0,0.134,,1.7111465831269124,-15844.711807909296,0.6869729976970653,0.21481999999999998,195.201
2018,8,29,12,0,3.0,0.134,,1.7111465831269124,-63410.14039838983,0.6869729976970653,0.3141,197.886
2018,8,29,12,30,3.0,0.134,,1.7111465831269124,-40999.12481612603,0.6869729976970653,0.28331,193.055
