yyyy,mm,day,HH_UTC,MM,zm,d,z0,u_mean,L,sigma_v,u_star,wind_dir
2020,1,1,1,30,27.0,12.0,,2.801824218067447,195.64292900173152,2.1652861133593984,0.5579999999999999,253.6
2020,1,1,2,30,27.0,12.0,,2.801824218067447,262.02879786714766,2.1652861133593984,0.64,256.6
2020,1,1,3,30,27.0,12.0,,2.801824218067447,285.99930304027265,2.1652861133593984,0.67,254.6
2020,1,1,4,30,27.0,12.0,,2.801824218067447,238.1731493256294,2.1652861133593984,0.591,252.1
2020,1,1,5,30,27.0,12.0,,2.801824218067447,264.8111111867468,2.1652861133593984,0.52,247.1
2020,1,1,6,30,27.0,12.0,,2.801824218067447,129.97510894683901,2.1652861133593984,0.39799999999999996,237.8
2020,1,1,8,30,27.0,12.0,,2.801824218067447,441.6737439716787,2.1652861133593984,0.588,250.8
2020,1,1,9,0,27.0,12.0,,2.801824218067447,457.1702184456643,2.1652861133593984,0.5760000000000001,246.3
2020,1,1,13,30,27.0,12.0,,2.801824218067447,1063.419630113427,2.1652861133593984,0.963,258.5
2020,1,1,14,0,27.0,12.0,,2.801824218067447,830.6652731290447,2.1652861133593984,0.86,262.5
2020,1,1,16,30,27.0,12.0,,2.801824218067447,434.7725149466892,2.1652861133593984,0.789,260.8
2020,1,1,17,30,27.0,12.0,,2.801824218067447,526.9112557352116,2.1652861133593984,0.904,261.9
2020,1,1,18,0,27.0,12.0,,2.801824218067447,400.3079194590423,2.1652861133593984,0.765,257.6
2020,1,1,19,30,27.0,12.0,,2.801824218067447,378.7044796525589,2.1652861133593984,0.711,251.2
2020,1,1,22,30,27.0,12.0,,2.801824218067447,363.1366752955655,2.1652861133593984,0.784,263.7
2020,1,1,23,30,27.0,12.0,,2.801824218067447,933.9913383862697,2.1652861133593984,1.09,270.4
2020,1,2,2,30,27.0,12.0,,2.801824218067447,1316.5079706802744,2.1652861133593984,0.983,265.4
2020,1,2,3,30,27.0,12.0,,2.801824218067447,980.6295682583188,2.1652861133593984,0.9670000000000001,269.3
2020,1,2,6,30,27.0,12.0,,2.801824218067447,537.2917487027033,2.1652861133593984,0.878,271.3
2020,1,2,7,30,27.0,12.0,,2.801824218067447,225.36328744717784,2.1652861133593984,0.6940000000000001,276.2
2020,1,2,8,30,27.0,12.0,,2.801824218067447,217.67038519170117,2.1652861133593984,0.618,267.6
2020,1,2,9,30,27.0,12.0,,2.801824218067447,142.441036180238,2.1652861133593984,0.544,257.4
2020,1,2,11,30,27.0,12.0,,2.801824218067447,478.38880405062133,2.1652861133593984,0.5820000000000001,222.7
2020,1,2,12,30,27.0,12.0,,2.801824218067447,1423.6408101983866,2.1652861133593984,0.8059999999999999,228.1
2020,1,2,13,30,27.0,12.0,,2.801824218067447,863.4992293374557,2.1652861133593984,0.708,223.0
2020,1,2,14,0,27.0,12.0,,2.801824218067447,1026.7509805247819,2.1652861133593984,0.861,227.4
2020,1,2,16,30,27.0,12.0,,2.801824218067447,961.2079887722233,2.1652861133593984,0.991,229.4
2020,1,2,19,30,27.0,12.0,,2.801824218067447,1403.2432585604806,2.1652861133593984,1.1540000000000001,237.4
2020,1,2,20,30,27.0,12.0,,2.801824218067447,943.6040914179672,2.1652861133593984,0.9840000000000001,232.9
2020,1,2,21,30,27.0,12.0,,2.801824218067447,1321.2485605194815,2.1652861133593984,1.08,237.6
2020,1,2,22,30,27.0,12.0,,2.801824218067447,2356.0369047043964,2.1652861133593984,1.178,236.3
2020,1,2,23,30,27.0,12.0,,2.801824218067447,6087.2561789646425,2.1652861133593984,1.392,236.2
2020,1,3,1,30,27.0,12.0,,2.801824218067447,5788.932125530424,2.1652861133593984,1.305,236.6
2020,1,3,2,30,27.0,12.0,,2.801824218067447,6435.614710367331,2.1652861133593984,1.3730000000000002,236.4
2020,1,3,5,30,27.0,12.0,,2.801824218067447,2906.501477581046,2.1652861133593984,1.082,229.4
2020,1,3,6,30,27.0,12.0,,2.801824218067447,4697.419166283143,2.1652861133593984,1.23,227.4
2020,1,3,7,30,27.0,12.0,,2.801824218067447,5421.641098217908,2.1652861133593984,1.3019999999999998,230.3
2020,1,3,8,30,27.0,12.0,,2.801824218067447,6052.972524752797,2.1652861133593984,1.325,226.6
2020,1,3,9,30,27.0,12.0,,2.801824218067447,3083.795696621655,2.1652861133593984,1.49,224.5
2020,1,3,10,30,27.0,12.0,,2.801824218067447,3196.1119601031596,2.1652861133593984,1.492,220.8
2020,1,3,11,30,27.0,12.0,,2.801824218067447,1697.6732263832528,2.1652861133593984,1.4480000000000002,219.8
2020,1,3,12,30,27.0,12.0,,2.801824218067447,2096.5388102355428,2.1652861133593984,1.484,219.0
2020,1,3,13,0,27.0,12.0,,2.801824218067447,1827.4743731158496,2.1652861133593984,1.426,219.1
2020,1,3,14,30,27.0,12.0,,2.801824218067447,2468.248613081696,2.1652861133593984,1.368,215.5
2020,1,3,15,0,27.0,12.0,,2.801824218067447,1397.2114750752316,2.1652861133593984,1.396,219.7
2020,1,3,15,30,27.0,12.0,,2.801824218067447,1707.785941506928,2.1652861133593984,1.4509999999999998,219.5
2020,1,3,16,30,27.0,12.0,,2.801824218067447,995.9184985320378,2.1652861133593984,1.34,231.0
2020,1,3,17,30,27.0,12.0,,2.801824218067447,1394.3451229306513,2.1652861133593984,1.129,271.0
2020,1,3,18,30,27.0,12.0,,2.801824218067447,246.62675956485182,2.1652861133593984,0.613,259.6
2020,1,3,19,30,27.0,12.0,,2.801824218067447,323.8055617765168,2.1652861133593984,0.634,247.4
