date,NDVI,EVI,EVI2,CLr,MNDVI,MNDWI,LSWI,NDII,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12
2017-04-06,0.55823773,0.24431029,0.23816366,0.83049464,0.28621215,-0.64214563,-0.05669483,0.20540445,0.023118483,0.029725011,0.04444344,0.05269448,0.08848453,0.13737549,0.15620886,0.17645368,0.18227437,0.1844861,0.19796687,0.11688483
2017-05-16,0.493142,0.41857287,0.3333708,0.91242933,0.3112667,-0.3660173,0.13352399,0.31860352,0.092330374,0.09374746,0.11274393,0.1077358,0.15814076,0.26641238,0.30184937,0.31815374,0.33076122,0.33630124,0.24248663,0.16395408
2017-05-26,0.7215864,0.37087893,0.38130233,1.861252,0.44031057,-0.6810827,0.108009785,0.40769008,0.0013666267,0.012678235,0.036823932,0.03651589,0.08270876,0.18998201,0.22240132,0.23989052,0.24822213,0.2504225,0.18787524,0.09667268
2017-06-15,0.70505893,0.43707982,0.40714654,1.9484261,0.46471497,-0.57239556,0.15546416,0.45707417,0.030527826,0.033158265,0.052020058,0.043438148,0.092241354,0.22127531,0.2633863,0.26893336,0.2924363,0.28872868,0.19107938,0.095856845
2017-07-05,0.79207647,0.45755604,0.43204173,2.624768,0.5287559,-0.6504099,0.17188646,0.48772305,0.019843549,0.022757094,0.03746226,0.026681239,0.07137848,0.20330952,0.24577384,0.25730753,0.27371827,0.27497834,0.17553997,0.08370538
2017-08-04,0.40299273,0.5136298,0.3198642,0.7638159,0.27564836,-0.24545366,0.14308688,0.25632712,0.20114522,0.17331982,0.18375711,0.17214872,0.2259206,0.3533386,0.3980691,0.40475333,0.42657182,0.5591026,0.30323178,0.23945665
2017-10-13,0.75110507,0.29989076,0.29693985,1.6259695,0.43600407,-0.69404423,0.102295294,0.41916633,0.0066862544,0.013259576,0.025490198,0.024885582,0.06284804,0.13505098,0.15982495,0.1722308,0.18826371,0.18796729,0.1391098,0.06976959
2017-11-22,0.74472284,0.25806943,0.26585388,1.3855456,0.39407155,-0.78631604,0.06972144,0.35955217,0.0014682106,0.007750559,0.018574275,0.026857939,0.06037503,0.11261603,0.13353288,0.15778613,0.16240601,0.15734467,0.13695744,0.07444571
2017-12-12,0.52086234,0.2690559,0.25818637,0.75108385,0.27034786,-0.5478823,0.0715841,0.2395925,0.023097169,0.03866453,0.053561665,0.06660066,0.10510831,0.16053526,0.18200496,0.20832975,0.21493095,0.2342019,0.17939179,0.12682599
2018-02-25,0.51170015,0.19605865,0.19014002,0.7721749,0.27278024,-0.62050825,-0.056729957,0.17827234,0.012063111,0.028146796,0.03853689,0.048121292,0.07485585,0.11293105,0.12910587,0.14418834,0.15184554,0.15105,0.16235664,0.101466216
2018-03-12,0.37170687,0.20574038,0.17135537,0.5254268,0.202134,-0.47381905,-0.07844128,0.12393131,0.059474718,0.069529265,0.078592695,0.08621217,0.120696045,0.16078462,0.17778906,0.18133855,0.20391329,0.1936118,0.21142535,0.14337657
2018-04-06,0.49673134,0.21562958,0.20809194,0.6979805,0.25458312,-0.6168571,-0.0736847,0.16212422,0.018889477,0.033717766,0.046380572,0.05740019,0.08708526,0.12596682,0.14480865,0.16583978,0.16937897,0.16839617,0.19325885,0.12072419
2018-04-21,0.5662099,0.27230892,0.26218644,0.93901074,0.3128649,-0.57065064,-0.012869784,0.27096683,0.019464785,0.03210159,0.054005224,0.053699642,0.0943668,0.1592591,0.17993917,0.19204403,0.20378284,0.20418344,0.19768125,0.110776894
2018-05-06,0.6321397,0.3411893,0.3228112,1.3657846,0.38826066,-0.55961436,0.07039185,0.35015243,0.014716456,0.032632742,0.05345989,0.048449095,0.09210116,0.18275142,0.21358225,0.22166166,0.23502466,0.23389266,0.1906676,0.10528534
2018-05-11,0.66386914,0.3874121,0.36336783,1.5454078,0.41333693,-0.55046684,0.13754614,0.41636637,0.027738523,0.034071326,0.0530813,0.04766108,0.09069092,0.19461954,0.22506617,0.24621074,0.24935941,0.25183436,0.1833847,0.09873968
2018-05-16,0.6436864,0.38740852,0.3495165,1.5747555,0.42027065,-0.5047104,0.14837174,0.42290345,0.026845112,0.041185234,0.057149436,0.049763076,0.09164368,0.19693696,0.2319836,0.24127649,0.25181013,0.2530705,0.17568082,0.09537792
2018-05-21,0.6812627,0.25942358,0.25011703,1.8566726,0.456267,-0.42944127,0.26110947,0.55099267,0.0100843655,0.019816127,0.034234226,0.029481418,0.0568974,0.12986366,0.15088005,0.15481527,0.16169673,0.15844516,0.100171894,0.050205786
2018-05-26,0.5925252,0.38903874,0.34003404,1.4376411,0.405694,-0.36861315,0.24431464,0.48923263,0.029683992,0.05458456,0.070801936,0.06413885,0.102564394,0.20632263,0.24729294,0.25671202,0.26736933,0.26639476,0.15409273,0.08646936
2018-06-20,0.79178286,0.4614161,0.43498415,2.4787538,0.52437794,-0.63785475,0.18064648,0.49410957,0.025157442,0.023573287,0.03926144,0.028023597,0.07250026,0.20102857,0.24196543,0.26075155,0.26834998,0.27102464,0.1764524,0.08483392
2018-06-25,0.77440846,0.44985965,0.4225186,2.3782818,0.5187832,-0.6185534,0.1821286,0.48351547,0.016584603,0.025459502,0.04111481,0.030709537,0.075208075,0.2006042,0.2451236,0.2569033,0.26978678,0.27050903,0.17442223,0.08680493
2018-06-30,0.7584838,0.4428248,0.41713458,2.194034,0.5010286,-0.59966797,0.18329528,0.50121623,0.023572382,0.026418466,0.04380863,0.033630602,0.07976502,0.20626773,0.24688998,0.2582073,0.27456525,0.27343246,0.17530502,0.08347894
2018-07-10,0.7079947,0.49498796,0.418709,1.978347,0.48350286,-0.4825985,0.21371675,0.5011729,0.052362226,0.050818384,0.06203209,0.046358,0.092317656,0.22515035,0.26973513,0.28074834,0.29846933,0.29614222,0.18079154,0.091984764
