date,NDVI,EVI,EVI2,MNDVI,MNDWI,LSWI,NDII,CLr
2017-03-30,0.8322887293063114,0.7223617538778796,0.680638275544938,0.5843630803433755,-0.5588973574275939,0.34223036897547715,0.5596242601716582,3.309504376535099
2017-04-09,0.8712568843320596,0.8555792186772635,0.8127999506470365,0.6472315265308315,-0.48146872294248905,0.48743098493779646,0.695149477655204,4.101540964409735
2017-04-19,0.8558079387450114,0.8404213984454914,0.7990525635907044,0.6265092621951838,-0.4575252938736648,0.49370397067883015,0.6937103091490908,3.9491612299247025
2017-05-09,0.7627656155731054,0.7023474418878224,0.6707838782679935,0.5244819790434024,-0.4575212765286016,0.3844049483971326,0.5794202834184153,3.0014797055016937
2017-05-26,0.6115263654328913,0.49866414214684224,0.48456896312846726,0.3721750524418893,-0.46346756351114526,0.20886591384711006,0.4025054237404677,1.6190617279187909
2017-05-29,0.6224416609426134,0.49803523920375203,0.49974174978636604,0.38023923751000777,-0.47723030973739566,0.21099749564481798,0.418924063157967,1.6095417599774202
2017-06-15,0.7629374566589726,0.6674604227711107,0.6674899740526357,0.5080975354263938,-0.49819555444180685,0.3426981199961446,0.5700514432944644,2.7018294063751824
2017-06-18,0.761542717921307,0.6795240698958773,0.6629693642981525,0.49275834957372505,-0.5241181163149882,0.2988496491479167,0.5275349131695186,2.6760817207147274
2017-07-05,0.6312555798840606,0.5210993155428743,0.49224551984816345,0.37421767679653134,-0.5446767587274511,0.118567649795965,0.34212000230562234,1.6690554343279045
2017-07-18,0.5801284072061168,0.4411375467514711,0.40869999173371935,0.3511309321295744,-0.5362601752675018,0.06798418735363178,0.3036229831048254,1.338774839468228
2017-07-25,0.5558051096109942,0.44282349181007724,0.4011402621568088,0.36020183906002684,-0.4883561568223246,0.09960178223729894,0.3303497477896859,1.4665597372602908
2017-08-27,0.4036527590822839,0.341401911166288,0.29866521935808543,0.2455382989641682,-0.43585017678325716,0.018822833248018384,0.19163103636895637,0.9217233268552905
2017-10-06,0.21565431807580301,0.16496406213554712,0.1441139659676134,0.10716101787171171,-0.41132018391123615,-0.11565068186272143,-0.017625032079184207,0.2240709763391493
2017-10-13,0.15435811983042855,0.08328035439448818,0.08426072800524395,0.07429328905649937,-0.4081523253031934,-0.15466369682126854,-0.08794876477275443,0.10390043833659432
2017-10-16,0.19123419805411263,0.126584397489255,0.11881524171794386,0.10345623594897438,-0.3896816570431041,-0.11122195003505245,-0.03647365689211197,0.2564821853847892
2017-11-02,0.25283616497479716,0.19077705740092182,0.1651234212977965,0.12790764688343104,-0.36898793586427253,-0.04548293740623705,0.05344754765643592,0.32607091483768696
2017-11-05,0.3311329169467988,0.211126926759188,0.1912612516068208,0.15733230766512474,-0.4139676820514465,-0.008973821153911366,0.12786309843498161,0.4017266405939897
2017-11-22,0.38306548204651875,0.19628455598787306,0.19701467931091532,0.17946731806032679,-0.47657766042563166,0.008198058889819991,0.18676613890951568,0.4631284497134841
2017-12-12,0.34594274437692846,0.17019458902182352,0.17502630949781697,0.16394209970073184,-0.42662490054128344,0.044980868555089495,0.22886664884400382,0.40499148877492314
2017-12-17,0.26903106523450665,0.15255220096900654,0.1421352328477943,0.13584290482569233,-0.27334866182911544,0.11201785188134827,0.26313326099439915,0.3211926594822362
2017-12-27,0.28274403599374504,0.17804708569440791,0.15412786632755446,0.1550866808139054,-0.20289881379058616,0.15042759962998833,0.29484853588357374,0.3887769109888091
2018-02-18,0.35354794680009743,0.22879995531664798,0.1980049922788618,0.19469133441615996,-0.24040475893505556,0.14135649981543422,0.31630934326024335,0.5060689605212819
2018-02-20,0.4055725563850857,0.273229171099621,0.24462659116713212,0.21831532356470246,-0.3332861975299657,0.09632401866453767,0.2767946126106302,0.5693404015430656
2018-02-25,0.420317765877056,0.29662448779473877,0.27612408506478475,0.22813513754032128,-0.42035099757586225,0.04656352037549662,0.1897517595691802,0.6083165872765962
2018-02-28,0.4339818565252574,0.31171543112792544,0.2920478337407423,0.2434649991221389,-0.4583014539978543,0.027133779687993978,0.15741053719759557,0.6565928331695841
2018-03-20,0.41600682527796073,0.313563200966591,0.2751125373905169,0.2402441950749994,-0.39685065997629876,0.046459456227227636,0.19121208236985265,0.6166015309333553
2018-03-25,0.4530256012154698,0.33678626326238265,0.29060661051551606,0.27522274372580247,-0.36974253923065137,0.09854806598129107,0.260773927521321,0.8057794018538253
2018-04-11,0.5708666261424155,0.3901856177904702,0.36230592873005474,0.3753621618787553,-0.4359787634396306,0.17349419026951582,0.3485390051237735,1.393781814870261
2018-04-19,0.6788266894037955,0.45289387749075627,0.44280704569678897,0.4749021128578583,-0.5048699276752657,0.24289034786256497,0.4318626855990364,1.9771002394189205
2018-04-21,0.6920770636967696,0.5041143606679231,0.4820185473528037,0.5040146870531859,-0.48959018817811595,0.282439817526434,0.46519581866152254,2.199248873957196
2018-04-26,0.701763958180915,0.5480318824814016,0.5073435406894238,0.5192809706595546,-0.4637460359287729,0.3197303943975426,0.49708006692141643,2.417293288319246
2018-05-04,0.741119626347497,0.5740523083399024,0.5316459956254226,0.5541003910823774,-0.47277944155413215,0.35770041978055017,0.5388799183105937,2.7925566164812774
2018-05-06,0.7652957384534007,0.5778762989801316,0.5434543235934843,0.5821171771718381,-0.4824865776716457,0.3794917663609018,0.5682192145025255,3.035061252921467
2018-05-09,0.7514548959207376,0.5632130816125389,0.5268813917090984,0.5823569625429336,-0.45993083860610595,0.3862142954818769,0.5737494135401879,3.002077956203304
