date,NDVI,EVI,EVI2,MNDVI,MNDWI,LSWI,NDII,CLr
2017-05-27,0.49528612592033083,0.3119469094202345,0.3123914477175664,0.2691467540319748,-0.5916548609587141,-0.0449876356006995,0.18455588898000802,0.7740637259964044
2017-06-16,0.6583401188628032,0.45684262111734475,0.4425234272962623,0.4070982099116539,-0.561016419447758,0.12332462474677779,0.3845892119473407,1.494380700668248
2017-06-19,0.7338630332075633,0.5220338218512515,0.5026396113096107,0.4732606667818503,-0.5487381637886892,0.20406412396706425,0.47995879648153167,1.8533061862364697
2017-06-26,0.7585912001351227,0.5416563430168552,0.5224017474476057,0.495038003116589,-0.5508386311934215,0.22962421867793592,0.5103730350002951,1.9846261284435234
2017-07-06,0.7582616258074927,0.5392069916654404,0.5217831420408907,0.4928300351568413,-0.5606996837074346,0.22553248022324826,0.5065357189862676,1.987567229928442
2017-07-19,0.7500011459784933,0.5285452462276072,0.5106886794319293,0.4819418642145956,-0.5648199389764514,0.21509812258147096,0.49488029484323376,1.936023947903037
2017-07-26,0.7363860509926289,0.5119638979153055,0.49086976174490354,0.4685424947672553,-0.554230842660228,0.2072989015274713,0.4855829229236982,1.859691323184815
2017-08-05,0.7193817791648272,0.48833056464936114,0.46369835232215334,0.45577551786789233,-0.5340881303389589,0.20241279256926922,0.4792124889775311,1.7746864079216882
2017-08-15,0.6998948895551247,0.45337734682284514,0.4271475496457291,0.44413143312326414,-0.5117882544472919,0.19854426541571618,0.47260921776796205,1.6913400718786529
2017-08-18,0.683869846769641,0.4200161778397195,0.3959370945611613,0.4321602216318683,-0.5042599432046418,0.18951105556394682,0.46131810878670154,1.6079093499168582
2017-08-25,0.6659449841572195,0.3919554923834071,0.37474869997084603,0.41349605256294786,-0.5193726435105188,0.1679075804848488,0.4393680269742132,1.4980249712882003
2017-09-07,0.6281775080553849,0.3562978689806722,0.3492165396749816,0.3760730256907272,-0.5477339328062949,0.12688106376995248,0.3980654310942277,1.3019774188673936
2017-10-07,0.5639570359843341,0.3094564552344637,0.3119276960355749,0.3205085263069968,-0.5709639515386133,0.07077390625846831,0.33991551357992034,1.024985116594421
2017-10-14,0.4968253361550402,0.26869332337318813,0.2758403480944533,0.2676675553573643,-0.5811418168578898,0.017845935835289973,0.2823562900971823,0.7666153623678988
2017-10-17,0.4566581189512233,0.24783737854070384,0.2530147365340484,0.24138923686299374,-0.5764622786151121,-0.012921829990426886,0.24380188904712868,0.6422877800276834
2017-11-03,0.46622838328523386,0.26395127956788517,0.2608483465428829,0.2549067248765598,-0.5621816801288894,-0.010307731204436907,0.23850447081308745,0.7103546268737919
2018-06-09,0.5180765857427535,0.3169838687436074,0.30233957751528917,0.29984054161380586,-0.5435513542032578,0.023650209200109837,0.26836882209814394,0.9259287048790139
2018-06-14,0.5852084395707322,0.3861924596842087,0.3613602430995084,0.3541179225958322,-0.5287575199988229,0.07236751821741987,0.3182669597303454,1.180237503695164
2018-06-19,0.6354513537934257,0.44435454706668265,0.412846301395687,0.39541859368348237,-0.5143979623431603,0.11822340422624679,0.368841028866017,1.374161338890362
2018-06-21,0.6685237277368444,0.4793729028674504,0.4451075438556611,0.4246215496250163,-0.5050129358818514,0.15645742303784982,0.41421192503293414,1.5256052555252242
2018-06-26,0.6906961343686633,0.4867603012889837,0.45440639865820553,0.4462473373166067,-0.504191246552896,0.18432876822206912,0.44917019785797757,1.659933192173437
2018-07-01,0.7024670927772388,0.4713428000457448,0.44168349213770414,0.46069176257973365,-0.49916042058780297,0.20537516302190034,0.4725637250012275,1.7690194915387127
2018-07-04,0.6882811263142612,0.4453376748057845,0.41290319230477823,0.45706896425921073,-0.46809339465343497,0.22181011253012162,0.48203249130940157,1.7789760256964222
2018-07-09,0.6570596513626067,0.4326873215801363,0.3914699698069133,0.43867664875126444,-0.42453902835851287,0.23192421743010297,0.4785901675630951,1.6940029377218273
2018-07-11,0.6219149215057288,0.4362162534498538,0.38533987471027137,0.4137110137954869,-0.3828242465104893,0.2368342733727952,0.4696055513759564,1.563114151208099
2018-07-14,0.6189777904181768,0.45167419639485284,0.399282718860422,0.40813955772221777,-0.3796721620574063,0.2386490920973587,0.46912896294499973,1.53814539972004
2018-07-19,0.6547059908916185,0.47308592887946577,0.429252913882067,0.4280828778175344,-0.426672488245232,0.23294534465873537,0.4755225621408454,1.6528498860276248
2018-07-26,0.7000702102940002,0.4918734003095098,0.45657219744235394,0.4569242479555522,-0.4889582328670577,0.22146027555212014,0.48036116651706645,1.812631191827509
2018-07-29,0.7132356678670093,0.5004269201633446,0.46306402308684563,0.46799738394803286,-0.515033851485114,0.20923451302549326,0.47656559103552604,1.8665474520788081
2018-08-03,0.6976336378194983,0.5123322956989729,0.46214297754650546,0.4604370309188096,-0.505905591670643,0.1995555055317021,0.4660916241963862,1.8060389965780277
2018-08-05,0.6726350868560247,0.523694792859205,0.4605315411493953,0.4437271608557888,-0.47903348993305317,0.19685093402548348,0.45743597447703516,1.6965335567238984
2018-08-08,0.667255497070119,0.5289435601518594,0.4652681548113796,0.43582113116735927,-0.47040218925268296,0.19824828872102976,0.4575524428387869,1.6469470067925147
2018-08-10,0.6841737971686749,0.5259423404113053,0.4747284418954369,0.44086059649488135,-0.4901199752668577,0.1972495929588403,0.4621351689324739,1.6783481437052763
2018-08-15,0.7023215397392789,0.5140133291521637,0.4765983026488408,0.4491442285138072,-0.5151229410091199,0.1931180129838719,0.4645617089802795,1.7286099020604508
