date,NDVI,EVI,EVI2,MNDVI,MNDWI,LSWI,NDII,CLr
2017-04-30,0.6902894285329194,0.40487369170255616,0.3854841243812898,0.40630579506643605,-0.5496184019972454,0.1772917474713282,0.40331606390519403,1.5928782758348823
2017-05-27,0.8883399622533356,0.6407605528804318,0.6285337489884952,0.6399539441757125,-0.5778977499367522,0.4150472666000943,0.6751951679268127,4.057859840125763
2017-06-19,0.8578771107395893,0.6057866100595514,0.585909389338189,0.6472726531249452,-0.5994707203575653,0.38735108492963316,0.66021855178806,4.395649161848091
2017-07-19,0.7453467238500044,0.5002296469064501,0.4691538351365242,0.5639670044144613,-0.5784192392573234,0.28426980485401443,0.552845635475817,3.664485434652661
2017-07-29,0.6542133908909135,0.4414442480274921,0.404057926557786,0.48622126137778576,-0.5180812569076672,0.22353992005331627,0.47856085859401093,2.7126892676767738
2017-08-25,0.6433029228650133,0.46280191937173204,0.42311227816064145,0.47702063937801,-0.48282224624444786,0.24353553309158346,0.49241573776400355,2.484683116499877
2017-09-04,0.7465752076572774,0.49983767316898103,0.4751909846076723,0.5461369331136969,-0.572879208577425,0.2967619986104081,0.5560929777410467,3.1142091380540067
2017-09-14,0.8070840874683763,0.47463387144075325,0.4633154232323239,0.5717221311309764,-0.6418474484033287,0.3025150968004727,0.5769152803442593,3.33346790228632
2017-10-14,0.6989228859071243,0.39055505271771596,0.36618544340492215,0.46059099619291355,-0.5413117406757755,0.22078939911077455,0.49838074765652896,2.2579243043224557
2017-10-17,0.5773556195554811,0.33636247314274503,0.2941357614484365,0.34101340442926564,-0.41982568346357885,0.15320035050355166,0.4282365499983139,1.160818967482813
2017-11-03,0.6201660020998481,0.3424667127096569,0.3062517721163398,0.32818262448661034,-0.4640679859016885,0.14866352813946507,0.41552046620284505,1.0219087767901667
2017-11-06,0.6533903766900919,0.35093483253537233,0.319055604504226,0.3393695973816082,-0.5036717889327404,0.17991819040591459,0.41822649445156623,1.1994055525814726
2017-12-18,0.6211025296611764,0.32973411409943626,0.30296794656172144,0.33364305143831663,-0.5552635260452393,0.1467003940686085,0.3615966507402416,1.136789380806208
2018-01-10,0.5474268855645521,0.2917316384831623,0.27042352428927546,0.3091072461998469,-0.5376698335066824,0.1154114510153482,0.3186925998796876,1.003821249068611
2018-01-27,0.4543011244397604,0.25576712425647985,0.22357504410786957,0.25011676662075366,-0.35985595053316316,0.1569101488790494,0.3395900229409113,0.765897488355356
2018-02-09,0.358106686503252,0.2255308616251571,0.1752915295944606,0.17919886190719853,-0.11288255184516907,0.2721989120340691,0.43348021566125006,0.48702868408425803
2018-02-14,0.37901822048780937,0.23139812066902796,0.1850376291488165,0.17985459796611752,-0.1343111276818269,0.29738519212617864,0.4689736711752033,0.4828288465958283
2018-02-16,0.4155704584987162,0.23176054274189026,0.20182446213807834,0.20502851487322185,-0.2921795105187292,0.2017166677573523,0.36864749912014555,0.5693037830271169
2018-03-01,0.4138552595779691,0.2139366632540621,0.19528966391015912,0.21146405045276515,-0.46215345442176775,0.024121706302919176,0.17496534116246082,0.5832363794218627
2018-03-03,0.39271405599351605,0.20345607476902608,0.18551473103446348,0.19578082876332914,-0.5126081200736492,-0.061876699981446535,0.10391988338693095,0.522619681154964
2018-04-02,0.40075814497573126,0.22069555035156752,0.19514374532898554,0.19330898960682888,-0.5080156380094075,-0.05929788500815189,0.13339713261408143,0.5069290458031148
2018-04-07,0.428406207017297,0.23579157602818512,0.2110468754333687,0.2146820809598768,-0.5134643897237682,-0.04108379233923679,0.1459605555962217,0.5676917021607526
2018-04-10,0.48829987623432786,0.2700797946468391,0.24682013268210828,0.26895347838440004,-0.5527834668999834,-0.02525310577603536,0.1553981630325514,0.8241584595011318
2018-04-17,0.5639508169786915,0.3230918206705266,0.29665531885365665,0.32971992022469543,-0.5352879914469375,0.04628890180749899,0.2481320179215147,1.1142685726982227
2018-04-20,0.6426995373973495,0.3964681966126939,0.3629385579578711,0.38572769276081725,-0.49239778848784754,0.14281789097870995,0.37209003648394773,1.4238109438550592
2018-04-22,0.7122435713076961,0.48146516471299183,0.4480105127134041,0.4434338740503356,-0.46603081585764905,0.23959016978879605,0.4848741125085727,1.8021183599894994
2018-05-07,0.7821437846460896,0.5642996706021247,0.5313834368377649,0.5290458757429576,-0.4736116748945859,0.3406487500435704,0.584309096471205,2.5862311767114488
2018-05-10,0.8223971736567903,0.6058928041378534,0.5693780425179436,0.6000145005414061,-0.5062204678220046,0.3930690699068605,0.6319344449433106,3.385237327125609
2018-05-20,0.840432559957647,0.6206595833923654,0.583679135395701,0.6344247080217761,-0.5470247569011072,0.403311274518656,0.6438284054702874,3.991415364638965
2018-05-22,0.8422294325923431,0.619949200220011,0.5942925520230133,0.6392340190363752,-0.5780966318753401,0.391927143924964,0.6451252680956131,4.160206728912504
2018-05-25,0.8219794331515533,0.6228548818060008,0.5883760504831248,0.6336346693840075,-0.5485347107784722,0.39375913025599224,0.6494828560964002,3.9844005395982136
2018-05-30,0.7754132561102683,0.6271270244210192,0.5554006336343027,0.6119053367970992,-0.4547414764202327,0.3989794714581812,0.6479927191051521,3.524573969369018
2018-06-04,0.7599872633205902,0.613781527510729,0.5321844045791871,0.6010517902625514,-0.422803875789434,0.39620218775135413,0.6396517211961921,3.4234259540394665
2018-06-09,0.8002639535735838,0.610700210417721,0.5604564675755703,0.6212063918779633,-0.5112296175914991,0.37903886891681204,0.6353072300903283,3.801397977209947
