TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20231023,-7.971,1.0,-8.77,1.698,1.0,-6.639,2.174,1.0,-6.985,-7.539,1.879,-6.063,1.57,-7.971,1.0,-8.77,1.698,1.0,-6.639,2.174,1.0,62.2684,21.444,1.0,34.007,21.444,1.0,233.569,1.0,233.321,233.569,1.0,212.671,1.0,187.43,212.671,1.0,0.247,1.0,0.418,0.247,1.0,98.946,98.999,1.0,0.015,0.1,1.0,2.662,0.982,1.0,0.1055625,1.0,-31.252708333333334,1.0,46.00791666666666,1.0,6.210416666666666,1.0,17.600625,1.0,3.345416666666667,1.0,282.36020833333333,1.0,427.965,1.0,-1.033,-0.408,0.226,1.324,2.599,4.101,1.0,1.0,1.0,1.0,1.0,1.0,10.277,11.012,8.143,7.498,7.001,1.0,1.0,1.0,1.0,1.0,-15.002,1.0,-1.95941,-9999,-9999,-9999,-9999,0.873091,-9999,-2.30268,-9999,-9999,-9999,-9999,1.03368,-9999,-9999,-9999,30,18,30,18,1.01558,0.75,0.0358987,0.039014,1.01454,0.75,0.0350866,0.0382681,1.03359,0.740104,0.003201,1.01454,1.01558,1.01913,1.02885,1.04325,1.04614,1.06156,0.75,0.75,0.8125,0.708333,0.708333,0.708333,0.5625,1.04064,0.233338,0.733333,0.043726,0.0464437,0.875373,0.208611,0.777778,0.0565596,0.0621214,1.03899,0.233842,0.733333,0.0427315,0.0455086,0.875447,0.209011,0.777778,0.055292,0.0609695,1.03899,1.04064,1.05295,1.06552,1.06975,1.07195,1.11346,0.733333,0.733333,0.733333,0.733333,0.7,0.733333,0.466667,0.844598,0.851032,0.861966,0.876067,0.889077,0.902416,0.908276,0.944444,0.944444,0.722222,0.722222,0.777778,0.722222,0.722222,0.633863,0.554863,0.619169,0.00930816,0.5344,0.54306,0.592426,0.625183,0.634586,0.646696,0.775016,-0.392946,-0.459682,-0.414424,0.00991958,-0.516185,-0.483359,-0.44611,-0.409267,-0.392946,-0.392311,-0.25741,0.689226,0.729404,0.740527,0.00697588,0.679991,0.703147,0.706331,0.729404,0.783695,0.794129,0.800722,0.0330983,0.0329375,0.0314192,0.00121624,0.0195206,0.0264663,0.0278496,0.0329375,0.0367628,0.0375279,0.0380904,-9999,-9999
20231024,-6.374,1.0,-7.191,3.715,1.0,-5.012,2.188,1.0,-8.686,-9.33,2.204,-7.612,2.129,-6.374,1.0,-7.191,3.715,1.0,-5.012,2.188,1.0,59.4814,17.011,1.0,19.104,17.011,1.0,270.96,1.0,250.473,270.96,1.0,205.231,1.0,212.784,205.231,1.0,0.424,1.0,0.346,0.424,1.0,99.508,99.542,1.0,0.016,0.0,1.0,1.931,0.785,1.0,0.11135416666666666,1.0,-3.1291666666666664,1.0,37.59583333333334,1.0,5.376041666666667,1.0,15.236041666666665,1.0,2.4883333333333333,1.0,288.47729166666664,1.0,426.078,1.0,-1.308,-0.718,-0.008,1.148,2.38,3.919,1.0,1.0,1.0,1.0,1.0,1.0,9.71,10.898,7.847,7.425,6.96,1.0,1.0,1.0,1.0,1.0,-13.0365,1.0,-4.69708,-9999,-9999,-9999,-9999,0.956186,-9999,-2.04792,-9999,-9999,-9999,-9999,1.01198,-9999,-9999,-9999,30,18,30,18,1.01846,0.875,0.0358683,0.0421643,1.01611,0.875,0.0350169,0.0414424,1.03681,0.847917,0.00382782,1.01194,1.01549,1.01657,1.02332,1.0571,1.05982,1.06681,0.833333,0.8125,0.833333,0.875,0.875,0.875,0.875,1.00294,0.126785,0.866667,0.0436656,0.0503537,0.945586,0.121778,0.888889,0.0565624,0.0607445,0.997382,0.124689,0.866667,0.0426377,0.0494651,0.948821,0.118317,0.888889,0.0552011,0.059479,0.992998,0.996764,0.997672,1.00294,1.04141,1.04692,1.06113,0.766667,0.8,0.8,0.866667,0.866667,0.866667,0.5,0.937617,0.943469,0.948915,0.954536,0.984025,0.987768,0.988446,0.888889,0.888889,0.888889,0.888889,0.888889,0.888889,0.888889,0.889447,0.81797,0.857128,0.00622618,0.785181,0.81797,0.82445,0.856873,0.887351,0.889447,0.922175,-0.16171,-0.198141,-0.179681,0.00632163,-0.248582,-0.223074,-0.194943,-0.172471,-0.166304,-0.162524,-0.0930322,0.863389,0.881764,0.897093,0.00675512,0.835062,0.871297,0.874215,0.882168,0.939294,0.952981,0.956389,0.0337443,0.0335779,0.0320312,0.00124009,0.0198986,0.026981,0.0283926,0.0335779,0.03748,0.0382596,0.0388342,-9999,-9999
20231025,-4.296,1.0,-4.364,0.349,1.0,-4.171,0.448,1.0,-7.966,-7.875,0.583,-8.131,1.585,-4.296,1.0,-4.364,0.349,1.0,-4.171,0.448,1.0,56.7567,16.035,1.0,23.683,16.035,1.0,281.405,1.0,244.143,281.405,1.0,212.698,1.0,203.427,212.698,1.0,0.775,1.0,0.391,0.775,1.0,99.59,99.564,1.0,0.049,0.0,1.0,2.082,1.665,1.0,0.3094375,1.0,-0.3535416666666666,1.0,37.914375,1.0,5.0025,1.0,15.090208333333331,1.0,2.3022916666666666,1.0,295.47979166666664,1.0,421.556,1.0,-0.86,-0.44,0.181,1.216,2.478,4.029,1.0,1.0,1.0,1.0,1.0,1.0,9.492,11.204,8.109,6.998,7.178,1.0,1.0,1.0,1.0,1.0,-10.6941,1.0,-6.68276,-9999,-9999,-9999,-9999,1.10271,-9999,2.05918,-9999,-9999,-9999,-9999,1.35985,-9999,-9999,-9999,31,17,31,17,1.07136,1.0,0.0366745,0.0464329,1.06956,1.0,0.0359547,0.0458664,1.0868,1.0,0.00461164,1.04224,1.06057,1.06312,1.07044,1.11745,1.11752,1.13382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04907,0.0911491,1.0,0.0414841,0.0508768,1.00203,0.112512,1.0,0.0650766,0.0692721,1.04574,0.0895471,1.0,0.0403514,0.0499576,1.00323,0.109753,1.0,0.0644679,0.0687006,1.01645,1.03812,1.04319,1.04773,1.097,1.09703,1.1242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.982283,0.992639,0.994717,1.00203,1.02548,1.04012,1.04025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.16693,1.09225,1.1145,0.00861657,1.00859,1.04128,1.07472,1.10522,1.16865,1.16865,1.18676,0.0557842,0.0226865,0.027701,0.00446795,-0.0234646,-0.0167923,0.00843419,0.0358676,0.0511209,0.0516575,0.0557842,1.06928,1.06358,1.08352,0.00688633,1.01919,1.06089,1.06358,1.07795,1.12441,1.13418,1.1428,0.0388817,0.0386898,0.0369077,0.00142891,0.0229278,0.0310886,0.0327153,0.0386898,0.0431862,0.0440844,0.0447466,-9999,-9999
20231026,-4.278,1.0,-4.268,0.799,1.0,-4.299,0.702,1.0,-6.057,-6.135,2.011,-5.899,1.354,-4.278,1.0,-4.268,0.799,1.0,-4.299,0.702,1.0,54.0946,13.224,1.0,13.678,13.224,1.0,278.639,1.0,279.87,278.639,1.0,244.745,1.0,256.233,244.745,1.0,0.455,1.0,0.39,0.455,1.0,98.737,98.671,1.0,1.586,3.7,1.0,3.769,2.506,1.0,0.4849166666666666,1.0,-5.571458333333332,1.0,32.26916666666667,1.0,4.357708333333334,1.0,12.151874999999999,1.0,1.9533333333333334,1.0,295.2929166666667,1.0,423.054,1.0,-0.728,-0.282,0.303,1.37,2.623,4.125,1.0,1.0,1.0,1.0,1.0,1.0,10.081,11.075,8.092,7.436,7.016,1.0,1.0,1.0,1.0,1.0,-11.9881,1.0,-20.5995,-9999,-9999,-9999,-9999,1.10648,-9999,-3.12697,-9999,-9999,-9999,-9999,0.922346,-9999,-9999,-9999,32,16,32,16,1.19969,1.0,0.0352046,0.040064,1.19896,1.0,0.0344378,0.039392,1.21113,1.0,0.00303413,1.17601,1.19495,1.19593,1.19969,1.2327,1.2332,1.23745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.19651,0.257467,1.0,0.039559,0.0472237,1.07521,0.248858,1.0,0.0640186,0.0641574,1.195,0.257907,1.0,0.0385421,0.0463752,1.07611,0.248416,1.0,0.0630059,0.0631469,1.16327,1.18996,1.19182,1.19651,1.24154,1.24154,1.24795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.07278,1.07336,1.07385,1.07521,1.0817,1.0818,1.08201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22188,1.13971,1.16491,0.00921195,1.06593,1.0978,1.1172,1.14763,1.22461,1.22461,1.25491,-0.00959134,-0.0592488,-0.0462132,0.0062933,-0.110078,-0.0972317,-0.0794084,-0.0539646,-0.00858917,-0.00851524,0.0166858,1.11367,1.10543,1.12383,0.00715128,1.05862,1.1008,1.10543,1.11879,1.16769,1.17704,1.18327,0.0357086,0.0359719,0.0335581,0.00145753,0.0176183,0.0258433,0.0291121,0.0355637,0.0405545,0.0418176,0.0429985,-9999,-9999
20231027,-3.535,1.0,-3.705,0.405,1.0,-3.195,0.382,1.0,-3.858,-3.965,0.365,-3.643,0.16,-3.535,1.0,-3.705,0.405,1.0,-3.195,0.382,1.0,51.4962,16.204,1.0,9.979,16.204,1.0,289.319,1.0,286.787,289.319,1.0,251.471,1.0,266.458,251.471,1.0,0.233,1.0,0.281,0.233,1.0,98.322,98.318,1.0,1.407,3.2,1.0,2.644,1.641,1.0,0.30493750000000003,1.0,2.4620833333333327,1.0,23.27125,1.0,9.967916666666667,1.0,10.482083333333334,1.0,4.283333333333333,1.0,298.71625,1.0,423.641,1.0,-0.875,-0.447,0.154,1.236,2.486,4.014,1.0,1.0,1.0,1.0,1.0,1.0,9.779,11.028,7.973,7.331,7.032,1.0,1.0,1.0,1.0,1.0,-11.2687,1.0,-11.496,-9999,-9999,-9999,-9999,1.11005,-9999,-2.50109,-9999,-9999,-9999,-9999,0.943683,-9999,-9999,-9999,32,16,32,16,1.08588,1.0,0.0358903,0.0924028,1.07536,1.0,0.0354075,0.0922163,1.1021,1.0,0.0122972,0.958943,1.01753,1.04465,1.078,1.18756,1.18782,1.2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.11875,0.115945,1.0,0.0406735,0.0841493,0.901705,0.19759,1.0,0.0644062,0.117931,1.10438,0.10223,1.0,0.039989,0.0838206,0.900059,0.195755,1.0,0.0638849,0.117647,0.989667,1.04559,1.07569,1.1107,1.19292,1.19292,1.20889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.792914,0.850497,0.868658,0.900848,1.04695,1.04808,1.05683,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.30536,1.23144,1.23669,0.0124545,1.13186,1.14781,1.15852,1.23144,1.30806,1.31003,1.38088,0.123451,0.156077,0.134587,0.00487822,0.0897394,0.101061,0.1176,0.122472,0.142506,0.176277,0.192398,1.16576,1.14488,1.16285,0.00637741,1.11407,1.14464,1.1482,1.16043,1.19211,1.20398,1.2151,0.0452771,0.0467245,0.0417013,0.00230865,0.0137023,0.0259669,0.031498,0.0450909,0.0536666,0.0559398,0.056453,-9999,-9999
20231028,-4.728,1.0,-4.877,0.523,1.0,-4.429,0.171,1.0,-5.527,-5.97,1.793,-4.643,0.219,-4.728,1.0,-4.877,0.523,1.0,-4.429,0.171,1.0,48.9618,6.793,1.0,15.515,6.793,1.0,284.197,1.0,270.605,284.197,1.0,243.926,1.0,242.54,243.926,1.0,0.227,1.0,0.194,0.227,1.0,98.206,98.203,1.0,0.864,1.9,1.0,2.107,1.375,1.0,0.240125,1.0,-4.08625,1.0,12.007291666666669,1.0,4.813541666666667,1.0,5.17625,1.0,1.7014583333333333,1.0,293.37416666666667,1.0,426.115,1.0,-0.903,-0.46,0.129,1.218,2.463,3.992,1.0,1.0,1.0,1.0,1.0,1.0,9.829,10.974,7.917,7.418,6.986,1.0,1.0,1.0,1.0,1.0,-11.5856,1.0,-8.53344,-9999,-9999,-9999,-9999,1.09846,-9999,-2.96568,-9999,-9999,-9999,-9999,1.22985,-9999,-9999,-9999,32,16,32,16,1.15598,1.0,0.0347824,0.061494,1.15105,1.0,0.0342752,0.0612085,1.16159,1.0,0.00784963,1.06604,1.11044,1.117,1.15396,1.21186,1.21186,1.22422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.12378,0.00488991,1.0,0.0410411,0.0569919,1.09433,0.0228506,1.0,0.0580826,0.088077,1.11797,0.00475544,1.0,0.0403555,0.0565002,1.09169,0.0205457,1.0,0.0574813,0.0876816,1.05023,1.10129,1.10719,1.12149,1.18037,1.18037,1.19626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.981402,1.01025,1.0151,1.09305,1.14216,1.14267,1.14899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.11104,1.02426,1.05764,0.00854798,0.944468,0.989481,1.02426,1.06673,1.10999,1.1105,1.11316,-0.0960036,-0.126796,-0.103947,0.00520151,-0.165948,-0.130511,-0.12281,-0.102641,-0.0934057,-0.0739224,-0.0469081,1.07173,1.06924,1.0842,0.00719282,1.0231,1.05876,1.06566,1.07455,1.13084,1.14036,1.14333,0.0182121,0.0190073,0.0184453,0.00087962,0.00402964,0.0121206,0.0158486,0.0189851,0.0226029,0.0232766,0.0246833,-9999,-9999
20231029,-6.852,1.0,-7.025,0.806,1.0,-6.506,0.392,1.0,-10.134,-10.226,0.792,-9.95,1.287,-6.852,1.0,-7.025,0.806,1.0,-6.506,0.392,1.0,46.492,8.839,1.0,12.253,8.839,1.0,268.497,1.0,255.47,268.497,1.0,229.879,1.0,220.169,229.879,1.0,0.234,1.0,0.167,0.234,1.0,98.09,98.078,1.0,0.374,0.6,1.0,1.469,1.182,1.0,0.10827083333333333,1.0,-9.317708333333334,1.0,13.216666666666669,1.0,5.870625,1.0,7.458541666666666,1.0,2.31375,1.0,284.33916666666664,1.0,431.088,1.0,-1.028,-0.474,0.153,1.238,2.506,4.028,1.0,1.0,1.0,1.0,1.0,1.0,9.993,11.003,8.024,7.4,7.013,1.0,1.0,1.0,1.0,1.0,-13.2957,1.0,-3.30475,-9999,-9999,-9999,-9999,1.012,-9999,-1.82257,-9999,-9999,-9999,-9999,1.25889,-9999,-9999,-9999,32,16,32,16,1.15048,1.0,0.0347937,0.0358016,1.14965,1.0,0.0341399,0.0351666,1.15523,1.0,0.00323071,1.10262,1.14751,1.14922,1.15569,1.16438,1.16438,1.17253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.11959,0.0503432,1.0,0.0410546,0.0417998,1.08677,0.0711829,1.0,0.0581007,0.0594105,1.11857,0.050509,1.0,0.0402523,0.041012,1.08644,0.0711567,1.0,0.0570965,0.0584289,1.06922,1.1192,1.12183,1.12666,1.13492,1.13492,1.14638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04917,1.0715,1.07511,1.08772,1.09632,1.09632,1.09824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.831083,0.733586,0.801768,0.00945746,0.679961,0.747024,0.749112,0.80826,0.830401,0.842083,0.937592,-0.333139,-0.416068,-0.353459,0.00998738,-0.467423,-0.423418,-0.401254,-0.340513,-0.330722,-0.307686,-0.218099,0.919228,0.939324,0.952534,0.00937579,0.86604,0.901256,0.916438,0.939324,1.0143,1.02601,1.04233,0.0205125,0.0214095,0.025919,0.00128159,0.00524166,0.0205125,0.0214095,0.0259933,0.0279606,0.0347609,0.0394903,-9999,-9999
20231030,-8.764,1.0,-9.321,1.432,1.0,-7.648,0.349,1.0,-9.208,-9.767,1.594,-8.091,0.22,-8.764,1.0,-9.321,1.432,1.0,-7.648,0.349,1.0,44.0874,10.741,1.0,13.711,10.741,1.0,262.302,1.0,263.536,262.302,1.0,217.662,1.0,232.091,217.662,1.0,0.249,1.0,0.225,0.249,1.0,97.896,97.898,1.0,0.359,0.8,1.0,1.662,1.99,0.9375,4.547208333333333,1.0,-5.965416666666667,1.0,11.058958333333335,1.0,7.562916666666666,1.0,6.36625,1.0,2.6597916666666666,1.0,276.25104166666665,1.0,433.487,1.0,-1.333,-0.639,0.09,1.237,2.478,4.003,1.0,1.0,1.0,1.0,1.0,1.0,10.022,10.951,8.04,7.452,6.983,1.0,1.0,1.0,1.0,1.0,-14.6927,1.0,-4.78631,-9999,-9999,-9999,-9999,0.820208,-9999,-2.69868,-9999,-9999,-9999,-9999,0.791331,-9999,-9999,-9999,32,16,32,16,1.05834,1.0,0.0347488,0.0354125,1.058,1.0,0.0336582,0.034343,1.06394,0.998437,0.00319689,1.05199,1.05283,1.05549,1.0596,1.06648,1.06648,1.06935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02583,0.12825,1.0,0.0410056,0.0425317,1.00794,0.0952577,1.0,0.0580148,0.0580793,1.02534,0.127878,1.0,0.039622,0.0411993,1.00794,0.0952577,1.0,0.0564662,0.0565325,1.01391,1.01502,1.01897,1.02855,1.0376,1.0376,1.04174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.992594,1.00794,1.00794,1.00794,1.01341,1.01341,1.01365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.627417,0.532274,0.615173,0.0123883,0.495961,0.513901,0.564442,0.617478,0.636981,0.653733,0.822063,-0.438983,-0.525726,-0.448769,0.0134532,-0.55687,-0.554922,-0.493466,-0.449003,-0.418903,-0.401755,-0.233778,0.79868,0.826984,0.839366,0.0109053,0.738596,0.767997,0.78568,0.826984,0.901765,0.924457,0.947475,0.0211243,0.0220497,0.033681,0.00252481,0.00636759,0.0219504,0.0239585,0.0270786,0.0407499,0.048948,0.0686749,-9999,-9999
20231031,-7.672,1.0,-8.183,3.327,1.0,-6.652,1.279,1.0,-10.079,-10.143,2.224,-9.952,2.077,-7.672,1.0,-8.183,3.327,1.0,-6.652,1.279,1.0,41.7485,10.671,1.0,10.15,10.671,1.0,278.491,1.0,255.929,278.491,1.0,197.599,1.0,220.848,197.599,1.0,0.235,1.0,0.237,0.235,1.0,98.353,98.403,1.0,0.058,0.1,1.0,2.566,2.957,0.770833,6.300999999999999,0.7916666666666666,5.1156250000000005,1.0,11.709166666666667,1.0,7.4925,1.0,7.725208333333334,1.0,2.5883333333333334,1.0,281.44604166666664,1.0,427.182,1.0,-1.196,-0.657,0.022,1.11,2.334,3.874,0.875,0.875,0.875,0.875,0.875,0.875,9.54,11.017,7.941,7.145,7.055,0.875,0.875,0.875,0.875,0.875,-11.2786,0.875,-8.32293,-9999,-9999,-9999,-9999,1.04435,-9999,-7.4793,-9999,-9999,-9999,-9999,0.979937,-9999,-9999,-9999,32,16,32,16,1.02789,0.875,0.0346591,0.0389456,1.02571,0.875,0.03286,0.0373535,1.04646,0.893229,0.00392272,1.02393,1.02658,1.02789,1.03804,1.05758,1.0621,1.08056,0.895833,0.875,0.875,0.875,0.875,0.875,1.0,1.01192,0.189242,0.8125,0.0409065,0.0464008,0.947712,0.233288,1.0,0.0578461,0.0586704,1.0091,0.187603,0.8125,0.0387852,0.044542,0.947057,0.232827,1.0,0.0548374,0.0557062,1.0094,1.01192,1.01427,1.02447,1.04977,1.05573,1.07432,0.875,0.8125,0.84375,0.875,0.8125,0.8125,0.78125,0.929003,0.938259,0.939887,0.951856,0.957858,0.957858,0.961165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.740371,0.653344,0.723668,0.00987635,0.611509,0.663117,0.673781,0.732183,0.742115,0.751312,0.885578,-0.316418,-0.372363,-0.322792,0.0104136,-0.414241,-0.40116,-0.356624,-0.325392,-0.306433,-0.283795,-0.155639,0.861276,0.873862,0.894353,0.0117284,0.784549,0.818064,0.835977,0.876117,0.957709,0.980432,1.01627,0.0171443,0.0178954,0.0357659,0.00372871,0.00632593,0.0178148,0.0194446,0.0219765,0.0476913,0.0560633,0.0896921,-9999,-9999
20231101,-10.696,1.0,-10.937,4.069,1.0,-10.167,0.679,1.0,-8.894,-9.009,0.634,-8.642,1.068,-10.696,1.0,-10.937,4.069,1.0,-10.167,0.679,1.0,39.4757,16.76,1.0,9.431,16.76,1.0,230.471,1.0,261.76,230.471,1.0,182.011,1.0,229.466,182.011,1.0,0.189,1.0,0.2,0.189,1.0,98.737,98.733,1.0,0.046,0.0,1.0,2.366,2.342,0.1875,-9999,0.0,-27.244375,1.0,18.601666666666667,1.0,12.29979166666667,1.0,12.92125,1.0,5.371458333333334,1.0,268.555625,1.0,428.036,0.770833,-0.847,-0.386,0.098,1.014,2.033,3.317,0.25,0.25,0.25,0.25,0.25,0.25,10.17,10.576,7.56,7.075,6.786,0.25,0.25,0.25,0.25,0.25,-9.01971,0.25,-7.43651,-9999,-9999,-9999,-9999,1.10495,-9999,-12.4556,-9999,-9999,-9999,-9999,1.25493,-9999,-9999,-9999,33,15,33,15,1.05116,0.895833,0.0345001,0.0435152,1.05218,0.895833,0.0327499,0.042141,1.07569,0.909375,0.00414978,1.02565,1.04742,1.05779,1.07797,1.09099,1.10046,1.10373,0.895833,0.895833,0.895833,0.9375,0.895833,0.9375,0.9375,1.06127,0.224546,0.909091,0.0400624,0.0533889,0.906639,0.257356,0.866667,0.0595817,0.102102,1.06269,0.225254,0.909091,0.0380255,0.0518779,0.906639,0.257356,0.866667,0.0565738,0.100377,1.0267,1.0581,1.06223,1.07055,1.12754,1.12868,1.13226,0.757576,0.909091,0.909091,0.909091,0.969697,0.969697,0.969697,0.806146,0.841383,0.842653,0.908599,0.981667,1.00721,1.09264,0.866667,0.866667,0.866667,0.866667,1.0,0.866667,1.0,0.481327,0.401959,0.482099,0.0129423,0.377996,0.380869,0.435715,0.47143,0.51446,0.524475,0.713534,-0.597227,-0.650217,-0.593595,0.0140483,-0.725223,-0.702864,-0.627644,-0.602787,-0.567511,-0.556956,-0.346691,0.7007,0.714323,0.730383,0.0123486,0.61992,0.649974,0.662645,0.714323,0.793294,0.82723,0.84936,0.0208976,0.0218197,0.0583823,0.00756401,0.00991988,0.0217946,0.0246396,0.0267666,0.086476,0.0989011,0.163593,-9999,-9999
