DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	air_t_mean	air_p_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ch4_mean	rssi_77_mean	ch4_aux-1_mean	ch4_aux-2_mean	ch4_aux-3_mean	ch4_aux-4_mean	ch4_tc_1_mean	ch4_tc_2_mean	ch4_tc_3_mean	PA_1_1_1	P_RAIN_1_1_1	TA_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	[Pa]	[m]	[K]	045
DATA	2021-03-23T233000_smart3-00433.ghg	2021-03-24	00:00:00	83	0	18000	18000	-0.00892254	1	NaN	25.4226	1	NaN	5.13718	2	NaN	-12.5127	1	NaN	0.115762	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.06541e-10	-2.73933e-12	NaN	NaN	19.4834	464.465	470.079	0	1	500.948	11.9421	12.0864	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	290.061	288.965	101160	1.21415	1011.94	0.023839	0.00750139	0.00902708	1203.81	1790.92	0.00743491	67.2175	587.107	282.863	-0.265504	-0.150409	0.0513778	0.309443	3.25626e-14	-5.4683e-15	0.309443	1.42397	54.8056	209.532	9.55726	NaN	0.0857252	0.10204	-2.18016	-1.83473	4.94875	-0.241372	1	3.79831	2	3	5	8	13	29	-0.00857845	1.04011	24.9567	1.03101	3.35806	1.03757	-13.4559	1.03757	0.0756712	1.03757	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800001019	899999999	899999999	89999	89999	89	89	1	5	0	1	2	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	100	0	0	0	0	30	18000	18000	18000	18000	NaN	70	0.0729178	0.118232	0.0129307	0.421748	0.259308	439.658	NaN	NaN	0.0203124	-0.0134559	0.0756712	NaN	NaN	284.128	102430	24.46	449.31	11.5529	9.38229	69.0405	92.3523	4.5154	0.000334743	0.000346988	0.0000355532	0.0000404265	9999.99	9999.99	9999.99	102387	0	285.731	097
DATA	2021-03-24T000000_smart3-00433.ghg	2021-03-24	00:30:00	83.0208	0	18000	18000	0.0002811	1	NaN	12.9042	0	NaN	-8.57916	1	NaN	-2.63713	0	NaN	-0.193183	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.77512e-12	8.06945e-14	NaN	NaN	20.1846	479.658	484.627	0	1	431.453	10.2529	10.3591	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	289.143	288.205	101160	1.21812	1010.99	0.0237636	-0.0125183	0.00777478	1034.09	1705.78	0.0063826	60.6224	671.695	280.619	-0.40447	-0.0689108	0.0379024	0.412046	-1.91925e-14	1.8703e-16	0.412046	1.01656	64.879	189.669	5.27786	NaN	0.015191	0.0359803	-0.0238932	-167.411	-1.50414	-0.68978	1	6.53779	3	5	8	12	18	37	0.00027243	1.03182	12.0838	1.02556	-8.89681	1.03274	-3.17467	1.03274	-0.200336	1.03274	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	4	5	0	7	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	100	0	4800	4800	0	30	18000	18000	18000	18000	NaN	60	0.0270563	0.0325865	0.0123176	0.0355081	0.0515364	2594.39	NaN	NaN	0.00981217	-0.00317467	-0.200336	NaN	NaN	283.203	102410	24.46	464.069	9.91997	7.04993	58.558	80.8256	5.17406	0.000317051	0.000329643	0.0000336288	0.0000382519	9999.99	9999.99	9999.99	102371	0	284.568	255
DATA	2021-03-24T010000_smart3-00433.ghg	2021-03-24	01:30:00	83.0624	0	18000	18000	-0.0379554	1	NaN	-14.7511	2	NaN	27.5375	1	NaN	38.0275	1	NaN	0.621301	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.12326e-10	-2.23971e-13	NaN	NaN	18.329	436.992	437.373	0.2	0	36.5468	0.871335	0.872095	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	290.326	290.246	101242	1.21481	1005.95	0.0238416	0.0402603	0.000658574	88.2149	1943.56	0.00054212	4.53883	1855.35	249.157	-0.205009	-1.15425	0.00640571	1.17233	-8.24593e-14	-6.12834e-15	1.17233	2.44251	359.336	259.929	0.313071	NaN	0.176759	0.21438	32.8992	0.121584	-0.535674	0.0682903	1	14.8369	6	14	28	53	114	490	-0.0376203	1.00891	-12.9309	1.01472	26.5825	1.03756	37.124	1.03756	0.599754	1.03756	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000109	800000019	800000019	899999999	899999999	89999	89999	89	89	3	1	0	3	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	100	0	0	0	0	30	18000	18000	18000	18000	NaN	19	0.219627	0.184396	0.0247371	0.329475	1.45208	446.239	NaN	NaN	-0.0105815	0.037124	0.599754	NaN	NaN	283.469	102393	0	421.838	0.77827	-26.146	15.7091	166.186	0.738855	0.000170266	0.000178777	0.0000187659	0.0000224907	9999.99	9999.99	9999.99	102350	0	284.787	203
DATA	2021-03-24T013000_smart3-00433.ghg	2021-03-24	02:00:00	83.0833	0	18000	18000	-0.0154356	1	NaN	7.59468	0	NaN	NaN	NaN	NaN	6.83103	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.88021e-11	NaN	NaN	NaN	19.8278	470.297	470.297	0.2	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	288.834	288.834	101242	1.22115	1005.45	0.0237191	NaN	NaN	NaN	1776.43	NaN	NaN	NaN	NaN	-0.421839	-0.332724	0.0281956	0.538004	-2.43566e-14	1.45261e-15	0.538004	1.43112	39.3532	218.264	3.00412	NaN	0.112429	0.073134	-16.4404	-0.243303	NaN	-0.0550178	1	9.76433	4	8	14	21	36	91	-0.0150498	1.02563	7.43456	1.02154	NaN	NaN	6.22194	1.02965	NaN	NaN	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000109	800000019	800001019	899999999	899999999	89999	89999	89	89	1	0	0	4	1	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	100	0	0	0	0	30	18000	18000	18000	18000	NaN	18	0.0242942	0.104882	0.0170914	0.0543229	0.969459	NaN	NaN	NaN	0.00605516	0.00622194	NaN	NaN	NaN	282.592	102381	19.8274	455.008	1.21171	-20.9344	16.4801	120.609	1.32899	0.000239125	0.000254208	0.0000247995	0.0000299528	9999.99	9999.99	9999.99	1806470	0	283.846	221
DATA	2021-03-24T020000_smart3-00433.ghg	2021-03-24	02:30:00	83.1041	0	18000	18000	0.00562461	1	NaN	11.1422	0	NaN	16.7546	1	NaN	2.39408	1	NaN	0.377185	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.60699e-12	-2.09339e-14	NaN	NaN	20.6093	487.406	487.984	0	1	50.1259	1.18547	1.18687	0.2	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	288.067	287.959	101269	1.22464	1006.06	0.0236498	0.0244416	0.000903269	120.038	1679.34	0.000737578	7.14793	1559.3	252.651	-0.407976	-0.0742156	0.0415186	0.416745	2.51442e-14	-4.17626e-16	0.416745	1.10253	61.8112	190.31	5.71762	NaN	0.0677706	0.0422547	-2.45527	-1.62915	0.665024	-0.133443	1	8.92448	4	7	12	17	28	63	0.00545267	1.03153	11.8387	1.02537	16.1389	1.03258	1.51371	1.03258	0.363326	1.03258	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	1	3	0	4	4	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	100	0	0	0	0	35	18000	18000	18000	18000	NaN	18	0.0194833	0.0497092	0.015317	0.106263	0.11684	384.81	NaN	NaN	0.0096088	0.00151371	0.363326	NaN	NaN	281.895	102363	24.4886	471.869	1.14797	-21.703	15.0595	106.188	1.68676	0.000179523	0.000191342	0.0000193378	0.0000227146	9999.99	9999.99	9999.99	102329	0	283.212	157
DATA	2021-03-24T030000_smart3-00433.ghg	2021-03-24	03:30:00	83.1458	0	18000	18000	-0.00225434	0	NaN	17.4121	0	NaN	7.98188	0	NaN	9.92485	2	NaN	0.179601	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.29629e-10	6.68128e-13	NaN	NaN	24.8058	586.085	587.86	0	1	127.853	3.02077	3.02993	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	287.712	287.436	101242	1.22569	1007.03	0.0236269	0.0116381	0.00230391	305.618	1623.54	0.00187968	18.8241	1317.92	263.975	-0.199627	0.105647	0.0613286	0.234037	-3.38931e-14	5.22575e-15	0.234037	0.938369	91.0204	152.111	15.1915	NaN	0.0428864	0.0464013	-0.398187	-10.0455	2.18145	-0.328932	1	3.79865	2	3	5	7	11	25	-0.00214676	1.05011	17.2375	1.03766	7.35622	1.04387	8.24076	1.04387	0.165523	1.04387	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800001019	800001019	899999999	899999999	89999	89999	89	89	1	3	0	2	3	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	13	0.028085	0.0497541	0.0149634	0.0936969	0.76276	46.841	NaN	NaN	0.0139653	0.00824076	0.165523	NaN	NaN	282.02	102345	3.92855	568.313	2.92911	-9.49105	10.3792	190.606	0.554668	0.000138483	0.000144932	0.0000155176	0.0000182394	9999.99	9999.99	9999.99	102305	0	282.763	071
DATA	2021-03-24T033000_smart3-00433.ghg	2021-03-24	04:00:00	83.1666	0	18000	18000	-0.0260621	1	NaN	-2.72391	2	NaN	14.1262	1	NaN	26.0043	2	NaN	0.317808	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.31318e-10	1.09932e-12	NaN	NaN	25.0926	592.28	593.952	0	1	119.251	2.81478	2.82272	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	287.542	287.285	101281	1.22691	1006.92	0.0236038	0.020594	0.00214891	284.907	1607.73	0.00175148	17.721	1322.83	263.085	0.189145	0.648497	0.0753187	0.679704	1.23224e-13	9.21855e-15	0.679704	1.5156	174.556	73.7398	6.36207	NaN	0.145747	0.104736	99.9288	0.0400285	-0.192827	0.0151282	1	8.89223	4	8	16	28	57	214	-0.0257723	1.01125	-1.86558	1.01288	13.7872	1.02465	25.383	1.02465	0.310182	1.02465	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	1	6	0	13	8	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	13	0.0708939	0.119064	0.0195134	0.115512	0.387404	62.3774	NaN	NaN	-0.0015101	0.025383	0.310182	NaN	NaN	282.27	102335	24.46	575.422	2.73469	-10.3702	11.6494	255.645	0.270768	0.000227638	0.000247864	0.0000236203	0.0000289085	9999.99	9999.99	9999.99	102292	0	282.979	039
DATA	2021-03-24T040000_smart3-00433.ghg	2021-03-24	04:30:00	83.1874	0	18000	18000	-0.0284802	0	NaN	17.0125	0	NaN	15.6238	0	NaN	-1.46113	1	NaN	0.351627	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.59937e-11	2.41938e-13	NaN	NaN	24.7776	585.643	587.452	0	0	130.336	3.08063	3.09015	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	287.935	287.654	101281	1.22522	1007.07	0.023636	0.0227854	0.00234866	311.789	1646.52	0.00191693	18.9363	1334.73	264.23	1.05961	1.2705	0.0897772	1.65681	-1.9518e-14	1.85626e-15	1.65681	2.74562	205.448	50.1714	3.1062	NaN	0.152463	0.131362	-18.3163	-0.218385	1.08888	-0.0904335	1	34.038	15	27	46	72	119	289	-0.0281696	1.01103	17.7008	1.01299	14.8242	1.03197	-2.7661	1.03197	0.333631	1.03197	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800001019	800001019	899999999	899999999	89999	89999	89	89	5	22	0	2	2	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	301	151	0	0	0	36	18000	18000	18000	18000	NaN	19	0.162166	0.0716271	0.0289307	0.0549794	0.0563046	72.6813	NaN	NaN	0.0143456	-0.0027661	0.333631	NaN	NaN	282.633	102332	24.46	568.959	2.99281	-9.22796	15.7051	211.985	0.38392	0.000170899	0.000184737	0.000018596	0.0000216975	9999.99	9999.99	9999.99	102290	0	283.39	121
DATA	2021-03-24T043000_smart3-00433.ghg	2021-03-24	05:00:00	83.2082	0	18000	18000	-0.0371173	0	NaN	20.3763	0	NaN	26.888	1	NaN	-22.001	1	NaN	0.605012	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.57846e-10	1.54562e-12	NaN	NaN	23.5321	555.829	557.688	0	0	141.059	3.33183	3.34297	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	287.744	287.44	101283	1.22602	1007.2	0.0236201	0.0392048	0.00254189	337.191	1623.94	0.00207328	20.7638	1286.74	265.234	1.29211	1.28394	0.0595732	1.82252	-2.13898e-14	1.09572e-14	1.82252	2.92005	210.673	44.8183	1.87317	NaN	0.173996	0.123645	-22.731	-0.175971	0.757819	-0.0948354	1	33.3905	15	27	46	72	120	298	-0.0367347	1.01042	21.6749	1.01279	25.5809	1.03353	-22.9194	1.03353	0.575601	1.03353	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	21	36	0	3	1	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	30	0.130267	0.0830005	0.0340223	0.0360576	0.265222	182.631	NaN	NaN	0.0175526	-0.0229194	0.575601	NaN	NaN	282.401	102349	24.46	539.828	3.23593	-8.25174	24.7529	222.359	0.335106	0.000199357	0.000222961	0.0000209065	0.0000262318	9999.99	9999.99	9999.99	102316	0	283.192	204
