DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	air_t_mean	air_p_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ch4_mean	rssi_77_mean	ch4_aux-1_mean	ch4_aux-2_mean	ch4_aux-3_mean	ch4_aux-4_mean	ch4_tc_1_mean	ch4_tc_2_mean	ch4_tc_3_mean	PA_1_1_1	P_RAIN_1_1_1	TA_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	[Pa]	[m]	[K]	045
DATA	2021-02-27T233000_smart3-00433.ghg	2021-02-28	00:00:00	59	0	18000	18000	-0.00131286	0	NaN	6.32116	0	NaN	14.3836	0	NaN	2.60174	1	NaN	0.32481	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.99822e-12	1.95201e-13	NaN	NaN	17.9715	430.46	435.691	0	1	501.279	12.0068	12.1527	0.2	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	292.27	291.16	101449	1.2084	1012.02	0.0239523	0.0210477	0.00903304	1213.76	2058.49	0.00747522	58.9635	844.732	282.986	-0.368484	0.481746	0.0581397	0.609295	1.86303e-14	3.89406e-16	0.609295	1.07875	126.431	127.412	5.47557	NaN	0.0329613	0.0313865	-0.499468	-8.00853	0.439469	-0.156817	1	18.4721	8	14	23	34	52	110	-0.00128312	1.02318	7.04885	1.01997	13.4326	1.02865	2.08368	1.02865	0.303333	1.02865	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	6	3	0	8	4	8	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	17941	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.025167	0.0282965	0.00930947	0.0282998	0.0511492	35.8016	NaN	NaN	0.00576394	0.00208368	0.303333	NaN	NaN	283.774	101945	24.46	415.913	11.601	9.38419	74.1808	75.5441	8.02023	0.000152078	0.000160676	0.000016574	0.0000187051	9999.99	9999.99	9999.99	101910	0	284.642	021
DATA	2021-02-28T000000_smart3-00433.ghg	2021-02-28	00:30:00	59.0208	0	18000	18000	-0.00228636	0	NaN	2.21854	1	NaN	7.67651	0	NaN	2.12998	0	NaN	0.173246	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.94167e-11	7.67116e-13	NaN	NaN	18.5941	444.449	449.661	-0.1	0	484.889	11.5902	11.7261	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	291.606	290.537	101429	1.21094	1011.78	0.0239027	0.0112263	0.00873771	1171.56	1979.21	0.00721566	59.1934	807.648	282.459	-0.288994	1.01538	0.105617	1.06097	-8.29473e-15	1.58204e-15	1.06097	1.62814	148.511	105.887	5.7131	NaN	0.0434522	0.0403388	-3.25957	-1.22716	0.289004	-0.0416726	1	56.7532	25	44	72	106	166	359	-0.00225255	1.01501	2.63936	1.01495	7.25222	1.02782	1.88493	1.02782	0.16367	1.02782	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000009	800010009	899999999	899999999	89999	89999	89	89	6	2	0	5	14	18	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	9456	0	18000	0	0	101	0	4801	4801	0	31	18000	18000	18000	18000	NaN	73	0.0302181	0.0416017	0.00885775	0.0726862	0.0351471	72.0879	NaN	NaN	0.00215423	0.00188493	0.16367	NaN	NaN	283.247	101925	24.46	429.603	11.2031	8.86264	74.1969	75.4498	9.63579	0.000181266	0.000193127	0.0000194655	0.0000218673	9999.99	9999.99	9999.99	101893	0	284.307	226
DATA	2021-02-28T003000_smart3-00433.ghg	2021-02-28	01:00:00	59.0416	0	18000	18000	-0.00910656	1	NaN	10.0988	0	NaN	19.3683	0	NaN	3.60673	0	NaN	0.43713	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.58644e-11	-9.27226e-13	NaN	NaN	18.6819	446.661	451.88	0	0	482.996	11.5478	11.6827	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	291.648	290.582	101417	1.21063	1011.75	0.0239087	0.028326	0.00870358	1167.17	1984.87	0.00718928	58.8033	817.7	282.403	-0.160218	1.10387	0.128295	1.12279	1.34993e-14	-1.91974e-15	1.12279	1.79928	156.092	98.2584	6.56122	NaN	0.0867303	0.0658185	-5.69374	-0.702526	0.521409	-0.0950632	1	32.295	14	25	42	63	100	225	-0.00897735	1.01439	11.0977	1.01461	18.0318	1.02808	2.80336	1.02808	0.406966	1.02808	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	5	2	0	17	1	17	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	17098	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.0387476	0.0805407	0.0123488	0.115545	0.170826	83.4732	NaN	NaN	0.00906039	0.00280336	0.406966	NaN	NaN	283.129	101916	24.46	431.487	11.1557	8.79803	74.056	76.6806	7.8058	0.000178568	0.000186974	0.0000200267	0.0000219956	9999.99	9999.99	9999.99	101880	0	284.174	063
DATA	2021-02-28T010000_smart3-00433.ghg	2021-02-28	01:30:00	59.0624	0	18000	18000	-0.00694824	1	NaN	11.3984	0	NaN	22.061	0	NaN	0.43398	2	NaN	0.497813	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.78899e-10	4.56542e-12	NaN	NaN	18.3003	437.205	442.138	0	1	467.015	11.1573	11.2831	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	291.428	290.399	101418	1.21158	1011.53	0.0238906	0.0322583	0.00841562	1127.84	1962.06	0.00694597	57.4824	834.223	281.896	0.506283	1.60667	0.170105	1.69312	5.47933e-14	9.77573e-15	1.69312	3.42107	179.037	72.5097	5.76616	NaN	0.0757287	0.262073	-3.35787	-1.19123	0.516679	-0.122815	1	51.8921	23	40	66	97	153	331	-0.00687345	1.01088	12.55	1.01294	20.4909	1.0323	-0.357494	1.0323	0.462385	1.0323	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800001019	899999999	899999999	89999	89999	89	89	1	0	1	5	24	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	16852	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	73	0.362852	0.141721	0.019572	0.042256	0.0164966	70.1342	NaN	NaN	0.0102403	-0.000357494	0.462385	NaN	NaN	282.835	101908	24.46	422.273	10.7762	8.2864	74.2044	76.5251	7.95562	0.00016595	0.000177799	0.0000185941	0.0000207839	9999.99	9999.99	9999.99	101877	0	283.737	157
DATA	2021-02-28T013000_smart3-00433.ghg	2021-02-28	02:00:00	59.0833	0	18000	18000	-0.0304549	0	NaN	17.7694	0	NaN	21.5839	0	NaN	3.00563	2	NaN	0.487066	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.03257e-11	2.64758e-13	NaN	NaN	18.5637	444.429	449.552	0	1	475.983	11.3954	11.5268	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	291.491	290.441	101227	1.20902	1011.67	0.0239408	0.0315619	0.00857721	1149.66	1967.21	0.00709434	58.4413	817.546	282.179	1.44696	2.52699	0.233751	2.9213	1.9699e-14	5.56233e-16	2.9213	4.51267	194.441	60.2043	4.58949	NaN	0.158713	0.192403	-19.8026	-0.201994	0.823275	-0.0915357	1	68.1408	30	54	92	142	234	560	-0.030198	1.00851	18.7937	1.01313	19.3997	1.04557	1.78022	1.04557	0.437777	1.04557	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	4	2	2	15	5	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	73	0.251135	0.094218	0.0394538	0.0682498	0.0507955	59.5776	NaN	NaN	0.0153652	0.00178022	0.437777	NaN	NaN	282.763	101892	24.46	428.311	10.9822	8.56357	73.1727	117.063	2.65173	0.000127396	0.000137074	0.0000140262	0.0000157353	9999.99	9999.99	9999.99	101863	0	283.728	069
DATA	2021-02-28T020000_smart3-00433.ghg	2021-02-28	02:30:00	59.1041	0	18000	18000	-0.0816884	0	NaN	27.598	0	NaN	38.4641	0	NaN	2.09687	2	NaN	0.867892	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.2168e-12	-3.15848e-14	NaN	NaN	18.3461	439.046	444.107	0	1	476.215	11.3964	11.5278	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	291.375	290.324	101227	1.20951	1011.66	0.0239312	0.0562394	0.00858139	1149.76	1952.78	0.00709495	58.8782	803.018	282.181	2.04853	3.22102	0.285449	3.82791	-3.39776e-14	-6.63247e-17	3.82791	5.70414	197.147	57.5442	4.27654	NaN	0.259882	0.274727	-55.9771	-0.0714577	0.7175	-0.0867874	0	104.368	-15.8382	35.826	89.2118	136.054	190.817	285.879	-0.081022	1.00822	29.4175	1.01442	34.4458	1.05637	0.276297	1.05637	0.777225	1.05637	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800001019	899999999	899999999	89999	89999	89	89	0	1	0	9	1	9	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.295368	0.18211	0.0719748	0.0417744	0.0111724	44.9827	NaN	NaN	0.0240415	0.000276297	0.777225	NaN	NaN	282.774	101870	24.455	423.398	10.9903	8.57174	73.8993	94.9871	2.36388	0.000106942	0.000121479	0.0000113937	0.0000132327	9999.99	9999.99	9999.99	101846	0	283.761	164
DATA	2021-02-28T023000_smart3-00433.ghg	2021-02-28	03:00:00	59.1249	0	18000	18000	-0.0778939	0	NaN	23.8543	0	NaN	27.0366	0	NaN	-1.15971	0	NaN	0.6099	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.90966e-11	1.76453e-12	NaN	NaN	18.2677	436.798	441.725	0	0	466.506	11.1546	11.2804	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	291.102	290.075	101218	1.21055	1011.53	0.0239109	0.0395215	0.00840643	1125.35	1922.18	0.00694429	58.5455	796.832	281.863	1.61522	2.78792	0.27592	3.23382	7.32313e-15	3.78244e-15	3.23382	5.50502	194.503	59.9136	4.89462	NaN	0.253665	0.345557	-60.218	-0.0664253	0.882295	-0.0767973	0	106.961	-16.2317	36.7161	91.4284	139.434	195.558	292.982	-0.0772504	1.00833	25.0999	1.01351	24.1574	1.04925	-2.52755	1.04925	0.544949	1.04925	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	3	4	2	5	0	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	73	0.270631	0.355992	0.0644914	0.0408387	0.0137979	33.8704	NaN	NaN	0.020498	-0.00252755	0.544949	NaN	NaN	282.388	101840	24.45	421.137	10.7546	8.24816	73.7268	98.2702	2.22753	0.0000550876	0.0000704219	0.00000565885	0.00000676194	9999.99	9999.99	9999.99	101815	0	283.405	209
DATA	2021-02-28T030000_smart3-00433.ghg	2021-02-28	03:30:00	59.1458	0	18000	18000	-0.0589777	0	NaN	29.5744	0	NaN	35.9178	0	NaN	-4.44595	1	NaN	0.810362	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.12205e-11	2.11337e-12	NaN	NaN	17.8958	428.125	432.948	0	0	465.652	11.1399	11.2654	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	291.252	290.225	101218	1.20993	1011.52	0.0239232	0.0525115	0.00839106	1123.88	1940.61	0.00693515	57.9135	816.734	281.844	1.87264	2.39022	0.196656	3.04279	1.12752e-14	4.53851e-15	3.04279	4.69468	203.23	51.9228	3.70562	NaN	0.220782	0.227985	-32.0249	-0.124903	0.823392	-0.10945	0	93.9439	-14.2564	32.2479	80.3018	122.465	171.759	257.327	-0.058485	1.00843	31.2699	1.01326	32.2834	1.047	-5.9998	1.047	0.728365	1.047	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800011019	899999999	899999999	89999	89999	89	89	2	12	0	11	15	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.216516	0.171877	0.0675768	0.0464933	0.0120405	38.489	NaN	NaN	0.02555	-0.0059998	0.728365	NaN	NaN	282.492	101810	24.4584	412.834	10.7421	8.22649	73.913	93.4881	2.7932	0.0000902164	0.000107378	0.0000080145	0.0000112482	9999.99	9999.99	9999.99	101785	0	283.319	104
DATA	2021-02-28T033000_smart3-00433.ghg	2021-02-28	04:00:00	59.1666	0	18000	18000	-0.0480747	0	NaN	16.9251	0	NaN	23.6517	0	NaN	0.284943	1	NaN	0.533681	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.82156e-10	4.80407e-12	NaN	NaN	17.8212	426.369	431.218	0	0	470.005	11.2448	11.3727	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	291.383	290.346	101257	1.20984	1011.58	0.0239249	0.0345825	0.00846948	1134.85	1955.48	0.00700051	58.0344	820.627	281.987	1.79576	2.42184	0.231435	3.02385	3.79663e-14	1.02213e-14	3.02385	4.65355	201.896	53.4436	4.38951	NaN	0.19934	0.236141	-41.1996	-0.0970883	0.715598	-0.0693758	1	57.7024	25	47	82	130	222	576	-0.0476725	1.00844	18.0761	1.01324	21.3939	1.04677	-0.755338	1.04677	0.482735	1.04677	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	8	7	1	3	4	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.260624	0.147601	0.0640568	0.022815	0.001199	39.8782	NaN	NaN	0.0147699	-0.000755338	0.482735	NaN	NaN	282.68	101800	24.4617	411.427	10.8507	8.37328	74.0238	91.0639	3.04368	0.0000509886	0.000057507	0.00000550981	0.00000629525	9999.99	9999.99	9999.99	101770	0	283.613	236
