DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	air_t_mean	air_p_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ch4_mean	rssi_77_mean	ch4_aux-1_mean	ch4_aux-2_mean	ch4_aux-3_mean	ch4_aux-4_mean	ch4_tc_1_mean	ch4_tc_2_mean	ch4_tc_3_mean	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	129
DATA	2021-01-01T233000_smart3-00433.ghg	2021-01-02	00:00:00	2	0	18000	18000	-0.0812226	0	NaN	-33.8522	0	NaN	-6.96263	0	NaN	0.998735	0	NaN	-0.156604	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.11892e-10	-2.08235e-12	NaN	NaN	17.6133	415.644	418.884	0.1	0	327.79	7.73527	7.79557	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	287.727	287.023	101370	1.22684	1009.58	0.0235983	-0.010148	0.00590678	782.412	1580.42	0.00481464	49.5067	798.006	276.603	-2.4719	2.18479	0.203505	3.3053	-3.45599e-14	-6.3527e-15	3.3053	5.31935	116.336	138.528	3.52989	NaN	0.257303	0.291532	44.3047	0.0902838	4.86198	0.106222	0	91.464	-13.88	31.3966	78.1821	119.233	167.225	250.534	-0.0805099	1.00885	-33.6423	1.01807	-5.13826	1.07452	2.55079	1.07452	-0.11557	1.07452	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	8	7	2	12	15	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.31363	0.171303	0.0981312	0.0447404	0.000577559	1.05148	NaN	NaN	-0.0271618	0.00255079	-0.11557	NaN	NaN	277.256	101658	24.45	399.386	7.4327	2.89925	79.192	189.599	0.329985	0.0000607966	0.0000858431	0.00000553429	0.00000887564	9999.99	9999.99	9999.99	086
DATA	2021-01-02T000000_smart3-00433.ghg	2021-01-02	00:30:00	2.0208	0	18000	18000	-0.0715367	0	NaN	-30.5649	0	NaN	-5.47401	0	NaN	0.869003	0	NaN	-0.123106	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.07251e-11	9.27335e-13	NaN	NaN	17.6427	416.459	419.654	0.1	0	322.536	7.61352	7.67193	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	287.58	286.887	101289	1.22649	1009.51	0.0236052	-0.00797728	0.0058121	769.507	1566.51	0.00473883	49.1224	797.003	276.368	-2.14821	2.19959	0.182345	3.07998	-9.44556e-15	2.87513e-15	3.07998	4.95499	120.686	134.323	3.39409	NaN	0.241509	0.253422	40.5525	0.0986376	5.58364	0.102215	0	92.5562	-14.0458	31.7715	79.1156	120.656	169.222	253.526	-0.0709105	1.00883	-30.3363	1.01788	-3.91656	1.07195	2.27461	1.07195	-0.0880803	1.07195	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	6	9	0	1	6	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.278487	0.144431	0.0839257	0.0531277	0.00106557	4.69999	NaN	NaN	-0.0245013	0.00227461	-0.0880803	NaN	NaN	277.135	101661	24.45	399.865	7.3102	2.66521	79.243	184.178	0.338432	0.000183589	0.000234141	0.0000208847	0.0000254627	9999.99	9999.99	9999.99	247
DATA	2021-01-02T003000_smart3-00433.ghg	2021-01-02	01:00:00	2.0416	0	18000	18000	-0.0971366	0	NaN	-33.2228	0	NaN	-2.9624	0	NaN	0.855826	0	NaN	-0.0666263	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.67498e-11	1.75856e-12	NaN	NaN	17.6396	416.773	419.954	0.1	0	320.625	7.57543	7.63326	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	287.644	286.953	101217	1.22535	1009.49	0.0236271	-0.00431739	0.00577766	765.126	1573.34	0.00471511	48.6307	808.215	276.287	-2.49824	2.70296	0.221002	3.68728	1.85782e-14	5.4848e-15	3.68728	6.49213	122.258	132.746	3.43616	NaN	0.281554	0.384682	59.0838	0.0677005	11.2148	0.0953917	0	92.7557	-14.076	31.84	79.2862	120.916	169.587	254.072	-0.0963047	1.00864	-32.8094	1.01782	-1.49221	1.07606	2.3554	1.07606	-0.0335607	1.07606	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	5	7	1	10	11	7	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.461651	0.194261	0.113452	0.0577913	0.00073052	0.95822	NaN	NaN	-0.0265238	0.0023554	-0.0335607	NaN	NaN	277.179	101665	24.45	399.844	7.26773	2.58404	79.2535	183.852	0.338781	0.000100585	0.000142305	0.0000109837	0.0000146449	9999.99	9999.99	9999.99	204
DATA	2021-01-02T010000_smart3-00433.ghg	2021-01-02	01:30:00	2.0624	0	18000	18000	-0.0786352	0	NaN	-35.0819	0	NaN	-4.90812	1	NaN	1.14586	0	NaN	-0.110377	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.33962e-11	-2.39099e-13	NaN	NaN	17.679	417.553	420.688	0.1	0	315.54	7.4526	7.50856	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	287.54	286.861	101217	1.2258	1009.42	0.0236186	-0.00715244	0.00568603	752.75	1563.95	0.00463863	48.1313	811.202	276.057	-2.15575	2.57378	0.208268	3.36378	3.02582e-14	-7.57747e-16	3.36378	5.46293	125.12	129.949	3.54974	NaN	0.253279	0.270363	40.7308	0.0982058	7.14772	0.111941	0	93.8403	-14.2406	32.2123	80.2133	122.33	171.57	257.043	-0.0779258	1.0091	-34.7153	1.01866	-3.23453	1.07739	2.72806	1.07739	-0.0727403	1.07739	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	5	5	2	7	8	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.298039	0.153508	0.0891796	0.0826779	0.00129479	7.60082	NaN	NaN	-0.0280561	0.00272806	-0.0727403	NaN	NaN	277.141	101676	24.4582	400.635	7.15072	2.35708	79.3122	177.281	0.349533	0.000098714	0.000146026	0.0000102293	0.0000144845	9999.99	9999.99	9999.99	035
DATA	2021-01-02T013000_smart3-00433.ghg	2021-01-02	02:00:00	2.0833	0	18000	18000	-0.111843	0	NaN	-33.3725	0	NaN	-2.42477	1	NaN	1.26614	0	NaN	-0.0545224	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.10546e-11	8.99555e-13	NaN	NaN	17.7397	418.827	421.941	0.1	0	312.563	7.37951	7.43437	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	287.389	286.718	101202	1.22627	1009.38	0.0236097	-0.00353305	0.00563239	745.275	1549.41	0.00459311	48.1004	804.139	275.917	-2.62731	3.07546	0.24939	4.05258	2.69898e-14	2.878e-15	4.05258	7.02234	124.479	130.507	3.52812	NaN	0.302003	0.434316	72.5777	0.0551134	13.7631	0.0892764	0	91.7492	-13.9233	31.4945	78.4258	119.604	167.747	251.315	-0.110884	1.00865	-32.9189	1.01806	-1.01914	1.07911	2.7403	1.07911	-0.0229159	1.07911	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	11	4	1	2	6	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.492529	0.241962	0.13414	0.0378315	0.000457436	0.80162	NaN	NaN	-0.0265952	0.0027403	-0.0229159	NaN	NaN	276.79	101689	24.47	401.449	7.07332	2.20673	79.2485	183.174	0.340407	0.0000519555	0.0000993073	0.0000053968	0.00000834922	9999.99	9999.99	9999.99	110
DATA	2021-01-02T020000_smart3-00433.ghg	2021-01-02	02:30:00	2.1041	0	18000	18000	-0.0972171	0	NaN	-33.1591	0	NaN	-2.60786	0	NaN	0.999101	0	NaN	-0.0586391	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.41121e-12	1.11965e-13	NaN	NaN	17.774	419.63	422.728	0.1	0	310.404	7.3284	7.3825	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	287.384	286.717	101202	1.2263	1009.35	0.0236092	-0.00379982	0.00559348	740.125	1549.31	0.00456128	47.7712	809.188	275.819	-2.68643	2.60885	0.250746	3.75312	-1.84972e-15	3.60707e-16	3.75312	6.73502	119.159	135.839	3.83079	NaN	0.281562	0.368571	59.1932	0.0675754	12.7151	0.0951461	0	90.1074	-13.6741	30.9309	77.0224	117.464	164.745	246.818	-0.0963786	1.0087	-32.7213	1.018	-1.20586	1.0772	2.49199	1.0772	-0.0271144	1.0772	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	7	9	0	23	29	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.401619	0.213543	0.12198	0.0398225	0.00143476	0.259231	NaN	NaN	-0.0264358	0.00249199	-0.0271144	NaN	NaN	276.759	101700	24.4626	402.139	7.02294	2.108	79.265	182.213	0.341843	0.0000937201	0.000150149	0.00000884417	0.0000145456	9999.99	9999.99	9999.99	046
DATA	2021-01-02T023000_smart3-00433.ghg	2021-01-02	03:00:00	2.1249	0	18000	18000	-0.0758474	0	NaN	-30.5056	0	NaN	-4.74806	0	NaN	0.763803	0	NaN	-0.106739	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.63276e-11	2.81968e-13	NaN	NaN	17.791	419.456	422.517	0.1	0	307.239	7.24375	7.2966	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	287.148	286.49	101258	1.22798	1009.3	0.0235769	-0.00691671	0.00553644	731.997	1526.55	0.00450857	47.951	794.554	275.664	-2.42337	1.89302	0.196671	3.08138	2.28981e-14	9.17747e-16	3.08138	5.33006	112.72	142.005	3.65941	NaN	0.248527	0.292766	44.265	0.0903648	6.42485	0.0990357	0	93.0583	-14.122	31.9439	79.5449	121.311	170.14	254.901	-0.075198	1.00864	-30.2503	1.01744	-3.30744	1.07019	2.18368	1.07019	-0.0743533	1.07019	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	3	9	0	7	9	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.322867	0.174984	0.0876805	0.0605448	0.00121959	4.31971	NaN	NaN	-0.0244071	0.00218368	-0.0743533	NaN	NaN	276.369	101698	24.4592	401.965	6.94171	1.94451	79.1985	182.705	0.340024	0.0000971751	0.000158834	0.0000101801	0.0000159021	9999.99	9999.99	9999.99	095
DATA	2021-01-02T030000_smart3-00433.ghg	2021-01-02	03:30:00	2.1458	0	18000	18000	-0.0712646	0	NaN	-30.2449	0	NaN	-4.24034	0	NaN	0.794769	0	NaN	-0.0953189	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.30342e-10	2.2381e-12	NaN	NaN	17.8217	420.195	423.249	0.1	0	306.015	7.21516	7.2676	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	287.071	286.415	101227	1.22794	1009.29	0.0235778	-0.00617666	0.00551439	728.893	1519.17	0.00449077	47.9795	790.282	275.604	-2.44973	2.05724	0.207017	3.20567	2.84485e-14	7.31367e-15	3.20567	5.68005	114.763	139.977	3.70266	NaN	0.240907	0.280413	40.6549	0.0983892	7.13266	0.101301	0	89.8811	-13.6398	30.8533	76.829	117.169	164.331	246.198	-0.0706329	1.00894	-29.9424	1.01821	-2.83891	1.07432	2.19044	1.07432	-0.0638159	1.07432	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	6	10	1	11	11	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.283321	0.187645	0.0898605	0.0480693	0.000653919	2.98087	NaN	NaN	-0.02416	0.00219044	-0.0638159	NaN	NaN	276.285	101686	24.45	402.582	6.91275	1.88461	79.1797	185.511	0.336	0.000118087	0.000178467	0.0000136796	0.0000181234	9999.99	9999.99	9999.99	235
DATA	2021-01-02T033000_smart3-00433.ghg	2021-01-02	04:00:00	2.1666	0	18000	18000	-0.0735908	0	NaN	-27.3971	0	NaN	-4.71142	0	NaN	0.629047	0	NaN	-0.105884	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.51985e-11	7.65258e-13	NaN	NaN	17.8465	420.42	423.434	0.1	0	302.16	7.11816	7.16919	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	286.825	286.179	101227	1.229	1009.23	0.0235576	-0.00686128	0.00544493	719.115	1495.85	0.00443037	48.074	776.735	275.414	-2.43061	2.13088	0.18758	3.23785	3.46359e-14	2.53263e-15	3.23785	5.25158	116.165	138.76	3.3212	NaN	0.244701	0.272855	47.0342	0.0850445	5.81504	0.0902667	0	90.5242	-13.7374	31.074	77.3788	118.007	165.507	247.96	-0.0729594	1.00866	-27.188	1.01759	-3.39568	1.07202	1.91315	1.07202	-0.0763142	1.07202	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	8	8	1	1	1	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.27612	0.178514	0.0910755	0.035375	0.000405502	1.17832	NaN	NaN	-0.0219198	0.00191315	-0.0763142	NaN	NaN	275.957	101673	24.4623	402.715	6.8184	1.69087	79.1245	187.562	0.333553	0.000152018	0.000211798	0.0000176828	0.0000230294	9999.99	9999.99	9999.99	072
