DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	air_t_mean	air_p_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ch4_mean	rssi_77_mean	ch4_aux-1_mean	ch4_aux-2_mean	ch4_aux-3_mean	ch4_aux-4_mean	ch4_tc_1_mean	ch4_tc_2_mean	ch4_tc_3_mean	PA_1_1_1	P_RAIN_1_1_1	TA_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	[Pa]	[m]	[K]	045
DATA	2021-03-17T233000_smart3-00433.ghg	2021-03-18	00:00:00	77	0	18000	18000	-0.0323582	1	NaN	9.6931	0	NaN	59.716	0	NaN	5.95357	1	NaN	1.34878	0	NaN	0.0333754	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.85302e-11	-2.12705e-12	-3.83679e-13	NaN	18.3404	439.085	444.37	0	1	496.764	11.893	12.0361	0	0	0.0896068	2.14193	2.16771	0.7	0	NaN	NaN	NaN	NaN	9	291.375	291.375	101186	1.2044	1011.99	0.0239408	0.0874009	0.00895169	1203.73	2086.94	0.00743249	57.6792	883.208	282.862	0.733973	1.37597	0.104654	1.563	-6.67049e-14	-4.28181e-15	1.563	3.43666	190.764	61.9236	3.83924	NaN	0.16391	0.503149	-39.9794	-0.100052	0.16232	-0.0485189	1	30.8108	14	25	44	70	121	318	-0.0319922	1.01144	13.0838	1.01314	56.6414	1.03114	4.71384	1.03114	1.27933	1.03114	0.0234514	1.11304	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800001009	899999999	899999999	89999	89999	89	89	2	6	1	3	7	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	80	0.811951	0.159017	0.0353309	0.0413486	0.029252	278.55	8.3697e-7	NaN	0.0107347	0.00471384	1.27933	0.0000234514	NaN	284.416	101676	24.46	426.534	11.553	9.27692	80.3894	73.3562	19.5008	0.000214048	0.000221349	0.0000229997	0.0000262882	9999.99	9999.99	9999.99	101647	0	285.615	068
DATA	2021-03-18T000000_smart3-00433.ghg	2021-03-18	00:30:00	77.0208	0	18000	18000	-0.0271592	0	NaN	13.0145	0	NaN	46.323	0	NaN	2.08061	1	NaN	1.04595	0	NaN	0.00370906	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.60775e-11	-4.25183e-13	-7.72758e-14	NaN	18.7353	448.134	453.509	0	1	495.472	11.8513	11.9934	0	0	0.0900506	2.14941	2.17518	0.2	0	NaN	NaN	NaN	NaN	9	291.049	291.049	101165	1.20551	1011.96	0.0239192	0.0677776	0.00892841	1199.26	2044.72	0.00740634	58.6513	845.465	282.807	0.0583307	1.61703	0.163356	1.62631	-1.99542e-14	-8.58138e-16	1.62631	2.81631	166.131	87.9341	5.76485	NaN	0.150098	0.135094	-22.8612	-0.174969	0.280952	-0.071076	1	35.0044	15	28	48	75	126	312	-0.0268596	1.01115	15.5699	1.01303	43.588	1.0317	0.896639	1.0317	0.984195	1.0317	-0.00340035	1.11309	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800001009	899999999	899999999	89999	89999	89	89	1	1	0	6	7	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	18000	0	0	101	0	4801	4801	0	31	18000	18000	18000	18000	NaN	80	0.135393	0.103242	0.0315539	0.0992145	0.0274962	193.573	2.16493e-7	NaN	0.012763	0.000896639	0.984195	-0.00000340035	NaN	283.934	101665	24.4692	435.027	11.5049	9.2153	80.3554	73.7225	20.5069	0.000159666	0.000163573	0.0000182362	0.0000198799	9999.99	9999.99	9999.99	101637	0	285.152	022
DATA	2021-03-18T003000_smart3-00433.ghg	2021-03-18	01:00:00	77.0416	0	18000	18000	-0.033646	0	NaN	14.9696	0	NaN	42.7632	0	NaN	-0.289898	0	NaN	0.965032	0	NaN	0.0104167	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.41712e-11	2.39489e-12	4.5439e-13	NaN	19.1581	457.435	462.819	0	0	487.213	11.6331	11.7701	0	0	0.0924404	2.20058	2.22648	0	1	NaN	NaN	NaN	NaN	9	290.47	290.47	101142	1.20775	1011.82	0.0238769	0.0625341	0.00877958	1176.92	1971.3	0.0072694	59.7026	794.384	282.527	0.0630539	1.75849	0.17391	1.7682	-7.68618e-14	4.91549e-15	1.7682	3.6925	165.685	87.9464	5.64441	NaN	0.166909	0.209792	-27.3238	-0.146392	0.350059	-0.0733928	1	34.6476	15	28	48	76	128	322	-0.033293	1.0106	17.2841	1.01285	40.0338	1.03301	-1.49018	1.03301	0.903438	1.03301	0.00211989	1.11329	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800000009	899999999	899999999	89999	89999	89	89	3	0	0	7	4	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	51	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	80	0.212866	0.167504	0.0392134	0.0371145	0.0128573	102.924	2.01338e-7	NaN	0.0141438	-0.00149018	0.903438	0.00000211989	NaN	283.28	101647	24.4675	443.899	11.2889	8.93425	80.3226	75.6706	14.9668	0.000172085	0.000183346	0.0000188835	0.0000216553	9999.99	9999.99	9999.99	101636	0	285.15	252
DATA	2021-03-18T010000_smart3-00433.ghg	2021-03-18	01:30:00	77.0624	0	18000	18000	-0.0384051	0	NaN	13.3872	0	NaN	41.9012	0	NaN	2.26988	2	NaN	0.945394	0	NaN	0.0154257	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.21076e-11	-2.28212e-12	-4.41765e-13	NaN	19.1279	456.425	461.645	0	1	473.924	11.3087	11.438	0	0	0.0917408	2.18164	2.20659	0.7	0	NaN	NaN	NaN	NaN	9	290.266	290.266	101135	1.20866	1011.64	0.0238618	0.0612615	0.0085401	1144.01	1946.03	0.00706577	58.7869	802.02	282.106	0.36871	1.98686	0.145753	2.02603	2.94387e-14	-4.81537e-15	2.02603	3.64122	174.428	79.487	4.12543	NaN	0.178255	0.200856	-37.2142	-0.107486	0.319493	-0.0614211	1	39.1546	17	32	55	88	151	390	-0.0380313	1.00983	15.6652	1.01268	39.239	1.03558	1.07844	1.03558	0.885327	1.03558	0.00722012	1.11395	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800000009	899999999	899999999	89999	89999	89	89	8	3	0	9	16	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	37	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	80	0.217143	0.13996	0.0446099	0.0433458	0.00660257	114.839	1.48316e-7	NaN	0.0128117	0.00107844	0.885327	0.00000722012	NaN	282.991	101643	24.46	442.762	10.9702	8.50982	80.3291	75.1033	14.9228	0.000107511	0.00011799	0.0000120345	0.0000137327	9999.99	9999.99	9999.99	101636	0	285.15	135
DATA	2021-03-18T013000_smart3-00433.ghg	2021-03-18	02:00:00	77.0833	0	18000	18000	-0.035264	0	NaN	17.3301	0	NaN	40.8406	0	NaN	0.131588	1	NaN	0.92113	0	NaN	0.00796899	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.29101e-10	3.04551e-12	6.1743e-13	NaN	19.3706	461.691	466.775	0	0	456.957	10.8914	11.0113	0	0	0.0926409	2.19899	2.22321	0	1	NaN	NaN	NaN	NaN	9	289.892	289.892	101120	1.21023	1011.4	0.0238346	0.0596893	0.00823436	1101.63	1900.41	0.00680397	57.9682	798.776	281.549	0.171476	1.79731	0.154343	1.81206	1.29186e-14	6.66477e-15	1.81206	3.2574	170.244	84.5501	4.88614	NaN	0.170699	0.164706	-25.2396	-0.158481	0.424336	-0.082943	1	34.4464	15	28	48	75	126	314	-0.0348993	1.01045	19.4961	1.0128	38.1315	1.03343	-1.19973	1.03343	0.860029	1.03343	-0.00067087	1.11337	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800000009	899999999	899999999	89999	89999	89	89	1	0	0	2	0	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	12	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	80	0.183362	0.106473	0.0395781	0.0367291	0.0110962	107.839	4.48739e-7	NaN	0.0159279	-0.00119973	0.860029	-6.7087e-7	NaN	282.494	101627	24.46	447.664	10.5605	7.94707	80.341	75.83	14.7206	0.000131869	0.000150815	0.0000129068	0.0000164967	9999.99	9999.99	9999.99	101583	0	283.583	186
DATA	2021-03-18T020000_smart3-00433.ghg	2021-03-18	02:30:00	77.1041	0	18000	18000	-0.0558693	1	NaN	19.8888	1	NaN	52.3653	1	NaN	2.0416	2	NaN	1.181	1	NaN	0.028792	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.43997e-11	-5.72914e-13	-1.1705e-13	NaN	19.4798	464.334	469.453	0	1	457.393	10.9028	11.0229	0	0	0.0934485	2.21766	2.24211	0	1	NaN	NaN	NaN	NaN	9	289.838	289.838	101092	1.21012	1011.4	0.0238367	0.0765289	0.00824222	1102.48	1893.95	0.0068111	58.2107	791.468	281.56	0.223068	1.72011	0.157152	1.74162	9.13935e-14	-1.25256e-15	1.74162	3.47425	169.863	82.611	5.17704	NaN	0.214869	0.246707	-43.8545	-0.0912107	0.37981	-0.0756285	0	114.989	-17.4501	39.4721	98.2912	149.9	210.237	314.974	-0.055278	1.0107	22.6951	1.01287	49.0506	1.03275	0.388237	1.03275	1.10624	1.03275	0.0165212	1.11324	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800000009	899999999	899999999	89999	89999	89	89	5	1	0	16	9	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	50	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	80	0.297173	0.157628	0.0386139	0.0328041	0.0037865	102.361	1.54323e-7	NaN	0.0185431	0.000388237	1.10624	0.0000165212	NaN	282.333	101599	24.46	450.058	10.5675	7.95296	80.3115	76.4931	14.7394	0.0000522156	0.0000638601	0.00000526831	0.00000661109	9999.99	9999.99	9999.99	101553	0	283.308	042
DATA	2021-03-18T023000_smart3-00433.ghg	2021-03-18	03:00:00	77.1249	0	18000	18000	-0.049039	0	NaN	24.2851	0	NaN	60.3614	0	NaN	-0.450137	1	NaN	1.36137	0	NaN	0.0128028	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.69862e-10	-3.88235e-12	-8.08962e-13	NaN	19.3965	462.451	467.391	0	0	443.324	10.5697	10.6826	0	0	0.092375	2.19207	2.21549	0	1	NaN	NaN	NaN	NaN	9	289.858	289.858	101077	1.21	1011.22	0.023842	0.0882165	0.00798869	1068.64	1896.37	0.00660222	56.3522	827.723	281.101	0.402013	1.47563	0.147983	1.53656	5.53303e-14	-8.75737e-15	1.53656	3.90138	181.895	74.7605	5.52661	NaN	0.201316	0.263664	-29.5343	-0.135436	0.402329	-0.0985897	0	105.234	-15.9696	36.1234	89.9523	137.183	192.401	288.252	-0.0484783	1.01157	27.5017	1.0132	56.6266	1.03092	-2.33575	1.03092	1.27713	1.03092	0.000365443	1.11304	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800000009	899999999	899999999	89999	89999	89	89	3	1	1	1	5	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	3	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	80	0.415507	0.0695139	0.0423067	0.0345036	0.00146718	134.328	5.10998e-8	NaN	0.0224765	-0.00233575	1.27713	3.65443e-7	NaN	282.35	101583	24.46	448.227	10.2447	7.49439	80.3499	75.6138	16.0821	0.000175416	0.000203503	0.0000176306	0.0000223527	9999.99	9999.99	9999.99	101536	0	283.284	012
DATA	2021-03-18T030000_smart3-00433.ghg	2021-03-18	03:30:00	77.1458	0	18000	18000	-0.0138098	0	NaN	9.00325	0	NaN	35.3255	0	NaN	0.768719	2	NaN	0.796893	0	NaN	0.00701364	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.02905e-12	-9.37366e-14	-1.92568e-14	NaN	19.1844	457.88	462.81	0	1	446.33	10.6527	10.7674	-0.1	0	0.091692	2.17819	2.20165	0	1	NaN	NaN	NaN	NaN	9	290.089	290.089	101051	1.20868	1011.27	0.0238673	0.0516387	0.00804287	1076.75	1924.37	0.00665425	55.9532	847.624	281.212	0.734436	0.264843	-0.0184645	0.780948	4.73979e-14	-2.10016e-16	0.780948	2.35537	242.159	19.8296	-1.35481	NaN	0.10689	0.148559	-11.9227	-0.335495	0.254866	-0.06891	1	17.9181	8	14	24	37	62	148	-0.0135522	1.01901	10.9257	1.01734	33.5236	1.02754	-0.0811201	1.02754	0.756246	1.02754	0.00137526	1.11689	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800000009	899999999	899999999	89999	89999	89	89	4	0	0	7	17	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	300	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	80	0.209563	0.0680195	0.0195362	0.0476552	0.0648323	283.238	6.53437e-7	NaN	0.00893862	-0.0000811201	0.756246	0.00000137526	NaN	282.363	101551	24.4625	443.487	10.3178	7.58926	80.3398	75.0767	16.2338	0.000137125	0.00015507	0.0000135681	0.000017504	9999.99	9999.99	9999.99	101510	0	283.386	049
DATA	2021-03-18T033000_smart3-00433.ghg	2021-03-18	04:00:00	77.1666	0	18000	18000	-0.0220887	0	NaN	13.1977	0	NaN	40.0338	0	NaN	0.276977	0	NaN	0.903013	0	NaN	0.00682341	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.05747e-11	-6.94828e-13	-1.46969e-13	NaN	19.0108	453.691	458.417	-0.1	0	432.03	10.3104	10.4178	-0.1	0	0.0913822	2.1695	2.1921	0	1	NaN	NaN	NaN	NaN	9	289.983	289.983	101023	1.20896	1011.08	0.023865	0.0585152	0.00778519	1041.87	1911.45	0.00643959	54.5067	869.582	280.729	1.05206	1.07558	0.0484305	1.50534	-2.83416e-14	-1.60829e-15	1.50534	2.87184	209.904	45.6332	1.84366	NaN	0.13517	0.10367	-16.4434	-0.243259	0.329665	-0.0798774	1	34.5561	15	28	47	72	119	286	-0.0218328	1.01172	15.3699	1.01326	37.7504	1.03066	-0.815617	1.03066	0.85151	1.03066	-0.000322505	1.11303	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800000009	899999999	899999999	89999	89999	89	89	2	19	0	14	4	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	80	0.148927	0.0340494	0.0243632	0.0267512	0.0171722	175.982	2.36159e-7	NaN	0.0125741	-0.000815617	0.85151	-3.22505e-7	NaN	282.397	101525	24.47	439.641	9.99111	7.118	80.3719	74.7913	17.9053	0.000169202	0.000190124	0.0000170599	0.0000216681	9999.99	9999.99	9999.99	101482	0	283.376	179
