DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	air_t_mean	air_p_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ch4_mean	rssi_77_mean	ch4_aux-1_mean	ch4_aux-2_mean	ch4_aux-3_mean	ch4_aux-4_mean	ch4_tc_1_mean	ch4_tc_2_mean	ch4_tc_3_mean	PA_1_1_1	P_RAIN_1_1_1	TA_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	[Pa]	[m]	[K]	045
DATA	2021-05-06T233000_smart3-00433.ghg	2021-05-07	00:00:00	127	0	18000	18000	-0.00801713	0	NaN	-6.04186	1	NaN	17.7521	0	NaN	2.65942	0	NaN	0.401799	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.48892e-11	1.53261e-12	NaN	NaN	17.6325	426.861	433.174	0.2	0	602.011	14.5739	14.7895	0.2	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	294.901	293.543	101278	1.19542	1013.49	0.0242088	0.0260366	0.0108482	1469.58	2387.56	0.00907483	61.5514	917.984	285.871	-0.45778	0.497017	0.038081	0.676786	1.63825e-14	2.54582e-15	0.676786	1.66791	116.965	132.647	3.22559	NaN	0.0818934	0.0932155	8.00866	0.499459	-0.340347	0.0608946	1	21.4879	9	20	43	84	192	923	-0.00790694	1.01394	-4.85359	1.02514	17.0915	1.05002	2.65541	1.05002	0.386848	1.05002	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	3	10	1	22	4	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.0874502	0.0849953	0.0139855	0.0403807	0.00732728	349.728	NaN	NaN	-0.00400609	0.00265541	0.386848	NaN	NaN	288.012	101765	24.43	414.894	14.1655	12.3553	73.4727	622.715	0.0701684	0.000271868	0.000271902	0.0000240634	0.0000291892	9999.99	9999.99	9999.99	101731	0	289.132	075
DATA	2021-05-07T000000_smart3-00433.ghg	2021-05-07	00:30:00	127.0208	0	18000	18000	-0.0543308	1	NaN	16.7216	2	NaN	14.4699	1	NaN	-17.4578	2	NaN	0.327189	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.41391e-11	2.63385e-12	NaN	NaN	18.6287	449.343	455.753	0	1	583.143	14.066	14.2667	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	293.832	292.526	101278	1.1998	1013.19	0.024121	0.0212018	0.0105082	1418.59	2241.8	0.00875829	63.2792	823.205	285.334	0.888053	0.331718	-0.0567009	0.949678	6.02262e-14	4.51664e-15	0.949678	3.47686	223.391	20.4824	-3.4229	NaN	0.212798	0.491214	-50.7647	-0.0787949	1.15561	-0.0646409	0	142.144	-21.571	48.7936	121.503	185.3	259.885	389.355	-0.053458	1.01633	17.3262	1.01572	12.7052	1.02749	-17.9857	1.02749	0.287287	1.02749	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800001019	800111019	899999999	899999999	89999	89999	89	89	2	29	0	19	9	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	4801	4801	0	31	18000	18000	18000	18000	NaN	73	0.625995	0.334141	0.0222922	0.394232	0.461614	188.05	NaN	NaN	0.0142529	-0.0179857	0.287287	NaN	NaN	287.199	101765	24.446	437.071	13.6828	11.8317	73.3467	514.754	0.0670903	0.000320348	0.000322482	0.0000285329	0.0000343151	9999.99	9999.99	9999.99	101730	0	288.472	072
DATA	2021-05-07T003000_smart3-00433.ghg	2021-05-07	01:00:00	127.0416	0	18000	18000	-0.0375121	1	NaN	-11.9109	1	NaN	-2.4237	2	NaN	3.65342	1	NaN	-0.0547333	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.88703e-10	-5.57862e-12	NaN	NaN	19.0061	456.38	462.622	-0.1	0	561.876	13.4919	13.6764	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	292.436	291.189	101253	1.20528	1012.84	0.0240123	-0.00354672	0.010125	1360.61	2062.02	0.00840055	65.9842	701.414	284.701	1.11917	0.558165	-0.038367	1.25122	4.16189e-14	-9.92855e-15	1.25122	3.10222	229.406	26.5069	-1.75717	NaN	0.176418	0.169171	40.5964	0.0985308	4.91432	0.0553059	1	16.6919	7	15	31	58	125	527	-0.0371899	1.00866	-11.8848	1.01441	-1.50047	1.03797	4.15728	1.03797	-0.0338843	1.03797	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	5	14	0	11	9	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.143434	0.167972	0.0269356	0.0703557	0.0197478	74.9336	NaN	NaN	-0.00973559	0.00415728	-0.0338843	NaN	NaN	285.875	101759	24.45	443.925	13.1239	11.2022	72.1847	677.128	0.0629183	0.000289978	0.000305299	0.0000264231	0.0000321792	9999.99	9999.99	9999.99	101730	0	287.177	214
DATA	2021-05-07T010000_smart3-00433.ghg	2021-05-07	01:30:00	127.0624	0	18000	18000	-0.0155352	0	NaN	3.2699	1	NaN	13.5125	0	NaN	0.421722	2	NaN	0.305066	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.62665e-11	-1.28761e-12	NaN	NaN	19.5344	469.074	475.278	0	1	543.644	13.0544	13.2271	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	292.125	290.919	101143	1.20528	1012.59	0.0240128	0.0197683	0.00979646	1315.24	2027.38	0.00812793	64.874	712.139	284.189	0.501515	1.01082	0.0574532	1.12986	-2.3705e-14	-2.36847e-15	1.12986	2.34447	191.339	63.6119	2.91473	NaN	0.113531	0.0885379	-39.3768	-0.101583	0.241992	-0.0235991	1	32.6974	14	27	47	74	128	335	-0.0153158	1.01433	4.02254	1.01457	12.7563	1.02812	0.096572	1.02812	0.287995	1.02812	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	5	7	0	1	8	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	73	0.111624	0.0442791	0.0211723	0.0459687	0.0592902	27.5498	NaN	NaN	0.00329591	0.000096572	0.287995	NaN	NaN	285.321	101735	24.45	455.483	12.6762	10.6777	70.6797	616.966	0.0847512	0.00015796	0.000160623	0.0000179566	0.0000192892	9999.99	9999.99	9999.99	101708	0	286.457	228
DATA	2021-05-07T013000_smart3-00433.ghg	2021-05-07	02:00:00	127.0833	0	18000	18000	-0.00648562	0	NaN	0.551333	0	NaN	9.91918	0	NaN	4.66234	0	NaN	0.223913	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.54151e-11	1.76395e-12	NaN	NaN	19.8618	476.688	482.895	0.2	0	535.582	12.8541	13.0215	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	291.974	290.787	101143	1.20592	1012.48	0.0240003	0.0145096	0.00965118	1295.15	2010.54	0.00800315	64.4178	715.395	283.958	-0.134889	0.617239	0.0504801	0.63382	-2.62268e-14	3.29352e-15	0.63382	1.45636	151.563	102.327	4.56812	NaN	0.0733358	0.0714729	-62.9434	-0.0635492	0.0555825	-0.00615732	1	27.1409	12	22	40	65	115	318	-0.00634318	1.02246	1.12714	1.0195	9.48594	1.0284	4.40022	1.0284	0.214134	1.0284	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	3	3	1	9	8	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	26	18000	18000	18000	18000	NaN	71	0.0346279	0.0968757	0.0114422	0.0562262	0.130361	54.0166	NaN	NaN	0.000923149	0.00440022	0.214134	NaN	NaN	285.191	101725	24.4547	462.949	12.4837	10.446	70.0921	538.492	0.0991845	0.0001424	0.00014448	0.0000161737	0.0000172136	9999.99	9999.99	9999.99	101698	0	286.26	128
DATA	2021-05-07T020000_smart3-00433.ghg	2021-05-07	02:30:00	127.1041	0	18000	18000	-0.0157226	0	NaN	-2.10671	0	NaN	12.3638	0	NaN	5.58196	0	NaN	0.278995	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.44181e-11	6.7148e-13	NaN	NaN	19.4219	465.06	471.084	0	0	534.089	12.7888	12.9545	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	291.586	290.407	101242	1.20871	1012.44	0.0239451	0.0180789	0.00962428	1289.85	1962.91	0.00796245	65.7112	673.06	283.896	0.506935	1.1956	0.0667708	1.30034	5.03123e-14	1.25724e-15	1.30034	2.51142	186.442	67.023	2.94335	NaN	0.114052	0.110364	62.0025	0.0645136	-0.170393	0.0150944	1	34.2921	15	31	63	117	248	1014	-0.0155969	1.00806	-1.3546	1.01228	11.9575	1.03254	5.3924	1.03254	0.269828	1.03254	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	3	7	0	25	26	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	73	0.153118	0.0490043	0.018606	0.105598	0.0359202	70.0629	NaN	NaN	-0.00110694	0.0053924	0.269828	NaN	NaN	284.971	101715	24.46	452.394	12.4407	10.3922	72.5487	520.723	0.0981293	0.000162268	0.000166506	0.0000183047	0.0000198712	9999.99	9999.99	9999.99	101690	0	285.974	098
DATA	2021-05-07T023000_smart3-00433.ghg	2021-05-07	03:00:00	127.1249	0	18000	18000	-0.0267922	0	NaN	-2.97625	1	NaN	10.6517	0	NaN	6.83487	0	NaN	0.240234	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.05449e-11	7.85471e-13	NaN	NaN	19.7819	472.693	478.509	0	0	508.699	12.1555	12.305	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	290.979	289.86	101242	1.21128	1012.07	0.0238952	0.0155672	0.00916675	1226.22	1896.05	0.00756784	64.6725	669.825	283.138	0.69313	1.53019	0.0913584	1.68234	1.29987e-14	1.54408e-15	1.68234	3.00109	189.069	65.6309	3.11295	NaN	0.148725	0.0987062	97.3055	0.0411077	-0.279415	0.0163241	1	34.5707	15	31	62	112	232	900	-0.0265958	1.00739	-2.31896	1.01206	10.334	1.03654	6.64461	1.03654	0.233068	1.03654	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	5	4	0	34	24	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	26	18000	18000	18000	18000	NaN	73	0.100006	0.0634674	0.0339392	0.0378677	0.0212043	56.9591	NaN	NaN	-0.00189163	0.00664461	0.233068	NaN	NaN	284.172	101696	24.452	459.575	11.8182	9.623	71.4334	549.549	0.0851077	0.000136204	0.000142361	0.0000141645	0.0000161116	9999.99	9999.99	9999.99	101681	0	285.34	133
DATA	2021-05-07T030000_smart3-00433.ghg	2021-05-07	03:30:00	127.1458	0	18000	18000	-0.0180793	0	NaN	0.0514254	1	NaN	14.5436	0	NaN	3.01623	1	NaN	0.327862	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.34479e-11	1.29416e-12	NaN	NaN	20.1799	481.361	487.038	0	0	488.627	11.6555	11.7929	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	290.456	289.385	101237	1.21343	1011.79	0.0238535	0.0212454	0.00880507	1175.91	1839.69	0.00725634	63.9189	663.781	282.514	0.561531	1.28825	0.0844453	1.40785	-1.0983e-14	2.64857e-15	1.40785	2.32948	188.476	66.4483	3.43877	NaN	0.122063	0.0671537	-3112.96	-0.00128495	0.00353594	-0.000343155	1	38.4934	17	33	64	110	213	717	-0.0178604	1.01226	0.903713	1.0135	13.9546	1.02988	2.77317	1.02988	0.314582	1.02988	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	2	3	2	23	25	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.073465	0.0381339	0.0227084	0.00624059	0.0120099	36.3819	NaN	NaN	0.000736082	0.00277317	0.314582	NaN	NaN	283.553	101714	24.4513	467.719	11.3252	8.99323	72.0268	441.345	0.0958131	0.000184939	0.000199307	0.0000197124	0.0000225049	9999.99	9999.99	9999.99	101679	0	284.584	205
DATA	2021-05-07T033000_smart3-00433.ghg	2021-05-07	04:00:00	127.1666	0	18000	18000	-0.0136101	0	NaN	-2.21026	0	NaN	14.4471	0	NaN	4.72326	0	NaN	0.325725	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.60804e-11	-6.32063e-13	NaN	NaN	20.1638	481.457	487.141	0	0	488.673	11.6682	11.8059	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	290.587	289.514	101181	1.21222	1011.8	0.0238773	0.021107	0.00880589	1176.55	1854.88	0.00726427	63.4296	678.338	282.522	0.444034	1.14056	0.0660893	1.22573	-1.07271e-14	-1.29343e-15	1.22573	2.24277	186.344	68.7284	3.0908	NaN	0.10596	0.0610209	47.3599	0.0844597	-0.15299	0.017007	1	34.7032	15	32	65	122	264	1122	-0.0134982	1.00829	-1.33722	1.01265	13.959	1.0326	4.54436	1.0326	0.314721	1.0326	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800010019	899999999	899999999	89999	89999	89	89	5	0	1	27	50	23	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	73	0.0645444	0.0392285	0.018269	0.0125606	0.0138622	37.4284	NaN	NaN	-0.00109026	0.00454436	0.314721	NaN	NaN	283.583	101707	24.46	467.424	11.3281	8.99592	72.2622	435.804	0.096549	0.000256683	0.000273192	0.000026879	0.0000312032	9999.99	9999.99	9999.99	101670	0	284.463	018
