DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	air_t_mean	air_p_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ch4_mean	rssi_77_mean	ch4_aux-1_mean	ch4_aux-2_mean	ch4_aux-3_mean	ch4_aux-4_mean	ch4_tc_1_mean	ch4_tc_2_mean	ch4_tc_3_mean	PA_1_1_1	P_RAIN_1_1_1	TA_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	[Pa]	[m]	[K]	045
DATA	2021-02-11T233000_smart3-00433.ghg	2021-02-12	00:00:00	43	0	18000	18000	-0.0211238	1	NaN	7.41125	0	NaN	9.53302	0	NaN	-0.126397	1	NaN	0.215844	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.56586e-11	-2.43094e-12	NaN	NaN	17.0051	412.297	418.688	0	1	629.597	15.2649	15.5015	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	295.327	293.902	101270	1.19356	1013.89	0.0242455	0.0139867	0.0113453	1538.8	2440.98	0.00950543	63.0401	902.186	286.576	-1.77607	-0.010365	0.114979	1.77982	-6.3197e-15	-3.86111e-15	1.77982	2.84137	74.8046	180.334	3.70396	NaN	0.133034	0.0778252	-27.9909	-0.142904	0.777429	-0.0460355	1	47.5429	21	38	66	103	174	434	-0.0209031	1.01056	7.88681	1.01283	8.52637	1.03312	-0.551074	1.03312	0.193052	1.03312	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	4	2	0	24	9	18	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.0757089	0.0492841	0.0306574	0.0139406	0.00437468	11.6617	NaN	NaN	0.00651728	-0.000551074	0.193052	NaN	NaN	287.254	102170	24.43	397.496	14.7169	13.0048	73.7403	47.1845	1.05414	0.000244481	0.000244533	0.0000262925	0.0000288511	9999.99	9999.99	9999.99	10.2147	0	288.028	227
DATA	2021-02-12T000000_smart3-00433.ghg	2021-02-12	00:30:00	43.0208	0	18000	18000	-0.0143045	0	NaN	3.27619	0	NaN	6.60922	0	NaN	0.543706	1	NaN	0.149674	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0865e-10	4.09427e-12	NaN	NaN	16.8488	408.804	415.201	0	0	634.915	15.4051	15.6461	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	295.542	294.104	101270	1.19268	1013.97	0.0242632	0.00969884	0.0114412	1552.86	2471.4	0.0095928	62.8332	918.541	286.715	-1.83768	-0.573244	0.100173	1.92761	1.94047e-14	6.44853e-15	1.92761	3.25646	57.5166	197.325	2.97887	NaN	0.109515	0.111033	-35.3249	-0.113234	0.495701	-0.0247369	1	68.9715	30	56	97	152	258	654	-0.0141616	1.01009	3.62956	1.01272	6.04079	1.03457	0.316661	1.03457	0.136801	1.03457	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	1	15	0	15	5	20	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	4801	4801	0	36	18000	18000	18000	18000	NaN	73	0.141457	0.0513014	0.0293081	0.0104935	0.00188414	7.53181	NaN	NaN	0.00300126	0.000316661	0.136801	NaN	NaN	287.412	102176	24.4375	394.036	14.8485	13.1421	73.6927	47.1403	1.0582	0.000281841	0.000283599	0.0000299269	0.000033074	9999.99	9999.99	9999.99	10.22	0	288.239	031
DATA	2021-02-12T003000_smart3-00433.ghg	2021-02-12	01:00:00	43.0416	0	18000	18000	-0.017212	1	NaN	6.77229	0	NaN	7.59502	0	NaN	0.74171	2	NaN	0.171912	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.67711e-11	-2.06946e-12	NaN	NaN	16.9816	411.313	417.574	0.1	0	619.026	14.9935	15.2217	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	294.983	293.585	101254	1.19478	1013.73	0.0242211	0.0111399	0.0111548	1511.33	2393.79	0.00933629	63.1355	882.459	286.3	-1.78659	-0.344584	0.112936	1.82302	2.8146e-14	-3.3431e-15	1.82302	2.70692	64.3099	190.917	3.55173	NaN	0.120025	0.077609	-22.4918	-0.177843	0.891675	-0.0465857	1	54.5729	24	44	75	115	192	469	-0.0170346	1.01041	7.13968	1.01279	6.73495	1.03353	0.336614	1.03353	0.152444	1.03353	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	3	1	0	16	5	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.055451	0.0720117	0.0277554	0.022505	0.00275771	57.0729	NaN	NaN	0.00589478	0.000336614	0.152444	NaN	NaN	287.085	102182	24.4408	396.666	14.4596	12.7364	72.6516	45.8235	1.06098	0.000364664	0.00037406	0.0000333764	0.0000400563	9999.99	9999.99	9999.99	10.22	0	288.039	209
DATA	2021-02-12T010000_smart3-00433.ghg	2021-02-12	01:30:00	43.0624	0	18000	18000	-0.0147516	0	NaN	4.01665	0	NaN	8.40276	0	NaN	0.453895	1	NaN	0.190237	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.19228e-11	-8.34659e-13	NaN	NaN	16.9227	410.358	416.871	0.1	0	644.294	15.6234	15.8714	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	295.268	293.81	101236	1.19337	1014.08	0.0242489	0.0123273	0.0116102	1574.22	2427.15	0.0097289	64.859	852.924	286.925	-1.68722	-0.945517	0.0835723	1.9359	-3.4142e-15	-1.29546e-15	1.9359	2.91345	45.645	209.266	2.47422	NaN	0.111181	0.0646732	-30.1418	-0.132706	0.478015	-0.0298526	1	67.1222	30	54	93	145	245	612	-0.0146045	1.01007	4.46712	1.01271	7.68432	1.03466	0.178836	1.03466	0.173971	1.03466	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	2	2	0	14	5	9	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.0654886	0.0400733	0.0237845	0.0249368	0.000871176	62.8202	NaN	NaN	0.00369129	0.000178836	0.173971	NaN	NaN	287.617	102185	24.45	396.014	15.0774	13.3769	74.4048	47.4428	1.0443	0.00032578	0.000329235	0.0000313073	0.000036606	9999.99	9999.99	9999.99	10.22	0	288.165	253
DATA	2021-02-12T013000_smart3-00433.ghg	2021-02-12	02:00:00	43.0833	0	18000	18000	-0.0209737	0	NaN	5.39848	0	NaN	10.4715	0	NaN	0.710607	1	NaN	0.237107	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.81167e-11	1.83365e-12	NaN	NaN	17.0251	413.077	419.683	0	0	648.801	15.7417	15.9935	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	295.437	293.967	101236	1.19268	1014.15	0.0242628	0.0153645	0.0116914	1586.08	2450.72	0.00980264	64.7191	864.635	287.041	-2.30715	-1.33576	0.129761	2.66908	-7.90544e-14	2.82622e-15	2.66908	4.0502	44.6172	210.069	2.78661	NaN	0.13261	0.167359	-38.0544	-0.105113	0.515542	-0.0336564	1	81.833	36	66	115	181	308	785	-0.0207922	1.00873	5.94991	1.01288	9.46857	1.04265	0.340143	1.04265	0.214399	1.04265	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	2	0	1	18	29	17	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.135976	0.160017	0.0387245	0.00789152	0.00192128	6.3195	NaN	NaN	0.00491907	0.000340143	0.214399	NaN	NaN	287.704	102191	24.4459	398.504	15.1864	13.4893	74.8438	41.1898	1.06051	0.000362383	0.000366543	0.0000334241	0.0000396965	9999.99	9999.99	9999.99	10.22	0	288.32	047
DATA	2021-02-12T020000_smart3-00433.ghg	2021-02-12	02:30:00	43.1041	0	18000	18000	-0.0284725	0	NaN	1.66753	0	NaN	12.5143	0	NaN	0.523723	1	NaN	0.283457	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.08094e-11	-2.69224e-12	NaN	NaN	16.9731	412.24	418.804	0.1	0	645.333	15.6738	15.9233	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	295.771	294.306	101246	1.19145	1014.12	0.0242879	0.018368	0.0116289	1579.43	2502.29	0.00976027	63.1192	922.863	286.976	-2.36116	-0.463924	0.155416	2.41132	2.14679e-14	-4.17186e-15	2.41132	3.92713	63.7726	191.116	3.69544	NaN	0.154588	0.139159	-195.176	-0.0204943	0.13325	-0.00892753	1	59.5948	26	50	93	156	288	877	-0.0282167	1.00907	2.39025	1.01272	11.7199	1.03973	0.315311	1.03973	0.265462	1.03973	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	5	16	0	10	23	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	73	0.151266	0.0834476	0.0436054	0.0334222	0.00524871	13.5271	NaN	NaN	0.00197823	0.000315311	0.265462	NaN	NaN	287.888	102201	24.44	397.503	15.1134	13.4167	75.7743	41.5814	1.08794	0.000367996	0.00037246	0.0000334981	0.0000404993	9999.99	9999.99	9999.99	10.22	0	288.343	059
DATA	2021-02-12T023000_smart3-00433.ghg	2021-02-12	03:00:00	43.1249	0	18000	18000	-0.0183998	1	NaN	2.166	0	NaN	11.7816	0	NaN	0.291109	0	NaN	0.266912	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.10035e-10	4.18977e-12	NaN	NaN	16.8727	410.064	416.568	0	1	642.455	15.6138	15.8615	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	295.96	294.5	101246	1.1907	1014.09	0.0243034	0.0172959	0.011577	1573.42	2532.18	0.00972292	62.1367	958.769	286.917	-2.14169	-0.327337	0.137536	2.17093	-1.77332e-15	6.52151e-15	2.17093	4.29619	66.6896	188.69	3.63233	NaN	0.12431	0.219144	-78.1327	-0.0511949	0.183846	-0.0144303	1	70.0244	31	58	103	168	297	826	-0.0182267	1.0095	2.84146	1.01266	11.0171	1.0371	0.0765666	1.0371	0.24959	1.0371	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	1	15	1	20	13	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.2987	0.093128	0.0464593	0.00213386	0.000280868	7.60126	NaN	NaN	0.00235322	0.0000765666	0.24959	NaN	NaN	287.882	102196	24.4549	395.164	15.0465	13.348	75.9892	42.7192	1.09098	0.000374593	0.0003779	0.0000364298	0.0000423857	9999.99	9999.99	9999.99	10.22	0	288.433	132
DATA	2021-02-12T030000_smart3-00433.ghg	2021-02-12	03:30:00	43.1458	0	18000	18000	-0.0338646	0	NaN	1.41527	1	NaN	15.2251	0	NaN	0.453957	0	NaN	0.344959	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.73425e-11	-3.70137e-12	NaN	NaN	16.852	409.7	416.184	0	0	640.784	15.5785	15.8251	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	296.065	294.607	101247	1.19029	1014.08	0.0243117	0.0223533	0.0115469	1569.9	2548.89	0.00970092	61.5914	978.991	286.883	-3.05791	-0.959203	0.189656	3.21042	3.14047e-14	-5.77632e-15	3.21042	5.00624	57.3433	197.416	3.38672	NaN	0.168673	0.267852	-298.727	-0.0133902	0.0929565	-0.00695136	1	75.6043	33	64	120	203	381	1193	-0.0335845	1.00834	2.2944	1.01348	14.1819	1.04898	0.234734	1.04898	0.321323	1.04898	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	1	13	0	11	13	17	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.22737	0.240507	0.0678282	0.00719	0.000274804	8.3737	NaN	NaN	0.00190083	0.000234734	0.321323	NaN	NaN	287.854	102190	24.4592	394.661	15.0067	13.3066	76.0185	43.5213	1.08876	0.000346318	0.000351452	0.0000324473	0.0000378069	9999.99	9999.99	9999.99	10.22	0	288.456	240
DATA	2021-02-12T033000_smart3-00433.ghg	2021-02-12	04:00:00	43.1666	0	18000	18000	-0.0510617	0	NaN	0.0863829	1	NaN	11.2502	0	NaN	0.345447	0	NaN	0.254968	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.64553e-11	2.95308e-12	NaN	NaN	16.8143	409.143	415.713	-0.2	0	649.451	15.8032	16.0569	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	296.372	294.892	101263	1.18923	1014.21	0.0243331	0.0165219	0.0117031	1592.67	2593.73	0.00984092	61.4045	1001.06	287.105	-3.60716	-0.390929	0.237328	3.63604	6.8033e-15	4.54704e-15	3.63604	5.81007	68.8701	186.185	3.74242	NaN	0.207212	0.298279	-9075.31	-0.000440756	0.00767837	-0.000345637	0	79.6756	-12.0911	27.3501	68.1055	103.865	145.672	218.244	-0.0506448	1.00823	0.746207	1.01411	10.4987	1.05406	0.225365	1.05406	0.237936	1.05406	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	6	12	2	17	54	29	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.297094	0.209606	0.0898582	0.0107634	0.000397887	8.2069	NaN	NaN	0.00061868	0.000225365	0.237936	NaN	NaN	287.992	102198	24.45	393.939	15.2159	13.5201	75.823	41.7142	1.07825	0.000323622	0.000329165	0.0000304925	0.0000362644	9999.99	9999.99	9999.99	10.22	0	288.654	024
