DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	air_t_mean	air_p_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ch4_mean	rssi_77_mean	ch4_aux-1_mean	ch4_aux-2_mean	ch4_aux-3_mean	ch4_aux-4_mean	ch4_tc_1_mean	ch4_tc_2_mean	ch4_tc_3_mean	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	129
DATA	2021-01-11T233000_smart3-00433.ghg	2021-01-12	00:00:00	12	0	18000	18000	-0.025199	0	NaN	0.582438	1	NaN	19.9798	0	NaN	0.841436	0	NaN	0.449305	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.47179e-11	1.16547e-12	NaN	NaN	18.5053	436.519	439.512	0	0	288.652	6.80897	6.85565	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	287.451	286.831	101314	1.22739	1009.07	0.0235888	0.029115	0.00520151	688.535	1560.92	0.00423785	44.1108	872.386	274.806	0.610908	2.05012	0.160464	2.14521	2.4097e-14	4.03764e-15	2.14521	3.51558	181.343	73.4067	4.28977	NaN	0.143285	0.130034	-444.435	-0.00900019	0.0291514	-0.00328204	1	55.3983	24	47	89	152	288	925	-0.0249606	1.00955	1.72499	1.01266	19.1188	1.03683	0.593495	1.03683	0.429944	1.03683	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800001019	899999999	899999999	89999	89999	89	89	11	3	3	8	23	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.160532	0.0685257	0.0310111	0.0589344	0.00285567	156.906	NaN	NaN	0.00139277	0.000593495	0.429944	NaN	NaN	276.4	102636	24.4526	414.329	6.46308	1.06477	80.0012	127.912	0.505299	0.000144288	0.000171163	0.000016436	0.0000188455	9999.99	9999.99	9999.99	061
DATA	2021-01-12T000000_smart3-00433.ghg	2021-01-12	00:30:00	12.0208	0	18000	18000	-0.0120163	0	NaN	-1.7991	1	NaN	6.91429	1	NaN	0.45442	0	NaN	0.155462	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.70593e-10	-2.6268e-12	NaN	NaN	18.4709	435.713	438.656	0	0	284.416	6.70913	6.75445	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	287.266	286.655	101247	1.22738	1009.01	0.0235891	0.010074	0.00512518	678.014	1543.14	0.00417569	43.9372	865.13	274.591	0.875262	1.57832	0.108486	1.80802	8.65333e-14	-9.23577e-15	1.80802	3.3223	194.69	60.9893	3.43997	NaN	0.0989453	0.114008	47.3561	0.0844664	-0.2602	0.0146819	1	63.7165	28	59	122	229	498	2162	-0.0119245	1.0077	-1.3799	1.01356	6.64612	1.04303	0.460602	1.04303	0.149433	1.04303	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800010019	899999999	899999999	89999	89999	89	89	3	3	1	31	47	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.168166	0.0392205	0.0206303	0.00623157	0.000247282	49.835	NaN	NaN	-0.00111422	0.000460602	0.149433	NaN	NaN	275.73	102643	24.4515	412.527	6.35208	0.833866	79.9794	128.401	0.50481	0.0000835101	0.000125248	0.00000903593	0.0000126058	9999.99	9999.99	9999.99	199
DATA	2021-01-12T003000_smart3-00433.ghg	2021-01-12	01:00:00	12.0416	0	18000	18000	-0.0164587	1	NaN	-4.05489	1	NaN	9.54191	1	NaN	0.459703	1	NaN	0.214572	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.79739e-11	-9.37227e-13	NaN	NaN	18.366	433.615	436.676	0	0	296.912	7.00998	7.05947	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	287.438	286.8	101220	1.2263	1009.18	0.0236096	0.0139043	0.00535035	708.159	1557.75	0.00436302	45.4603	849.594	275.199	0.776678	1.32582	0.0858298	1.53896	-1.45618e-14	-3.15659e-15	1.53896	2.3911	195.018	59.6379	3.19712	NaN	0.115851	0.0666496	33.7214	0.118619	-0.424957	0.0282823	1	41.9363	18	39	82	156	345	1556	-0.0163223	1.00835	-3.45059	1.01472	9.22723	1.04322	0.552784	1.04322	0.207496	1.04322	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800010019	800010019	899999999	899999999	89999	89999	89	89	3	5	1	33	23	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	31	18000	18000	18000	18000	NaN	80	0.0695388	0.0478047	0.0159557	0.0101085	0.00103333	23.037	NaN	NaN	-0.00278823	0.000552784	0.207496	NaN	NaN	275.885	102658	24.47	410.357	6.63396	1.44136	79.9326	127.97	0.508878	0.000099427	0.000133558	0.0000109321	0.0000144518	9999.99	9999.99	9999.99	160
DATA	2021-01-12T010000_smart3-00433.ghg	2021-01-12	01:30:00	12.0624	0	18000	18000	-0.0300699	1	NaN	-4.80543	1	NaN	16.9249	1	NaN	2.73414	1	NaN	0.380594	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.43378e-11	9.90658e-13	NaN	NaN	18.3548	433.295	436.205	0	0	282.623	6.67178	6.71659	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	287.402	286.794	101220	1.22648	1009	0.0236067	0.0246625	0.00509286	674.066	1557.19	0.00415243	43.2873	883.127	274.51	1.07614	1.48015	0.081554	1.83183	9.88356e-14	3.50523e-15	1.83183	3.45591	200.092	53.9809	2.55169	NaN	0.15658	0.12498	70.2485	0.0569407	-0.283927	0.0247997	1	35.7043	16	32	65	120	253	1019	-0.0298486	1.00741	-3.77487	1.01274	16.3211	1.04051	2.70835	1.04051	0.367017	1.04051	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	7	12	2	15	10	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.120496	0.105093	0.0243707	0.0240371	0.00747369	39.6997	NaN	NaN	-0.00305037	0.00270835	0.367017	NaN	NaN	275.958	102659	24.4659	410.209	6.31631	0.758223	79.9944	129.992	0.506855	0.000117084	0.000157908	0.0000127437	0.0000168635	9999.99	9999.99	9999.99	076
DATA	2021-01-12T013000_smart3-00433.ghg	2021-01-12	02:00:00	12.0833	0	18000	18000	-0.0213913	0	NaN	-2.70457	0	NaN	13.4196	0	NaN	-0.16717	2	NaN	0.301743	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.71062e-11	1.2985e-12	NaN	NaN	18.3378	432.419	435.225	0	1	273.364	6.44613	6.48796	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	287.286	286.7	101290	1.22784	1008.87	0.0235808	0.019553	0.00492602	651.768	1547.64	0.00401194	42.1137	895.872	274.043	1.12923	1.17171	0.0438415	1.62787	3.75425e-14	4.75009e-15	1.62787	3.14811	209.127	46.0577	1.54326	NaN	0.131992	0.125158	74.8007	0.0534754	-0.201538	0.0165414	1	38.4675	17	35	70	129	270	1082	-0.021232	1.0075	-1.89998	1.01225	12.9525	1.03655	-0.152195	1.03655	0.29124	1.03655	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800011019	899999999	899999999	89999	89999	89	89	8	14	0	41	43	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	31	18000	18000	18000	18000	NaN	80	0.191563	0.033619	0.025134	0.00745396	0.000902628	19.263	NaN	NaN	-0.00153381	-0.000152195	0.29124	NaN	NaN	275.678	102684	24.46	409.312	6.1017	0.285141	80.0139	130.27	0.507231	0.0000836057	0.00011534	0.00000939761	0.000012144	9999.99	9999.99	9999.99	169
DATA	2021-01-12T020000_smart3-00433.ghg	2021-01-12	02:30:00	12.1041	0	18000	18000	0.00926301	1	NaN	-1.9811	0	NaN	7.70085	0	NaN	-0.0356133	2	NaN	0.173141	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.57529e-11	2.27185e-13	NaN	NaN	18.4051	433.856	436.588	0	1	265.434	6.25699	6.29638	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	287.187	286.618	101290	1.22828	1008.77	0.0235726	0.0112196	0.00478313	632.682	1539.42	0.00389418	41.0987	906.738	273.631	0.718251	0.458257	-0.0132969	0.852092	-2.54062e-14	8.55901e-16	0.852092	2.61138	227.683	32.5386	-0.894139	NaN	0.0868416	0.123122	29.0819	0.137542	-0.257257	0.0184116	1	27.2379	12	25	53	101	224	1008	0.00917215	1.00991	-1.50752	1.01488	7.47601	1.03245	-0.00767526	1.03245	0.168086	1.03245	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800100019	899999999	899999999	89999	89999	89	89	3	2	0	24	27	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	31	18000	18000	18000	18000	NaN	80	0.188769	0.0459447	0.0115298	0.00789303	0.000207314	19.1815	NaN	NaN	-0.00121668	-0.00000767526	0.168086	NaN	NaN	275.234	102746	24.4526	409.906	5.91159	-0.142712	80.0145	127.256	0.513025	0.000112358	0.000144523	0.0000126479	0.0000158376	9999.99	9999.99	9999.99	241
DATA	2021-01-12T023000_smart3-00433.ghg	2021-01-12	03:00:00	12.1249	0	18000	18000	-0.0161217	1	NaN	1.14439	2	NaN	13.3859	1	NaN	-0.342121	2	NaN	0.300875	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.71622e-11	-1.2641e-12	NaN	NaN	18.4688	435.177	437.941	0	1	267.851	6.31132	6.35141	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	286.899	286.326	101231	1.22879	1008.79	0.0235628	0.0194967	0.00482668	637.791	1510.35	0.00392801	42.2281	872.559	273.742	1.01868	0.994409	0.0456095	1.42431	-3.7011e-14	-4.71942e-15	1.42431	2.34593	211.327	44.3091	1.83505	NaN	0.114543	0.0899204	-115.476	-0.0346392	0.0854927	-0.00805992	1	44.898	20	38	68	113	204	596	-0.015928	1.01216	1.90285	1.01346	12.8767	1.03001	-0.516855	1.03001	0.28943	1.03001	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	5	19	1	13	13	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	31	18000	18000	18000	18000	NaN	80	0.128966	0.0372214	0.0136537	0.032446	0.0027625	31.4261	NaN	NaN	0.00153506	-0.000516855	0.28943	NaN	NaN	274.965	102773	24.45	410.815	5.95807	-0.0324065	79.9883	127.216	0.508942	0.0000799512	0.000109132	0.00000859708	0.0000115789	9999.99	9999.99	9999.99	034
DATA	2021-01-12T030000_smart3-00433.ghg	2021-01-12	03:30:00	12.1458	0	18000	18000	-0.0114606	0	NaN	0.357232	2	NaN	9.23188	0	NaN	-0.875737	1	NaN	0.207485	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.09286e-10	1.5661e-12	NaN	NaN	18.5494	436.97	439.724	0	0	265.82	6.26194	6.3014	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	286.792	286.223	101217	1.22909	1008.76	0.0235571	0.0134451	0.00479007	632.726	1500.2	0.00389726	42.1761	867.475	273.632	0.909199	0.97442	0.0412033	1.33335	6.40012e-14	5.8916e-15	1.33335	2.57579	208.843	46.9831	1.77083	NaN	0.0965633	0.0899224	-221.618	-0.0180491	0.0386955	-0.00298379	1	50.7369	22	43	80	134	249	768	-0.0113166	1.01272	0.886046	1.01373	8.90111	1.02934	-0.956838	1.02934	0.200051	1.02934	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	5	9	0	28	6	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.125608	0.0384666	0.0157699	0.00514756	0.00125338	13.6702	NaN	NaN	0.000714637	-0.000956838	0.200051	NaN	NaN	274.647	102789	24.45	412.068	5.90508	-0.151694	79.9681	126.137	0.508531	0.0000488817	0.0000841207	0.00000508509	0.00000806528	9999.99	9999.99	9999.99	083
DATA	2021-01-12T033000_smart3-00433.ghg	2021-01-12	04:00:00	12.1666	0	18000	18000	-0.0154919	0	NaN	-3.69965	0	NaN	7.82054	0	NaN	0.151185	0	NaN	0.175748	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.85687e-11	-6.82547e-13	NaN	NaN	18.6168	438.381	441.098	-0.1	0	261.627	6.16066	6.19885	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	286.675	286.116	101217	1.22959	1008.7	0.0235475	0.0113884	0.00471451	622.513	1489.73	0.0038342	41.7868	867.221	273.407	1.24196	1.28592	0.0468963	1.78837	1.74206e-14	-2.60886e-15	1.78837	3.16825	208.956	45.9963	1.50264	NaN	0.112246	0.100451	33.6097	0.119013	-0.473068	0.0265744	1	53.5774	23	50	105	201	447	2043	-0.0153648	1.00827	-3.2009	1.01514	7.53229	1.048	0.256074	1.048	0.16927	1.048	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	2	15	0	19	17	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.156985	0.0263371	0.0175801	0.00774203	0.000201791	10.1207	NaN	NaN	-0.00258076	0.000256074	0.16927	NaN	NaN	274.467	102787	24.4541	413.305	5.80824	-0.378818	79.969	125.352	0.508002	0.0000869399	0.000133074	0.00000998635	0.0000136785	9999.99	9999.99	9999.99	045
