DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	air_t_mean	air_p_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ch4_mean	rssi_77_mean	ch4_aux-1_mean	ch4_aux-2_mean	ch4_aux-3_mean	ch4_aux-4_mean	ch4_tc_1_mean	ch4_tc_2_mean	ch4_tc_3_mean	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	129
DATA	2020-12-03T233000_smart3-00433.ghg	2020-12-04	00:00:00	339	0	18000	18000	-0.0352502	0	NaN	-29.0204	0	NaN	-1.16458	2	NaN	1.72613	0	NaN	-0.0262437	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.37869e-11	-1.91309e-12	NaN	NaN	17.4781	416.209	420.203	0.1	0	399.073	9.50322	9.59439	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	289.867	288.995	101202	1.21564	1010.59	0.0238132	-0.00170059	0.0071913	959.104	1794.56	0.00591567	53.445	835.46	279.522	-2.47766	1.11389	0.140515	2.72016	9.87064e-14	-4.79383e-15	2.72016	4.98176	98.0819	155.793	2.96103	NaN	0.170286	0.320042	14.9681	0.267234	24.9191	0.138721	1	57.4594	25	55	120	238	561	2900	-0.034829	1.0121	-28.3896	1.02472	0.268597	1.09455	2.89221	1.09455	0.0060528	1.09455	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	1	7	0	5	8	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	31	18000	18000	18000	18000	NaN	80	0.323303	0.260565	0.0562163	0.169768	0.00541807	6.24002	NaN	NaN	-0.0231089	0.00289221	0.0060528	NaN	NaN	281.088	101185	24.4459	403.675	9.21708	5.90396	80.1267	206.235	0.307915	0.000156743	0.000173174	0.000017044	0.0000201563	9999.99	9999.99	9999.99	051
DATA	2020-12-04T000000_smart3-00433.ghg	2020-12-04	00:30:00	339.0208	0	18000	18000	-0.00909468	1	NaN	-12.0209	0	NaN	6.74706	1	NaN	0.583229	0	NaN	0.152122	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.25748e-10	-2.85108e-12	NaN	NaN	17.3423	413.938	417.859	0.1	0	393.2	9.38518	9.47409	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	290.394	289.531	101151	1.21282	1010.54	0.0238687	0.00985753	0.00708546	946.742	1857.06	0.00584215	50.9808	910.314	279.334	-2.02446	-0.0601695	0.0863476	2.0272	6.17333e-14	-7.25097e-15	2.0272	4.06987	71.7654	181.702	2.44123	NaN	0.0865957	0.184021	4.75032	0.842048	-1.78165	0.113264	1	129.995	57	129	287	587	1447	8298	-0.00891107	1.02061	-11.1825	1.04188	6.38986	1.13847	0.973164	1.13847	0.144069	1.13847	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	801100019	899999999	899999999	89999	89999	89	89	4	7	2	6	6	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	31	18000	18000	18000	18000	NaN	80	0.149025	0.199224	0.0197934	0.0964881	0.00136369	39.4595	NaN	NaN	-0.0091241	0.000973164	0.144069	NaN	NaN	281.635	101117	24.44	401.586	9.1052	5.71652	80.259	209.693	0.305631	0.000200169	0.000221134	0.0000215846	0.0000252582	9999.99	9999.99	9999.99	186
DATA	2020-12-04T003000_smart3-00433.ghg	2020-12-04	01:00:00	339.0416	0	18000	18000	-0.00487021	1	NaN	-4.64233	1	NaN	-4.20116	1	NaN	-0.474441	2	NaN	-0.0947231	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.34077e-11	7.55477e-13	NaN	NaN	17.4646	416.89	420.857	0	1	394.941	9.42747	9.51719	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	290.417	289.55	101151	1.21272	1010.56	0.0238706	-0.00613806	0.00711683	950.996	1859.29	0.0058685	51.1484	908.29	279.399	-2.16944	-0.0226386	0.0761707	2.17089	3.53078e-14	1.91289e-15	2.17089	2.88156	74.2145	180.598	2.01076	NaN	0.0633715	0.0458124	4.8208	0.829738	1.10501	0.0597748	1	223.828	99	225	510	1066	2708	NaN	-0.00476566	1.02194	-4.66567	1.04461	-3.41405	1.15186	-0.179348	1.15186	-0.0769762	1.15186	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800100019	899999999	899999999	89999	89999	89	89	5	6	6	11	10	9	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.0359486	0.0509657	0.00471047	0.122202	0.0115393	48.7761	NaN	NaN	-0.00380706	-0.000179348	-0.0769762	NaN	NaN	281.672	101087	24.4549	404.588	9.14928	5.78184	80.2493	207.59	0.307882	0.000115527	0.000121149	0.0000131311	0.0000144942	9999.99	9999.99	9999.99	255
DATA	2020-12-04T010000_smart3-00433.ghg	2020-12-04	01:30:00	339.0624	0	18000	18000	-0.0108721	0	NaN	-20.6607	0	NaN	-5.02488	1	NaN	1.39228	0	NaN	-0.11335	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.05018e-12	9.95282e-14	NaN	NaN	17.3292	414.026	418.282	0.1	0	425.844	10.1742	10.2788	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	290.99	290.053	101260	1.21159	1010.99	0.0238918	-0.0073451	0.00767371	1027.19	1919.64	0.00633359	53.5094	892.454	280.521	-1.99006	-0.276543	0.0605773	2.01009	-4.38281e-15	2.3372e-16	2.01009	2.97111	67.8805	187.911	1.72696	NaN	0.0947282	0.123574	3.62127	1.10458	4.11169	0.17806	1	119.664	53	117	258	523	1266	6970	-0.0106033	1.02535	-19.9177	1.05139	-3.31922	1.16778	2.09527	1.16778	-0.0748744	1.16778	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800100019	899999999	899999999	89999	89999	89	89	2	4	5	7	12	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.140161	0.0923559	0.0146304	0.25222	0.0128176	44.3613	NaN	NaN	-0.0162607	0.00209527	-0.0748744	NaN	NaN	282.294	101017	24.4585	402.621	9.89409	6.90683	80.1342	209.962	0.308033	0.000185573	0.000196947	0.0000204575	0.0000233793	9999.99	9999.99	9999.99	102
DATA	2020-12-04T013000_smart3-00433.ghg	2020-12-04	02:00:00	339.0833	0	18000	18000	-0.0207791	0	NaN	-26.6277	0	NaN	-3.79509	1	NaN	1.82361	0	NaN	-0.0856395	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.79427e-11	4.55444e-13	NaN	NaN	17.1287	409.729	414.035	0.1	0	434.781	10.4003	10.5096	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	291.381	290.422	101274	1.21011	1011.12	0.0239207	-0.00554944	0.00783476	1050.08	1964.99	0.00647441	53.4394	914.91	280.844	-2.23475	-0.498907	0.0726987	2.29092	3.34842e-14	1.04752e-15	2.29092	3.92846	62.6163	192.585	1.8185	NaN	0.131039	0.146192	7.43876	0.537724	7.01636	0.166076	1	74.6198	33	73	161	325	787	4320	-0.0204402	1.01658	-25.9688	1.03381	-2.06572	1.11921	2.80743	1.11921	-0.0466147	1.11921	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	18	8	5	16	15	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.145375	0.118771	0.0282387	0.161426	0.00826731	45.7304	NaN	NaN	-0.0212239	0.00280743	-0.0466147	NaN	NaN	282.864	100973	24.44	398.938	10.1266	7.2393	80.1793	207.061	0.309642	0.00018928	0.00019954	0.0000202628	0.0000230812	9999.99	9999.99	9999.99	136
DATA	2020-12-04T020000_smart3-00433.ghg	2020-12-04	02:30:00	339.1041	0	18000	18000	-0.0685059	0	NaN	-38.4635	0	NaN	14.45	0	NaN	1.45451	0	NaN	0.32664	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.52512e-11	-2.43646e-12	NaN	NaN	16.7408	403.06	407.757	0.1	0	478.449	11.5194	11.6536	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	293.279	292.21	101274	1.2022	1011.78	0.0240765	0.0211663	0.00862166	1162.66	2198.41	0.00717155	52.8864	1035.75	282.346	-3.12917	0.0219982	0.169143	3.13382	-3.67379e-14	-5.09241e-15	3.13382	6.63286	74.6625	179.597	3.09397	NaN	0.238713	0.4892	31.1393	0.128455	-2.66183	0.132468	0	81.5013	-12.3681	27.9768	69.6661	106.245	149.01	223.245	-0.0678617	1.00949	-36.9198	1.01938	15.3689	1.07845	2.90689	1.07845	0.347412	1.07845	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	9	19	5	3	1	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	31	18000	18000	18000	18000	NaN	80	0.554278	0.311432	0.112689	0.369266	0.00918864	125.953	NaN	NaN	-0.0303527	0.00290689	0.347412	NaN	NaN	285.299	100957	24.4441	393.32	11.2418	8.76991	80.2666	212.655	0.304664	0.00027251	0.000296755	0.0000281669	0.0000317475	9999.99	9999.99	9999.99	064
DATA	2020-12-04T023000_smart3-00433.ghg	2020-12-04	03:00:00	339.1249	0	18000	18000	-0.132888	0	NaN	-47.9421	0	NaN	21.9467	0	NaN	1.65244	0	NaN	0.496617	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.19975e-10	3.60084e-12	NaN	NaN	16.6051	401.453	406.349	0.1	0	498.375	12.0489	12.1959	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	294.411	293.289	101244	1.19719	1012.09	0.0241765	0.0321808	0.00898072	1215.55	2350.69	0.00750148	51.7103	1135.14	283.008	-3.97373	0.678642	0.241919	4.03851	-1.11295e-14	7.22516e-15	4.03851	7.9106	84.7615	170.308	3.43425	NaN	0.333166	0.705687	67.9133	0.0588986	-2.18448	0.118761	0	86.7592	-13.166	29.7816	74.1605	113.099	158.623	237.647	-0.131743	1.00869	-45.8481	1.01814	22.8408	1.0794	3.42222	1.0794	0.51685	1.0794	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	5	17	3	0	1	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.841499	0.382129	0.187747	0.130221	0.000881436	72.4588	NaN	NaN	-0.0378388	0.00342222	0.51685	NaN	NaN	286.686	100945	24.45	392.079	11.7677	9.44863	80.3394	218.133	0.300671	0.000383686	0.000384005	0.0000354457	0.0000422305	9999.99	9999.99	9999.99	224
DATA	2020-12-04T030000_smart3-00433.ghg	2020-12-04	03:30:00	339.1458	0	18000	18000	-0.1495	1	NaN	-44.9363	0	NaN	20.9656	0	NaN	1.28706	0	NaN	0.474777	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.32506e-10	4.06667e-12	NaN	NaN	16.5552	401.347	406.352	0.1	0	508.086	12.3175	12.4711	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	295.221	294.07	101244	1.19389	1012.26	0.024243	0.0307655	0.00915572	1242.54	2466.75	0.00766881	50.3713	1224.22	283.336	-4.12698	1.39838	0.270812	4.36587	7.48521e-14	8.00389e-15	4.36587	10.178	92.7941	161.282	3.55631	NaN	0.353865	1.21373	86.823	0.0460707	-2.14333	0.105076	0	86.0589	-13.0598	29.5412	73.5619	112.186	157.343	235.729	-0.148218	1.00865	-42.946	1.01822	21.7739	1.08135	2.95046	1.08135	0.49308	1.08135	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	5	24	1	3	10	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	1.53814	0.673191	0.216136	0.1211	0.00147934	85.7015	NaN	NaN	-0.0355358	0.00295046	0.49308	NaN	NaN	287.333	100932	24.4277	391.833	12.0255	9.76925	80.3177	214.98	0.300615	0.000415443	0.000419437	0.0000424074	0.0000480348	9999.99	9999.99	9999.99	040
DATA	2020-12-04T033000_smart3-00433.ghg	2020-12-04	04:00:00	339.1666	0	18000	18000	-0.250139	1	NaN	-27.3979	1	NaN	12.8838	2	NaN	-3.33919	2	NaN	0.290958	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.76108e-10	1.24374e-11	NaN	NaN	16.7974	403.46	408.916	0	1	555.469	13.3419	13.5223	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	292.46	291.226	101232	1.20494	1012.76	0.0240192	0.0188541	0.0100095	1345.27	2066.9	0.00830708	65.0863	721.631	284.53	-4.07254	2.9255	0.328979	5.02517	1.88262e-14	2.23908e-14	5.02517	11.4741	109.255	144.309	3.75361	NaN	0.455625	2.15885	303.973	0.013159	-2.12654	0.0492762	0	97.0672	-14.7303	33.32	82.9716	126.537	177.47	265.882	-0.248102	1.00821	-26.2039	1.01762	13.5123	1.08114	-1.99895	1.08114	0.305154	1.08114	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000119	899999999	899999999	89999	89999	89	89	3	4	2	2	52	39	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	15823	0	0	101	0	16895	18000	0	31	18000	18000	18000	18000	NaN	70	2.83143	1.22106	0.265202	1.45832	0.0336809	245.296	NaN	NaN	-0.021473	-0.00199895	0.305154	NaN	NaN	285.076	100923	24.42	394.475	13.0441	10.9833	69.8919	160.285	0.33305	0.000362418	0.000371921	0.0000369626	0.0000419529	9999.99	9999.99	9999.99	151
