DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	air_t_mean	air_p_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ch4_mean	rssi_77_mean	ch4_aux-1_mean	ch4_aux-2_mean	ch4_aux-3_mean	ch4_aux-4_mean	ch4_tc_1_mean	ch4_tc_2_mean	ch4_tc_3_mean	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	129
DATA	2021-01-20T233000_smart3-00433.ghg	2021-01-21	00:00:00	21	0	18000	18000	-0.0312132	0	NaN	-14.7166	0	NaN	1.06306	0	NaN	0.541644	0	NaN	0.0240458	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.64868e-11	-5.25506e-13	NaN	NaN	16.9277	408.841	414.239	0.1	0	539.562	13.0316	13.2036	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	294.09	292.878	101236	1.19833	1012.63	0.0241521	0.00155817	0.0097229	1314.15	2291.47	0.00811371	57.3498	977.317	284.177	-2.62474	-0.441622	0.147175	2.6657	-1.83847e-14	-9.7395e-16	2.6657	4.17327	65.3407	189.551	3.16495	NaN	0.161392	0.138885	25.1517	0.159035	-13.8436	0.0751452	1	56.9642	25	54	115	223	507	2439	-0.0309131	1.00971	-14.3766	1.01955	1.8959	1.07445	1.1474	1.07445	0.0428839	1.07445	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	13	18	2	30	48	29	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	31	18000	18000	18000	18000	NaN	80	0.141405	0.0859443	0.0504214	0.0325966	0.000326277	0.724268	NaN	NaN	-0.0118476	0.0011474	0.0428839	NaN	NaN	285.632	101793	24.43	394.91	12.5875	10.5815	79.103	115.752	0.545457	0.000396714	0.000430187	0.0000335277	0.0000439294	9999.99	9999.99	9999.99	087
DATA	2021-01-21T000000_smart3-00433.ghg	2021-01-21	00:30:00	21.0208	0	18000	18000	-0.0295168	0	NaN	-16.4083	0	NaN	2.00138	0	NaN	0.659122	0	NaN	0.045273	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.5677e-11	-8.16506e-13	NaN	NaN	16.917	408.671	414.052	0.1	0	537.946	12.9954	13.1665	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	294.154	292.945	101236	1.19807	1012.61	0.0241574	0.00293369	0.00969379	1310.52	2301.06	0.00809116	56.9528	990.542	284.135	-2.63751	-0.435615	0.150777	2.67749	-1.12883e-14	-1.51782e-15	2.67749	4.58222	65.4712	189.378	3.2282	NaN	0.156962	0.17033	20.7514	0.192758	-8.19848	0.0861682	1	60.4382	26	58	124	243	562	2792	-0.0292125	1.01042	-15.9588	1.02111	2.84452	1.08047	1.31585	1.08047	0.0643455	1.08047	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	14	22	3	24	38	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.185985	0.098905	0.0557701	0.0440093	0.000477722	1.04912	NaN	NaN	-0.0131546	0.00131585	0.0643455	NaN	NaN	285.763	101802	24.4218	394.806	12.5545	10.5434	79.132	116.408	0.545572	0.000407411	0.000440899	0.0000328403	0.0000440511	9999.99	9999.99	9999.99	253
DATA	2021-01-21T003000_smart3-00433.ghg	2021-01-21	01:00:00	21.0416	0	18000	18000	-0.0403219	0	NaN	-21.1753	0	NaN	1.72725	0	NaN	0.762209	0	NaN	0.0390811	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.11646e-10	3.55292e-12	NaN	NaN	16.8966	408.517	413.898	0.1	0	537.7	13.0003	13.1715	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	294.399	293.189	101236	1.19707	1012.62	0.0241775	0.00253245	0.00968935	1311.01	2336.06	0.0080942	56.1206	1025.05	284.141	-2.91015	-0.267135	0.17422	2.92758	-5.02722e-14	6.60762e-15	2.92758	4.98773	69.6853	185.245	3.41169	NaN	0.183531	0.201514	25.706	0.155606	-12.2595	0.0951819	1	54.2937	24	51	109	211	480	2292	-0.0399256	1.00992	-20.6622	1.0202	2.89035	1.07974	1.62358	1.07974	0.0653976	1.07974	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	11	24	1	19	30	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	31	18000	18000	18000	18000	NaN	80	0.194164	0.139989	0.0688738	0.0362527	0.000426882	0.560861	NaN	NaN	-0.0170456	0.00162358	0.0653976	NaN	NaN	285.889	101805	24.41	394.489	12.5538	10.5431	79.1516	116.305	0.547683	0.000361723	0.000404679	0.0000280433	0.000037657	9999.99	9999.99	9999.99	033
DATA	2021-01-21T010000_smart3-00433.ghg	2021-01-21	01:30:00	21.0624	0	18000	18000	-0.0233272	0	NaN	-15.5585	0	NaN	-1.08827	2	NaN	0.555637	0	NaN	-0.0246165	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.30058e-12	-1.36942e-13	NaN	NaN	16.9319	408.977	414.374	0.1	0	539.157	13.0229	13.1947	-0.2	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	294.115	292.903	101236	1.19823	1012.62	0.0241542	-0.00159515	0.00971561	1313.28	2295.14	0.00810831	57.2203	981.854	284.167	-2.35879	-0.445219	0.112931	2.4031	-2.89232e-14	-2.53993e-16	2.4031	3.94752	64.095	190.689	2.69355	NaN	0.139528	0.120852	15.3727	0.260202	14.2966	0.091901	1	63.5456	28	61	133	265	624	3243	-0.0230624	1.01148	-15.2702	1.02323	-0.028285	1.08454	1.20504	1.08454	-0.000639805	1.08454	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	12	16	2	13	26	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.111207	0.0893306	0.0411668	0.042548	0.000564485	0.411283	NaN	NaN	-0.0125851	0.00120504	-0.000639805	NaN	NaN	285.611	101810	24.4323	394.912	12.575	10.5691	79.0519	114.282	0.545191	0.000376395	0.000425118	0.0000295257	0.0000394667	9999.99	9999.99	9999.99	020
DATA	2021-01-21T013000_smart3-00433.ghg	2021-01-21	02:00:00	21.0833	0	18000	18000	-0.0193336	0	NaN	-11.7205	0	NaN	0.56262	2	NaN	0.418512	0	NaN	0.0127242	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.93296e-11	3.16306e-12	NaN	NaN	16.9493	409.031	414.429	0.1	0	539.736	13.0252	13.1971	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	293.937	292.726	101265	1.1993	1012.62	0.0241325	0.000824531	0.00972605	1313.9	2270.05	0.00810975	57.8799	956.147	284.174	-2.41101	-0.471983	0.122779	2.45984	5.63741e-15	5.86038e-15	2.45984	4.40418	63.9072	191.076	2.86101	NaN	0.126967	0.122646	15.3798	0.260082	-20.832	0.0760116	1	74.546	33	72	157	314	744	3910	-0.0191133	1.01152	-11.4238	1.02335	1.23605	1.08583	0.89529	1.08583	0.0279545	1.08583	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	6	16	1	12	25	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.138796	0.0672635	0.0392319	0.053569	0.000737412	5.16412	NaN	NaN	-0.00940667	0.00089529	0.0279545	NaN	NaN	285.575	101829	24.4392	395.195	12.5847	10.5833	79.0047	114.739	0.544965	0.000358494	0.000397589	0.0000281726	0.0000374593	9999.99	9999.99	9999.99	201
DATA	2021-01-21T020000_smart3-00433.ghg	2021-01-21	02:30:00	21.1041	0	18000	18000	-0.0526486	0	NaN	-26.3936	0	NaN	-0.140493	0	NaN	0.940859	0	NaN	-0.00317935	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.18465e-11	-1.67442e-12	NaN	NaN	16.8764	408.27	413.725	0.1	0	545.036	13.1854	13.3616	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	294.593	293.365	101243	1.19636	1012.72	0.0241918	-0.000206022	0.00982155	1329.7	2361.7	0.00820955	56.3025	1032	284.354	-3.17003	-0.181773	0.188085	3.1808	-5.67289e-14	-3.07213e-15	3.1808	5.04337	71.7148	183.282	3.38996	NaN	0.209779	0.238025	30.8009	0.129867	187.864	0.103845	0	84.8968	-12.8834	29.1423	72.5685	110.672	155.218	232.545	-0.0521456	1.00965	-25.8962	1.01975	1.52715	1.08032	2.03213	1.08032	0.0345594	1.08032	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	7	14	2	9	26	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.228946	0.168519	0.078585	0.0454642	0.000444389	1.88271	NaN	NaN	-0.021374	0.00203213	0.0345594	NaN	NaN	286.105	101859	24.43	394.109	12.7281	10.7579	79.0942	114.854	0.546886	0.000373063	0.000407663	0.0000324048	0.0000399848	9999.99	9999.99	9999.99	063
DATA	2021-01-21T023000_smart3-00433.ghg	2021-01-21	03:00:00	21.1249	0	18000	18000	-0.0117032	0	NaN	-10.6536	0	NaN	-1.48419	2	NaN	0.376255	0	NaN	-0.0335697	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.65493e-11	1.48402e-12	NaN	NaN	16.9449	409.148	414.555	0.1	0	540.214	13.0439	13.2163	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	294.033	292.821	101243	1.19865	1012.63	0.0241458	-0.00217532	0.00973465	1315.49	2283.36	0.00812138	57.6118	967.878	284.192	-2.23681	-0.607091	0.0961444	2.31973	-3.71476e-15	2.7471e-15	2.31973	3.84807	59.3797	195.185	2.37539	NaN	0.0988114	0.111216	7.97407	0.501626	7.17804	0.0888276	1	112.199	49	111	247	506	1249	7165	-0.0115191	1.01598	-10.4021	1.03258	-0.671343	1.11567	0.804768	1.11567	-0.0151845	1.11567	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	7	15	1	6	15	13	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	16	18000	18000	18000	18000	NaN	80	0.101805	0.0920672	0.02856	0.0821668	0.00169865	2.11343	NaN	NaN	-0.00856994	0.000804768	-0.0151845	NaN	NaN	285.572	101862	24.43	394.958	12.5915	10.5964	78.9838	115.091	0.546592	0.000334552	0.000380394	0.0000256716	0.0000348018	9999.99	9999.99	9999.99	250
DATA	2021-01-21T030000_smart3-00433.ghg	2021-01-21	03:30:00	21.1458	0	18000	18000	-0.00582573	1	NaN	-4.92908	1	NaN	-0.978719	2	NaN	0.455093	0	NaN	-0.022124	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.23985e-13	-1.64831e-14	NaN	NaN	17.0265	410.232	415.596	0.1	0	535.608	12.9048	13.0735	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	293.421	292.223	101251	1.20125	1012.54	0.0240937	-0.00143364	0.00965165	1301.61	2200.1	0.0080347	59.1613	898.493	284.033	-1.97041	-0.559403	0.0835513	2.04998	5.15214e-14	-3.07746e-17	2.04998	3.43374	58.1511	195.849	2.33586	NaN	0.0696401	0.126975	6.03357	0.662958	5.03626	0.0581919	1	167.351	74	167	377	782	1965	NaN	-0.00572136	1.01824	-4.80752	1.03709	-0.567276	1.12388	0.623066	1.12388	-0.0128233	1.12388	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	3	10	1	8	14	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.163872	0.0708131	0.0192659	0.0685948	0.000460042	3.10078	NaN	NaN	-0.00395255	0.000623066	-0.0128233	NaN	NaN	285.07	101902	24.43	396.011	12.4574	10.4416	78.7929	114.579	0.546719	0.000387916	0.000407356	0.0000381541	0.0000453976	9999.99	9999.99	9999.99	238
DATA	2021-01-21T033000_smart3-00433.ghg	2021-01-21	04:00:00	21.1666	0	18000	18000	0.00203043	1	NaN	0.0224844	2	NaN	-0.0126337	2	NaN	-0.0473694	2	NaN	-0.000285509	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.67366e-11	-1.79292e-12	NaN	NaN	17.0472	410.347	415.738	0	1	538.704	12.9673	13.1376	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	293.147	291.945	101251	1.20236	1012.57	0.0240712	-0.000018501	0.00970744	1307.89	2162.22	0.00807364	60.4881	854.335	284.105	-1.308	-0.458781	0.0423591	1.38677	-2.69984e-14	-3.32821e-15	1.38677	2.09562	55.3879	199.328	1.75038	NaN	0.0410938	0.0308313	-271.778	-0.0147179	-1.77971	-0.000449412	1	149.055	65	127	235	397	740	2293	0.0020056	1.01238	0.0214349	1.01356	-0.0135749	1.02973	-0.0469359	1.02973	-0.00030678	1.02973	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	5	15	12	16	22	13	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	80	0.048355	0.0118994	0.00140835	0.0216484	0.000770944	5.37152	NaN	NaN	0.000017606	-0.0000469359	-0.00030678	NaN	NaN	284.796	101903	24.43	396.104	12.5172	10.5135	78.4281	116.638	0.546756	0.000387195	0.000414414	0.0000354284	0.0000435788	9999.99	9999.99	9999.99	189
