DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	air_t_mean	air_p_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ch4_mean	rssi_77_mean	ch4_aux-1_mean	ch4_aux-2_mean	ch4_aux-3_mean	ch4_aux-4_mean	ch4_tc_1_mean	ch4_tc_2_mean	ch4_tc_3_mean	PA_1_1_1	P_RAIN_1_1_1	TA_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	[Pa]	[m]	[K]	045
DATA	2021-05-01T233000_smart3-00433.ghg	2021-05-02	00:00:00	122	0	18000	18000	-0.111862	0	NaN	-19.2245	0	NaN	52.7209	0	NaN	-0.984483	0	NaN	1.19074	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.62384e-12	2.22436e-13	NaN	NaN	17.3355	415.785	419.82	0.1	0	400.677	9.61005	9.7033	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	292.227	291.338	101298	1.20694	1010.71	0.0239846	0.0771601	0.00722019	970.765	2081.83	0.00598222	46.6303	1111.07	279.698	-1.16014	3.11375	0.266375	3.33351	-2.57219e-14	5.55151e-16	3.33351	6.474	144.538	110.435	4.58328	NaN	0.304438	0.500622	129.21	0.0309573	-0.364646	0.0517659	0	84.8245	-12.8724	29.1175	72.5067	110.577	155.086	232.347	-0.111053	1.00729	-15.9224	1.01448	50.1795	1.0597	-0.509971	1.0597	1.13334	1.0597	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	16	10	1	29	107	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	73	0.527061	0.308324	0.165858	0.0456667	0.00315913	63.5595	NaN	NaN	-0.0130526	-0.000509971	1.13334	NaN	NaN	284.947	101729	24.46	403.708	9.33087	6.15646	75.018	476.256	0.0761849	0.000104292	0.000110514	0.0000105072	0.0000122761	9999.99	9999.99	9999.99	101708	0	286.016	160
DATA	2021-05-02T000000_smart3-00433.ghg	2021-05-02	00:30:00	122.0208	0	18000	18000	-0.0835151	0	NaN	-13.2909	0	NaN	39.4056	0	NaN	0.806342	0	NaN	0.889505	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.13758e-10	-2.64686e-12	NaN	NaN	17.4097	416.74	420.82	0	0	405.081	9.6965	9.79144	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	291.65	290.755	101298	1.20933	1010.74	0.0239372	0.0576399	0.00729956	979.47	2006.77	0.00603606	48.8083	1027.3	279.827	-0.970299	2.52765	0.234339	2.71761	8.1146e-15	-6.53414e-15	2.71761	4.91199	144.055	111.001	4.94675	NaN	0.262791	0.320772	120.208	0.0332756	-0.337285	0.0413772	0	88.8482	-13.4831	30.4987	75.9461	115.823	162.443	243.369	-0.0829299	1.00706	-10.8396	1.0133	37.7787	1.05074	1.03527	1.05074	0.852782	1.05074	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800010019	899999999	899999999	89999	89999	89	89	7	2	1	38	129	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	4801	4801	0	31	18000	18000	18000	18000	NaN	73	0.314696	0.216784	0.110063	0.0151557	0.00161331	52.4502	NaN	NaN	-0.00886807	0.00103527	0.852782	NaN	NaN	284.181	101732	24.452	404.335	9.40786	6.27608	75.0512	386.514	0.0880295	0.000102412	0.000117511	0.0000104507	0.0000121934	9999.99	9999.99	9999.99	101689	0	285.378	143
DATA	2021-05-02T003000_smart3-00433.ghg	2021-05-02	01:00:00	122.0416	0	18000	18000	-0.0755255	0	NaN	-11.8447	0	NaN	35.1683	0	NaN	0.733314	1	NaN	0.793593	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.00438e-11	-2.09633e-12	NaN	NaN	17.453	417.391	421.487	0	0	406.327	9.71739	9.81274	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	291.307	290.411	101272	1.21044	1010.74	0.0239152	0.0514248	0.00732202	981.322	1963.69	0.00604907	49.9734	982.366	279.855	-0.915282	2.43207	0.220522	2.60794	-3.23742e-15	-5.15923e-15	2.60794	4.51174	144.503	110.623	4.85061	NaN	0.24979	0.282956	115.818	0.0345369	-0.336801	0.0387584	0	86.3443	-13.1031	29.6392	73.8058	112.559	157.865	236.511	-0.0749967	1.00705	-9.65918	1.01315	33.7629	1.04931	0.938584	1.04931	0.76188	1.04931	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800010019	899999999	899999999	89999	89999	89	89	5	4	0	37	122	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	73	0.292739	0.166363	0.106809	0.0154497	0.00146595	47.9965	NaN	NaN	-0.0078951	0.000938584	0.76188	NaN	NaN	283.694	101721	24.4513	404.686	9.42158	6.29676	74.9685	472.161	0.070696	0.000163688	0.00018326	0.0000165306	0.0000203783	9999.99	9999.99	9999.99	101680	0	284.869	168
DATA	2021-05-02T010000_smart3-00433.ghg	2021-05-02	01:30:00	122.0624	0	18000	18000	-0.0479578	0	NaN	-9.04875	0	NaN	29.6853	0	NaN	1.16272	0	NaN	0.669644	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.0587e-11	-2.46687e-13	NaN	NaN	17.5219	418.819	422.947	0	0	408.278	9.75891	9.85508	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	290.966	290.067	101206	1.21107	1010.76	0.0239026	0.043393	0.00735716	984.865	1921.38	0.00607493	51.2583	936.511	279.907	-0.556947	2.26007	0.200574	2.3363	2.75374e-14	-6.04214e-16	2.3363	4.21218	151.067	103.844	4.92495	NaN	0.198996	0.252488	76.6159	0.0522085	-0.304823	0.0371473	1	36.0047	16	33	66	120	251	1002	-0.0476125	1.00725	-7.21455	1.01333	28.4978	1.04772	1.26905	1.04772	0.642858	1.04772	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800010019	899999999	899999999	89999	89999	89	89	4	2	4	37	163	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.237162	0.185498	0.082316	0.0136101	0.00101619	43.0827	NaN	NaN	-0.00589377	0.00126905	0.642858	NaN	NaN	283.184	101714	24.46	405.583	9.45049	6.3399	74.9091	221.703	0.0821123	0.000126656	0.000140537	0.0000125261	0.0000156243	9999.99	9999.99	9999.99	101666	0	284.367	067
DATA	2021-05-02T013000_smart3-00433.ghg	2021-05-02	02:00:00	122.0833	0	18000	18000	-0.0492892	0	NaN	-10.3238	0	NaN	30.0365	0	NaN	1.84822	0	NaN	0.677269	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.46982e-11	-1.26636e-12	NaN	NaN	17.634	420.831	424.972	0	0	408.259	9.74299	9.83885	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	290.505	289.609	101206	1.21299	1010.74	0.0238647	0.043887	0.00735683	983.264	1866.25	0.00606502	52.6866	882.986	279.884	-0.245208	2.17239	0.172915	2.19301	-4.17406e-14	-3.10186e-15	2.19301	4.26193	158.174	96.44	4.52238	NaN	0.20158	0.24839	69.802	0.057305	-0.343708	0.041773	0	85.2914	-12.9433	29.2778	72.9058	111.186	155.94	233.626	-0.0489301	1.00734	-8.45386	1.01334	28.9289	1.0464	1.98467	1.0464	0.652294	1.0464	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800010019	899999999	899999999	89999	89999	89	89	22	3	2	30	59	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.260715	0.164339	0.0717253	0.022547	0.00137099	49.2996	NaN	NaN	-0.00689537	0.00198467	0.652294	NaN	NaN	282.638	101698	24.4647	407.454	9.43332	6.31126	74.7664	232.731	0.0482501	0.0000756167	0.0000916126	0.00000679993	0.00000920029	9999.99	9999.99	9999.99	101652	0	283.874	190
DATA	2021-05-02T020000_smart3-00433.ghg	2021-05-02	02:30:00	122.1041	0	18000	18000	-0.0531324	0	NaN	-7.32887	0	NaN	29.2167	0	NaN	1.30856	0	NaN	0.658606	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.42223e-11	-3.21749e-13	NaN	NaN	17.6936	421.639	425.7	0	0	400.28	9.53868	9.63054	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	290.206	289.33	101249	1.21478	1010.62	0.02383	0.0426777	0.00721305	963.118	1833.32	0.00593776	52.5341	870.201	279.583	-0.59633	1.96401	0.181052	2.06051	-1.38777e-14	-8.03809e-16	2.06051	3.77304	148.091	106.89	5.04095	NaN	0.209137	0.203137	109.835	0.0364184	-0.250845	0.0285444	0	87.4303	-13.2679	30.012	74.7341	113.974	159.85	239.485	-0.052759	1.00708	-5.54678	1.01226	28.1457	1.0412	1.34146	1.0412	0.634462	1.0412	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	10	0	0	41	82	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	73	0.201742	0.131964	0.0725689	0.00884597	0.000609797	39.4832	NaN	NaN	-0.00451811	0.00134146	0.634462	NaN	NaN	282.135	101700	24.47	408.097	9.23233	5.99959	74.6319	261.151	0.0624688	0.000114299	0.000137111	0.0000109575	0.0000149969	9999.99	9999.99	9999.99	101654	0	283.335	063
DATA	2021-05-02T023000_smart3-00433.ghg	2021-05-02	03:00:00	122.1249	0	18000	18000	-0.0424925	0	NaN	5.71935	2	NaN	27.1884	0	NaN	-0.434477	2	NaN	0.612506	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.06744e-11	-2.03362e-12	NaN	NaN	17.9312	426.36	430.476	0	1	402.157	9.56227	9.65459	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	289.566	288.69	101249	1.21746	1010.62	0.0237775	0.0396904	0.00724686	965.494	1759.84	0.00595246	54.8626	794.345	279.619	0.358943	1.63413	0.122127	1.67753	8.20048e-14	-5.05678e-15	1.67753	3.2738	177.987	77.6114	4.17492	NaN	0.186823	0.234176	-100.327	-0.0398695	0.21036	-0.0248815	1	28.65	12	24	43	72	129	375	-0.0420326	1.01094	7.23203	1.01296	25.8116	1.03216	-0.952959	1.03216	0.58149	1.03216	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	6	3	0	5	8	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.160809	0.259349	0.0481938	0.296927	0.0495741	57.7217	NaN	NaN	0.00587785	-0.000952959	0.58149	NaN	NaN	281.48	101706	24.47	412.582	9.25365	6.03311	74.1918	267.84	0.0599525	0.000110252	0.000130687	0.0000107117	0.0000137206	9999.99	9999.99	9999.99	101664	0	282.943	046
DATA	2021-05-02T030000_smart3-00433.ghg	2021-05-02	03:30:00	122.1458	0	18000	18000	-0.0336589	0	NaN	3.59926	0	NaN	18.5742	0	NaN	2.77605	0	NaN	0.418148	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.44382e-11	-7.14736e-13	NaN	NaN	18.3628	435.308	439.276	0	0	381.103	9.03444	9.1168	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	288.781	287.955	101279	1.22117	1010.31	0.023706	0.027096	0.00686748	912.619	1678.6	0.00562371	54.3677	765.985	278.804	0.350063	1.47929	0.111914	1.52426	4.12681e-14	-1.87544e-15	1.52426	2.7723	178.611	76.6863	4.21055	NaN	0.166021	0.133359	-111.892	-0.0357488	0.193777	-0.0175719	1	29.5285	13	25	45	75	135	396	-0.0332721	1.01163	4.63341	1.01322	17.6902	1.03081	2.33648	1.03081	0.398248	1.03081	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	5	0	0	4	11	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.126351	0.102906	0.0374598	0.0208558	0.00645798	54.1905	NaN	NaN	0.00375552	0.00233648	0.398248	NaN	NaN	280.127	101716	24.4727	420.451	8.72612	5.18849	72.5517	524.712	0.0530647	0.0000555059	0.000082885	0.00000475711	0.00000739513	9999.99	9999.99	9999.99	101672	0	281.459	081
DATA	2021-05-02T033000_smart3-00433.ghg	2021-05-02	04:00:00	122.1666	0	18000	18000	-0.0226501	0	NaN	2.60805	1	NaN	13.9712	0	NaN	1.39525	1	NaN	0.314456	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.94356e-11	-3.94228e-13	NaN	NaN	18.4452	437.147	441.058	0	0	374.137	8.867	8.94632	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	288.543	287.733	101222	1.2215	1010.22	0.0236998	0.0203768	0.00674196	895.251	1654.83	0.00551943	54.0993	759.577	278.527	0.34334	1.6111	0.11042	1.65097	-2.04962e-14	-1.0537e-15	1.65097	2.97667	177.677	77.9697	3.83492	NaN	0.136172	0.128433	-85.1702	-0.0469648	0.186674	-0.015521	1	43.5869	19	36	65	106	190	537	-0.0224026	1.01105	3.3861	1.01299	13.301	1.03192	1.08794	1.03192	0.299372	1.03192	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800010019	899999999	899999999	89999	89999	89	89	5	1	0	2	17	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	73	0.103457	0.119349	0.0340587	0.0403974	0.0259618	53.3001	NaN	NaN	0.00274406	0.00108794	0.299372	NaN	NaN	279.862	101701	24.49	421.996	8.55977	4.91007	72.5628	346.838	0.0544258	0.000136379	0.000167214	0.0000126885	0.0000172672	9999.99	9999.99	9999.99	101669	0	281.08	108
