DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	air_t_mean	air_p_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ch4_mean	rssi_77_mean	ch4_aux-1_mean	ch4_aux-2_mean	ch4_aux-3_mean	ch4_aux-4_mean	ch4_tc_1_mean	ch4_tc_2_mean	ch4_tc_3_mean	PA_1_1_1	P_RAIN_1_1_1	TA_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	[Pa]	[m]	[K]	045
DATA	2021-04-07T233000_smart3-00433.ghg	2021-04-08	00:00:00	98	0	18000	18000	-0.0775386	0	NaN	-14.6564	0	NaN	38.0475	0	NaN	1.26316	0	NaN	0.862955	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.43141e-11	-3.03173e-12	NaN	NaN	15.8991	387.606	392.497	0	0	511.076	12.4596	12.6168	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	296.861	295.691	101238	1.18721	1012.38	0.0243792	0.0559195	0.0092096	1256.74	2723.52	0.00775734	46.1437	1466.79	283.506	0.67239	-2.53582	0.00284348	2.62345	1.10077e-13	-5.93205e-15	2.62345	5.3471	330.311	284.851	0.0621012	NaN	0.255561	0.472924	100.274	0.0398908	-0.385212	0.0477156	0	90.1818	-13.6854	30.9565	77.0861	117.561	164.881	247.022	-0.0769883	1.00715	-12.2144	1.01343	36.6516	1.05055	1.50931	1.05055	0.831296	1.05055	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	20	1	2	9	69	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	53	0.453473	0.392089	0.100285	0.0146767	0.000780956	81.7311	NaN	NaN	-0.0101625	0.00150931	0.831296	NaN	NaN	288.754	101840	24.4463	374.791	12.0477	9.93041	56.6744	867.776	0.0644002	0.00049648	0.000490962	0.000041797	0.0000513882	9999.99	9999.99	9999.99	101807	0	289.519	221
DATA	2021-04-08T000000_smart3-00433.ghg	2021-04-08	00:30:00	98.0208	0	18000	18000	-0.0252151	2	NaN	-1.58411	2	NaN	13.8267	1	NaN	-0.735447	2	NaN	0.313415	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.41926e-11	1.44273e-12	NaN	NaN	16.0403	390.172	395.206	0	1	523.657	12.7377	12.902	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	296.264	295.07	101262	1.18986	1012.52	0.0243244	0.0203093	0.0094363	1284.97	2622.44	0.00793059	48.999	1337.47	283.839	1.15146	-1.13966	-0.0182463	1.62019	-1.47823e-13	2.7551e-15	1.62019	5.30597	290.052	315.295	-0.645268	NaN	0.145573	0.595591	171.504	0.0233231	-0.114569	0.00903243	1	34.647	15	31	60	108	218	800	-0.0250325	1.00729	-0.737444	1.01115	13.3171	1.03282	-0.760813	1.03282	0.301864	1.03282	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800100019	899999999	899999999	89999	89999	89	89	4	8	2	6	27	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	4801	4801	0	36	18000	18000	18000	18000	NaN	53	0.832549	0.31639	0.0422425	0.219183	0.0201488	186.813	NaN	NaN	-0.000612112	-0.000760813	0.301864	NaN	NaN	288.312	101856	24.44	377.48	12.3231	10.2685	56.4344	1125.31	0.0482888	0.000458555	0.000455856	0.0000390231	0.0000481215	9999.99	9999.99	9999.99	101819	0	289.369	078
DATA	2021-04-08T003000_smart3-00433.ghg	2021-04-08	01:00:00	98.0416	0	18000	18000	-0.0227625	1	NaN	-12.5567	2	NaN	10.8472	1	NaN	6.1282	1	NaN	0.245488	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.78848e-11	2.47994e-12	NaN	NaN	16.6092	401.778	406.985	-0.1	0	528.856	12.7931	12.9588	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	294.627	293.435	101262	1.19647	1012.51	0.0241901	0.0159076	0.00952998	1290.53	2371.94	0.0079651	54.4081	1081.41	283.904	0.903673	0.476658	0.00805013	1.02171	7.00128e-14	4.68925e-15	1.02171	2.07322	231.218	27.8102	0.451442	NaN	0.13793	0.152272	18.4035	0.21735	-1.15761	0.0751483	1	17.5361	8	16	35	66	148	682	-0.0225292	1.01035	-11.6945	1.01816	11.0529	1.04356	6.34044	1.04356	0.250144	1.04356	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	3	9	0	4	16	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	53	0.115985	0.167293	0.0212665	0.171851	0.0397208	48.007	NaN	NaN	-0.00965342	0.00634044	0.250144	NaN	NaN	287.003	101860	24.4542	389.08	12.3889	10.3516	55.5733	848.646	0.0639375	0.000399935	0.000396269	0.0000346146	0.0000419207	9999.99	9999.99	9999.99	101824	0	288.091	182
DATA	2021-04-08T010000_smart3-00433.ghg	2021-04-08	01:30:00	98.0624	0	18000	18000	-0.03811	1	NaN	6.96523	1	NaN	27.3305	1	NaN	5.73714	1	NaN	0.618246	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.92665e-10	1.22578e-11	NaN	NaN	17.0747	412.284	417.659	-0.1	0	533.021	12.8702	13.038	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	294.153	292.956	101284	1.19865	1012.54	0.0241458	0.0400623	0.00960504	1298.57	2302.6	0.00801319	56.3958	1004.03	283.997	0.683016	1.12916	0.0901922	1.32274	-8.74728e-14	2.29969e-14	1.32274	2.65747	195.661	58.8308	3.90978	NaN	0.178309	0.163404	-71.6889	-0.0557966	0.254852	-0.0321853	1	21.6646	9	18	32	53	94	266	-0.0376286	1.01279	8.50072	1.01376	25.7645	1.02927	5.00235	1.02927	0.582821	1.02927	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	2	2	0	2	12	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	53	0.133478	0.165555	0.0277732	0.0156645	0.0294777	45.8432	NaN	NaN	0.00700408	0.00500235	0.582821	NaN	NaN	286.802	101861	24.4596	399.707	12.4776	10.4589	54.8264	886.104	0.0584474	0.000360722	0.000406946	0.0000360378	0.000043229	9999.99	9999.99	9999.99	101831	0	287.537	008
DATA	2021-04-08T013000_smart3-00433.ghg	2021-04-08	02:00:00	98.0833	0	18000	18000	-0.0287438	0	NaN	9.00212	0	NaN	19.238	0	NaN	0.702873	2	NaN	0.434895	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.30873e-11	3.79868e-13	NaN	NaN	17.9105	431.475	436.948	0	1	519.864	12.5238	12.6827	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	293.43	292.267	101267	1.20143	1012.33	0.0240906	0.0281812	0.00936796	1263.54	2206.19	0.00779736	57.2727	942.644	283.587	0.654538	1.66904	0.139887	1.79825	1.96187e-14	7.30706e-16	1.79825	3.57709	187.021	68.5867	4.46158	NaN	0.154676	0.168886	-36.2	-0.110497	0.467934	-0.0478522	1	40.3024	18	33	57	90	154	398	-0.0284452	1.0105	10.0279	1.01282	17.8222	1.03329	0.0603496	1.03329	0.402889	1.03329	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	8	1	0	1	23	8	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	53	0.180126	0.118889	0.0387568	0.0605448	0.0691881	73.3173	NaN	NaN	0.00824504	0.0000603496	0.402889	NaN	NaN	286.364	101829	24.45	418.757	12.1549	10.0612	54.5925	811.045	0.0672454	0.00038278	0.000411277	0.0000365095	0.00004318	9999.99	9999.99	9999.99	101804	0	287.227	188
DATA	2021-04-08T020000_smart3-00433.ghg	2021-04-08	02:30:00	98.1041	0	18000	18000	-0.0377651	0	NaN	7.58515	0	NaN	18.205	0	NaN	0.424259	2	NaN	0.411354	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.44115e-12	-2.36021e-13	NaN	NaN	17.8437	429.099	434.309	0	1	498.923	11.9979	12.1436	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	292.906	291.794	101267	1.20361	1012.03	0.0240476	0.0266557	0.0089906	1210.68	2141.99	0.00746968	56.5214	931.31	282.948	0.620798	1.79807	0.148454	1.90801	-3.06606e-14	-4.7306e-16	1.90801	3.35701	183.999	70.9524	4.46244	NaN	0.177134	0.145801	-64.518	-0.0619982	0.416653	-0.0351547	1	37.0865	16	31	55	88	156	429	-0.0373856	1.01015	8.56483	1.01273	16.934	1.03437	-0.128009	1.03437	0.382636	1.03437	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800011019	899999999	899999999	89999	89999	89	89	4	0	0	3	15	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	53	0.144805	0.10252	0.0442775	0.0155691	0.0255857	73.8359	NaN	NaN	0.00703136	-0.000128009	0.382636	NaN	NaN	285.804	101815	24.4537	416.443	11.6441	9.41922	54.1465	897.039	0.0621506	0.000314388	0.000321925	0.0000329804	0.0000376004	9999.99	9999.99	9999.99	101790	0	286.663	051
DATA	2021-04-08T023000_smart3-00433.ghg	2021-04-08	03:00:00	98.1249	0	18000	18000	-0.0341372	1	NaN	2.34852	1	NaN	14.2497	1	NaN	-1.92609	2	NaN	0.321989	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.06658e-10	2.97818e-12	NaN	NaN	17.6678	425.054	430.159	0	1	493.331	11.8686	12.0112	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	292.916	291.816	101226	1.20309	1011.96	0.0240581	0.0208649	0.00888983	1197.2	2144.96	0.00738913	55.8149	947.751	282.781	0.773952	0.989277	0.0526218	1.25716	-1.08658e-13	6.03687e-15	1.25716	2.65538	203.679	51.9625	2.39898	NaN	0.168447	0.189775	-179.145	-0.0223283	0.164812	-0.0114516	1	21.5705	9	18	34	57	105	323	-0.0336905	1.01326	3.16186	1.014	13.5463	1.02883	-2.11818	1.02883	0.306094	1.02883	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	3	3	0	10	11	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	53	0.15105	0.205132	0.0233687	0.00926603	0.0195908	31.6739	NaN	NaN	0.00259705	-0.00211818	0.306094	NaN	NaN	285.656	101806	24.46	412.163	11.5085	9.24501	54.4468	853.615	0.066652	0.000245151	0.000248336	0.0000276001	0.0000297116	9999.99	9999.99	9999.99	101782	0	286.456	068
DATA	2021-04-08T030000_smart3-00433.ghg	2021-04-08	03:30:00	98.1458	0	18000	18000	-0.00811437	1	NaN	-0.778549	2	NaN	7.03297	0	NaN	3.82005	1	NaN	0.158915	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.57508e-11	1.53584e-12	NaN	NaN	17.7351	426.626	431.699	-0.1	0	488.573	11.7528	11.8926	-0.2	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	292.883	291.794	101226	1.20324	1011.89	0.0240554	0.0102977	0.00880408	1185.57	2141.99	0.00731699	55.3488	956.424	282.636	0.790765	0.287065	-0.0476496	0.842606	2.50697e-15	3.14352e-15	0.842606	1.99522	238.087	19.952	-3.24182	NaN	0.0821205	0.0883482	62.6132	0.0638843	-0.1107	0.00778659	1	29.5878	13	27	54	100	212	863	-0.00803509	1.00987	-0.350618	1.01234	6.82035	1.02605	3.69512	1.02605	0.154111	1.02605	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	6	5	2	13	5	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	53	0.127956	0.0377916	0.0109492	0.0163483	0.0761141	39.6086	NaN	NaN	-0.00028797	0.00369512	0.154111	NaN	NaN	285.551	101800	24.4529	413.598	11.394	9.09566	54.0277	807.55	0.071313	0.000324962	0.000333682	0.0000338332	0.0000384434	9999.99	9999.99	9999.99	101774	0	286.399	248
DATA	2021-04-08T033000_smart3-00433.ghg	2021-04-08	04:00:00	98.1666	0	18000	18000	-0.0134321	0	NaN	2.64059	0	NaN	11.947	0	NaN	2.61998	1	NaN	0.269915	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.90298e-11	-2.20645e-12	NaN	NaN	17.5776	422.684	427.731	-0.1	0	490.752	11.801	11.9419	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	292.75	291.657	101216	1.20367	1011.92	0.0240468	0.0174905	0.00884335	1190.29	2123.64	0.00734701	56.0496	933.349	282.695	0.786142	0.557138	-0.00193635	0.963548	-4.6476e-14	-4.49606e-15	0.963548	2.02927	223.04	35.3252	-0.115142	NaN	0.105638	0.094707	-39.2938	-0.101797	0.221025	-0.0205225	1	28.8927	13	24	41	66	113	298	-0.0132187	1.01615	3.30949	1.01561	11.3332	1.02752	2.31201	1.02752	0.256047	1.02752	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	4	2	1	13	45	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	53	0.116994	0.0559044	0.0165158	0.0125224	0.00534841	45.2252	NaN	NaN	0.00271713	0.00231201	0.256047	NaN	NaN	285.533	101800	24.4508	409.901	11.4441	9.16044	54.8988	823.588	0.0701692	0.000341105	0.000352548	0.0000330434	0.00003948	9999.99	9999.99	9999.99	101772	0	286.369	188
