DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	air_t_mean	air_p_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ch4_mean	rssi_77_mean	ch4_aux-1_mean	ch4_aux-2_mean	ch4_aux-3_mean	ch4_aux-4_mean	ch4_tc_1_mean	ch4_tc_2_mean	ch4_tc_3_mean	PA_1_1_1	P_RAIN_1_1_1	TA_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	[Pa]	[m]	[K]	045
DATA	2021-05-30T233000_smart3-00433.ghg	2021-05-31	00:00:00	151	0	18000	18000	0.00338128	1	NaN	2.147	1	NaN	2.81471	1	NaN	-4.80815	1	NaN	0.0637827	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.87e-11	1.46501e-12	NaN	NaN	22.5166	547.988	557.173	0	1	677.354	16.4848	16.7611	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	296.301	294.758	101222	1.18899	1014.58	0.024337	0.00413312	0.0122059	1660.34	2572.4	0.0102658	64.5441	912.068	287.747	0.202128	0.71431	0.044729	0.743704	1.25381e-14	2.16284e-15	0.743704	1.40786	177.632	74.2001	3.44805	NaN	0.0533275	0.0719479	-6.22292	-0.642785	0.762778	-0.0333744	1	36.4878	16	29	47	71	113	254	0.00331576	1.01976	2.27672	1.01781	2.48173	1.04284	-4.77435	1.04284	0.0562374	1.04284	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	801101019	899999999	899999999	89999	89999	89	89	2	13	0	14	3	33	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	69	0.0822747	0.056885	0.00473612	0.030368	1.01378	32.6175	NaN	NaN	0.00188731	-0.00477435	0.0562374	NaN	NaN	289.701	101350	24.44	535.109	16.0972	14.2586	70.5968	613.99	0.0798394	0.000695492	0.000675057	0.0000491507	0.0000658325	9999.99	9999.99	9999.99	101327	0	290.699	222
DATA	2021-05-31T000000_smart3-00433.ghg	2021-05-31	00:30:00	151.0208	0	18000	18000	-0.00650713	0	NaN	-2.33102	0	NaN	0.458494	0	NaN	9.45456	0	NaN	0.0103873	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.69139e-11	-8.27536e-13	NaN	NaN	21.6932	527.479	536.175	0	0	667.01	16.2187	16.486	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	296.039	294.521	101222	1.19006	1014.43	0.0243155	0.000673099	0.0120195	1633.67	2535.47	0.0100999	64.4326	901.8	287.497	0.350281	0.921492	0.0471209	0.986947	3.82385e-14	-1.24067e-15	0.986947	2.00364	184.416	69.187	2.73657	NaN	0.0739451	0.0933708	15.2802	0.261776	-5.08409	0.0261122	1	44.3221	19	43	92	180	420	2122	-0.00643573	1.01109	-2.25977	1.01996	0.596385	1.08003	8.88062	1.08003	0.0135113	1.08003	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800010119	899999999	899999999	89999	89999	89	89	4	1	0	13	5	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	4801	4801	0	31	18000	18000	18000	18000	NaN	69	0.102166	0.0754715	0.00910412	0.00954987	0.653621	6.68391	NaN	NaN	-0.00187185	0.00888062	0.0135113	NaN	NaN	289.471	101324	24.44	515.265	15.8428	14.0093	70.6674	511.043	0.0972393	0.000628864	0.00061218	0.0000467891	0.0000622121	9999.99	9999.99	9999.99	101295	0	290.183	194
DATA	2021-05-31T003000_smart3-00433.ghg	2021-05-31	01:00:00	151.0416	0	18000	18000	-0.00403739	2	NaN	0.570356	2	NaN	3.38307	1	NaN	1.7615	2	NaN	0.0766713	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.3835e-10	4.45916e-12	NaN	NaN	20.6326	502.03	510.287	0.2	0	665.01	16.181	16.4471	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	296.397	294.882	101277	1.18926	1014.42	0.0243319	0.0049683	0.0119835	1630.77	2592.04	0.0100764	62.9144	961.272	287.469	-0.00475064	0.671933	0.0423745	0.673284	-3.80435e-14	6.70539e-15	0.673284	1.55154	155.786	90.4051	3.60841	NaN	0.0582655	0.152791	-30.5635	-0.130875	0.168591	-0.00811408	1	39.4412	17	32	55	87	147	373	-0.00395282	1.02139	0.760656	1.01883	3.14471	1.04352	1.61964	1.04352	0.0712692	1.04352	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	0	1	1	2	1	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	72	0.16729	0.13472	0.00357225	0.157989	1.03055	24.4756	NaN	NaN	0.000630512	0.00161964	0.0712692	NaN	NaN	289.615	101339	24.4474	490.231	15.8009	13.9705	70.9671	608.013	0.0810349	0.000661421	0.000649742	0.0000540797	0.0000680898	9999.99	9999.99	9999.99	101309	0	290.172	007
DATA	2021-05-31T010000_smart3-00433.ghg	2021-05-31	01:30:00	151.0624	0	18000	18000	-0.0234949	1	NaN	-21.2558	1	NaN	-6.51637	1	NaN	17.4051	1	NaN	-0.147721	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.17303e-10	3.82263e-12	NaN	NaN	20.1379	490.402	498.366	0	1	656.248	15.9811	16.2406	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	296.649	295.151	101278	1.18828	1014.31	0.0243522	-0.00957229	0.0118256	1610.75	2634.88	0.00995182	61.1316	1024.14	287.279	-0.00530991	-0.166831	0.000214846	0.166916	-2.95628e-14	5.82497e-15	0.166916	1.80669	333.614	268.177	0.0737485	NaN	0.140613	0.275296	11.5268	0.347018	3.26191	0.125418	1	0.314728	1	1	1	3	NaN	NaN	-0.0229636	1.02313	-21.0374	1.02879	-4.30185	1.08861	17.1599	1.08861	-0.0975192	1.08861	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800100019	800100019	899999999	899999999	89999	89999	89	89	3	1	2	3	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.208321	0.330554	0.011717	0.558868	0.984507	61.6111	NaN	NaN	-0.0174542	0.0171599	-0.0975192	NaN	NaN	289.6	101327	24.47	478.506	15.5939	13.7649	71.3459	587.141	0.0820125	0.000669114	0.000651787	0.0000525524	0.0000670009	9999.99	9999.99	9999.99	101307	0	290.452	108
DATA	2021-05-31T013000_smart3-00433.ghg	2021-05-31	02:00:00	151.0833	0	18000	18000	-0.017171	1	NaN	-10.8166	0	NaN	-0.688602	2	NaN	3.39981	2	NaN	-0.0156262	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.64596e-11	-6.41813e-13	NaN	NaN	17.9961	439.996	447.677	0.1	0	701.728	17.1569	17.4564	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	297.834	296.22	101278	1.18348	1014.99	0.0244495	-0.00101258	0.0126451	1728.61	2811.4	0.0106847	61.4857	1082.79	288.373	-0.631462	-1.2901	0.00788974	1.43638	-2.55409e-14	-9.14617e-16	1.43638	3.87921	8.94678	243.92	0.314717	NaN	0.120453	0.267986	14.242	0.280859	15.708	0.0747564	1	37.7697	17	36	78	153	355	1779	-0.0169833	1.01105	-10.6344	1.02124	0.241035	1.09184	3.62115	1.09184	0.00546971	1.09184	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800100019	899999999	899999999	89999	89999	89	89	10	5	3	5	11	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	69	0.40332	0.100145	0.0325076	0.188228	1.06616	592.469	NaN	NaN	-0.00885297	0.00362115	0.00546971	NaN	NaN	290.404	101298	24.4584	428.915	16.7261	14.8358	69.9507	533.946	0.0978775	0.000701574	0.000686736	0.0000560747	0.0000713891	9999.99	9999.99	9999.99	101274	0	291.276	086
DATA	2021-05-31T020000_smart3-00433.ghg	2021-05-31	02:30:00	151.1041	0	18000	18000	-0.00628348	1	NaN	-6.77485	0	NaN	-2.70152	1	NaN	3.22465	0	NaN	-0.061301	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.5718e-12	-1.48867e-13	NaN	NaN	17.2205	421.137	428.661	0.1	0	717.724	17.5523	17.8659	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	297.812	296.161	101246	1.18316	1015.21	0.0244555	-0.00397231	0.0129334	1767.66	2801.43	0.0109312	63.0985	1033.77	288.721	-0.70373	-1.04418	-0.00223728	1.25919	-8.00435e-14	-2.07415e-16	1.25919	2.79752	21.5212	236.022	-0.101801	NaN	0.072875	0.131826	5.0347	0.794486	2.5078	0.0773965	1	79.7543	35	78	171	344	828	4493	-0.00616667	1.01894	-6.67597	1.03797	-1.77216	1.15789	3.09034	1.15789	-0.0402127	1.15789	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800100019	899999999	899999999	89999	89999	89	89	27	12	3	11	3	22	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	67	0.162056	0.0881253	0.0134694	0.0434626	0.0176734	25.1654	NaN	NaN	-0.00555794	0.00309034	-0.0402127	NaN	NaN	290.438	101283	24.45	410.558	17.1114	15.1957	68.5616	459.932	0.113102	0.000676511	0.000659158	0.0000542091	0.0000682127	9999.99	9999.99	9999.99	101253	0	291.567	209
DATA	2021-05-31T023000_smart3-00433.ghg	2021-05-31	03:00:00	151.1249	0	18000	18000	0.00663388	1	NaN	-1.73366	1	NaN	-2.07085	1	NaN	0.628666	1	NaN	-0.0469829	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.56737e-10	-6.37636e-12	NaN	NaN	17.2963	422.707	430.103	0.2	0	703.647	17.1965	17.4974	0.2	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	297.613	295.996	101246	1.18398	1015.01	0.0244391	-0.00304449	0.0126797	1732.03	2773.68	0.0107094	62.4452	1041.65	288.404	-0.589177	0.335153	0.0230084	0.678223	8.47613e-14	-9.06187e-15	0.678223	1.35887	97.3965	150.367	1.94411	NaN	0.0748535	0.0935886	21.3197	0.18762	0.837173	0.0192725	1	24.2145	11	23	48	92	207	963	0.00655808	1.01156	-1.82341	1.01839	-1.76381	1.0683	0.685877	1.0683	-0.0400169	1.0683	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800101119	899999999	899999999	89999	89999	89	89	3	12	9	8	16	24	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	67	0.123935	0.0601299	0.00311243	0.0745186	0.0498001	16.6339	NaN	NaN	-0.0015173	0.000685877	-0.0400169	NaN	NaN	290.153	101267	24.4409	412.02	16.7619	14.8727	67.4391	406.799	0.126175	0.000680592	0.000667077	0.0000528428	0.0000678896	9999.99	9999.99	9999.99	101232	0	291.284	052
DATA	2021-05-31T030000_smart3-00433.ghg	2021-05-31	03:30:00	151.1458	0	18000	18000	0.00511222	1	NaN	-6.57987	1	NaN	-8.85247	1	NaN	2.53194	1	NaN	-0.200612	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.89797e-10	7.11047e-12	NaN	NaN	17.9708	437.505	444.795	0	0	673.248	16.3905	16.6636	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	296.348	294.814	101204	1.18859	1014.53	0.0243454	-0.0129997	0.0121319	1650.58	2581.18	0.010207	63.9467	930.6	287.656	-0.451584	0.839965	0.0607206	0.955592	-1.13111e-15	1.05615e-14	0.955592	1.69935	135.661	118.263	3.64316	NaN	0.0655826	0.0575146	3.77621	1.05926	0.74328	0.0832012	1	62.4677	27	60	130	257	601	3067	0.0049963	1.0232	-6.75554	1.04638	-6.90169	1.18206	2.49723	1.18206	-0.156404	1.18206	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	0	0	1	0	0	7	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	67	0.0681118	0.0455049	0.00141252	0.316244	0.546291	113.59	NaN	NaN	-0.00560224	0.00249723	-0.156404	NaN	NaN	289.459	101248	24.44	427.135	16.0025	14.1507	66.556	371.191	0.125938	0.000635835	0.000625349	0.0000522075	0.0000649797	9999.99	9999.99	9999.99	101220	0	290.91	244
DATA	2021-05-31T033000_smart3-00433.ghg	2021-05-31	04:00:00	151.1666	0	18000	18000	-0.00721544	1	NaN	-3.92743	1	NaN	0.0266254	2	NaN	11.9218	1	NaN	0.00060231	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.61583e-11	-8.78357e-13	NaN	NaN	18.6907	452.005	458.971	0.1	0	627.608	15.1777	15.4116	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	294.395	292.982	101210	1.19663	1013.82	0.0241834	0.0000390297	0.0113095	1529.14	2306.16	0.00945109	66.3065	777.027	286.479	-0.656769	1.09984	0.0691194	1.28288	9.79134e-15	-1.39953e-15	1.28288	2.01946	134.294	120.843	3.0885	NaN	0.0776517	0.0627859	10.4993	0.380977	-147.507	0.0416904	1	63.9265	28	62	136	274	655	3516	-0.00712586	1.01257	-3.8337	1.02438	0.301716	1.10295	10.996	1.10295	0.00682531	1.10295	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800100019	899999999	899999999	89999	89999	89	89	6	6	3	5	2	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	67	0.0485693	0.0720092	0.00499324	0.12925	0.311366	128.391	NaN	NaN	-0.00316007	0.010996	0.00682531	NaN	NaN	288.429	101278	24.44	442.549	14.8602	13.017	67.247	342.525	0.111653	0.00051748	0.000505773	0.0000414729	0.0000522669	9999.99	9999.99	9999.99	101226	0	290.043	063
