DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	air_t_mean	air_p_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ch4_mean	rssi_77_mean	ch4_aux-1_mean	ch4_aux-2_mean	ch4_aux-3_mean	ch4_aux-4_mean	ch4_tc_1_mean	ch4_tc_2_mean	ch4_tc_3_mean	PA_1_1_1	P_RAIN_1_1_1	TA_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	[Pa]	[m]	[K]	045
DATA	2021-04-12T233000_smart3-00433.ghg	2021-04-13	00:00:00	103	0	18000	18000	-0.00831332	1	NaN	3.8049	1	NaN	21.7475	0	NaN	6.53495	2	NaN	0.492185	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.85129e-12	1.32869e-13	NaN	NaN	17.9733	433.729	440.318	-0.1	0	620.079	14.9636	15.1909	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	294.839	293.444	101579	1.19921	1013.71	0.0241318	0.0318936	0.0111738	1513.18	2373.06	0.00931768	63.7647	859.888	286.318	0.0540786	0.575048	0.0638002	0.581098	2.23334e-14	2.14278e-16	0.581098	1.22892	169.693	84.6276	6.30336	NaN	0.0832607	0.0576012	-13.394	-0.298641	0.174958	-0.037592	1	17.124	8	14	23	36	60	145	-0.00811781	1.02408	5.02881	1.02054	20.5359	1.029	5.95797	1.029	0.464762	1.029	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	0	13	1	1	7	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	15312	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.0260285	0.0788259	0.0103481	0.0304253	0.0932486	138.467	NaN	NaN	0.00413673	0.00595797	0.464762	NaN	NaN	287.247	102078	24.45	420.5	14.5072	12.7695	75.9107	75.403	7.78191	0.000328826	0.000329557	0.0000322875	0.0000370184	9999.99	9999.99	9999.99	102054	0	288.1	222
DATA	2021-04-13T000000_smart3-00433.ghg	2021-04-13	00:30:00	103.0208	0	18000	18000	-0.00865987	0	NaN	5.27376	0	NaN	18.568	0	NaN	0.529414	1	NaN	0.419827	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.67785e-11	1.79828e-12	NaN	NaN	18.6664	448.811	455.282	0.2	0	591.198	14.2147	14.4196	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	293.78	292.46	101585	1.20365	1013.27	0.0240438	0.0272048	0.0106534	1437.86	2232.67	0.00885093	64.401	794.81	285.539	-0.0980492	0.790643	0.0725343	0.799995	-8.87921e-15	3.04176e-15	0.799995	1.75298	156.808	97.0693	5.20207	NaN	0.0848216	0.0878577	-10.2161	-0.39154	0.284024	-0.0509788	1	24.9492	11	20	33	51	83	194	-0.00850128	1.01866	6.2921	1.01712	17.4392	1.02749	0.0640589	1.02749	0.394305	1.02749	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000009	800000009	899999999	899999999	89999	89999	89	89	6	3	1	4	10	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	7349	0	18000	0	0	101	0	4801	4801	0	31	18000	18000	18000	18000	NaN	73	0.0712439	0.0921218	0.0123497	0.0477819	0.057022	132.141	NaN	NaN	0.00515906	0.0000640589	0.394305	NaN	NaN	286.609	102085	24.45	435.712	13.7998	12.0096	76.1803	74.3162	10.6161	0.000360922	0.0003639	0.0000294201	0.0000373579	9999.99	9999.99	9999.99	102055	0	287.596	097
DATA	2021-04-13T003000_smart3-00433.ghg	2021-04-13	01:00:00	103.0416	0	18000	18000	-0.0132992	0	NaN	8.16278	1	NaN	24.303	0	NaN	1.84314	2	NaN	0.549894	0	NaN	0.0151076	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.89261e-11	1.20401e-12	1.88771e-13	NaN	18.5585	445.367	451.588	-0.1	0	574.025	13.7754	13.9679	-0.1	0	0.0899991	2.17043	2.20075	0	1	NaN	NaN	NaN	NaN	9	293.21	293.21	101581	1.20067	1013.08	0.023998	0.0356331	0.0103439	1399.7	2339.89	0.00861511	59.8193	940.182	285.13	0.364182	1.1931	0.074228	1.24965	-5.86212e-14	2.09748e-15	1.24965	2.08372	181.875	73.0257	3.40533	NaN	0.105245	0.0912394	-12.6069	-0.317287	0.335876	-0.0637631	1	35.7376	16	28	48	73	119	280	-0.0131244	1.01332	9.49577	1.01403	22.7331	1.02878	1.14061	1.02878	0.514373	1.02878	0.00957248	1.11338	NaN	NaN	800000009	800000019	800000009	800000009	800000009	800001009	899999999	899999999	89999	89999	89	89	9	3	0	2	2	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	1487	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.0699648	0.09426	0.0182541	0.1731	0.0793726	151.418	6.97772e-7	NaN	0.0078066	0.00114061	0.514373	0.00000957248	NaN	286.158	102076	24.45	432.548	13.3792	11.5388	76.1519	73.8503	13.0543	0.000376225	0.000397311	0.0000331206	0.0000396762	9999.99	9999.99	9999.99	102057	0	287.105	242
DATA	2021-04-13T010000_smart3-00433.ghg	2021-04-13	01:30:00	103.0624	0	18000	18000	-0.0189966	0	NaN	9.32389	0	NaN	20.3541	0	NaN	-2.50276	2	NaN	0.459702	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.34443e-11	-1.57574e-12	NaN	NaN	18.6266	446.041	451.985	0	1	549.182	13.151	13.3262	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	292.531	291.314	101564	1.20861	1012.66	0.0239465	0.0297887	0.00989627	1330.44	2078.36	0.00818811	64.0141	747.918	284.363	0.59614	1.08497	0.0925001	1.24141	2.70623e-14	-2.86925e-15	1.24141	2.27505	193.719	61.2132	4.2732	NaN	0.12537	0.0876177	-18.6516	-0.214459	0.458085	-0.060765	1	30.0348	13	24	41	64	106	258	-0.0187457	1.01338	10.4006	1.01406	18.9083	1.02873	-3.10488	1.02873	0.427048	1.02873	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000009	800001009	899999999	899999999	89999	89999	89	89	8	19	0	1	23	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	4496	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.0878714	0.0626089	0.0247552	0.0278047	0.026114	77.2673	NaN	NaN	0.00849788	-0.00310488	0.427048	NaN	NaN	285.305	102053	24.4598	432.939	12.7648	10.8281	75.8627	74.141	11.308	0.000207295	0.000212751	0.000022075	0.0000245248	9999.99	9999.99	9999.99	102040	0	286.214	192
DATA	2021-04-13T013000_smart3-00433.ghg	2021-04-13	02:00:00	103.0833	0	18000	18000	-0.0383579	0	NaN	10.6261	0	NaN	19.9301	0	NaN	-11.8878	1	NaN	0.450123	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.92771e-11	-5.69227e-13	NaN	NaN	18.7322	448.741	454.767	0	1	553.135	13.2507	13.4286	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	292.534	291.308	101526	1.20814	1012.71	0.0239556	0.029168	0.0099675	1339.99	2077.6	0.00825026	64.4971	737.609	284.47	0.885901	1.23953	0.0872509	1.52607	-4.93244e-14	-1.02909e-15	1.52607	2.98531	199.859	54.4464	3.2776	NaN	0.178184	0.158425	-46.9736	-0.0851542	0.533169	-0.0487418	1	26.5998	12	22	39	62	108	289	-0.0379174	1.01162	11.6662	1.01322	18.3705	1.03083	-12.2692	1.03083	0.4149	1.03083	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	2	11	0	4	12	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	17056	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.164298	0.116184	0.0363674	0.0253493	0.130248	36.1224	NaN	NaN	0.00953508	-0.0122692	0.4149	NaN	NaN	285.241	102014	24.46	435.461	12.8586	10.9335	74.9136	79.5806	6.69263	0.000174304	0.000177976	0.0000196656	0.0000213147	9999.99	9999.99	9999.99	102000	0	286.092	046
DATA	2021-04-13T020000_smart3-00433.ghg	2021-04-13	02:30:00	103.1041	0	18000	18000	-0.0297464	1	NaN	7.9588	1	NaN	16.3965	1	NaN	2.28118	2	NaN	0.370344	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.95941e-11	-2.87133e-12	NaN	NaN	19.3045	463.941	470.23	0	0	556.555	13.3756	13.5569	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	292.618	291.38	101230	1.20426	1012.78	0.0240327	0.0239983	0.0100291	1348.61	2087	0.00832804	64.6196	738.391	284.567	0.450594	1.22195	0.0855555	1.30518	5.51088e-14	-5.15911e-15	1.30518	2.55209	183.157	69.7585	3.75846	NaN	0.157166	0.182439	-42.9487	-0.0931343	0.485395	-0.0415197	1	25.3348	11	21	37	58	101	270	-0.0293672	1.01291	8.82182	1.01382	15.1837	1.02915	1.63022	1.02915	0.34295	1.02915	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	5	4	1	3	7	8	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.133966	0.204746	0.0261661	0.0241192	0.0583941	31.7949	NaN	NaN	0.00723306	0.00163022	0.34295	NaN	NaN	285.352	102012	24.46	448.952	12.9434	11.0322	74.1968	88.7577	3.43725	0.00015816	0.000162059	0.0000171538	0.0000188149	9999.99	9999.99	9999.99	101986	0	286.231	056
DATA	2021-04-13T023000_smart3-00433.ghg	2021-04-13	03:00:00	103.1249	0	18000	18000	-0.0319655	0	NaN	9.09059	0	NaN	19.3286	0	NaN	1.85976	0	NaN	0.436375	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.16138e-11	-1.49862e-12	NaN	NaN	18.8015	451.102	457.089	-0.1	0	545.906	13.0978	13.2716	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	292.132	290.922	101230	1.20628	1012.62	0.0239928	0.0282771	0.00983722	1320.73	2027.7	0.00815498	65.1341	706.976	284.252	0.525167	1.87438	0.143958	1.95188	-5.92618e-14	-2.74519e-15	1.95188	3.47557	180.465	74.3481	4.22961	NaN	0.162786	0.209313	-41.7788	-0.0957424	0.470319	-0.0457174	1	42.3818	19	34	60	96	165	433	-0.0316482	1.01003	10.1134	1.01271	17.8368	1.03482	1.14293	1.03482	0.402697	1.03482	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800001019	800001019	899999999	899999999	89999	89999	89	89	2	2	1	0	31	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.203261	0.175649	0.0397161	0.0395584	0.00858157	81.0969	NaN	NaN	0.00827945	0.00114293	0.402697	NaN	NaN	285.003	102020	24.4729	436.687	12.6793	10.7221	75.18	80.2637	5.68139	0.000174904	0.000179856	0.0000195862	0.0000211679	9999.99	9999.99	9999.99	101995	0	285.992	160
DATA	2021-04-13T030000_smart3-00433.ghg	2021-04-13	03:30:00	103.1458	0	18000	18000	-0.0350034	0	NaN	10.4914	0	NaN	18.7012	0	NaN	1.42811	0	NaN	0.422154	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.31147e-10	3.74762e-12	NaN	NaN	18.7384	449.507	455.356	-0.1	0	535.463	12.845	13.0121	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	291.966	290.78	101190	1.20651	1012.47	0.0239886	0.0273556	0.00964905	1294.83	2009.69	0.00799746	64.4295	714.856	283.954	0.241957	1.57958	0.129662	1.60326	-3.17836e-14	6.99883e-15	1.60326	3.31441	172.774	81.2913	4.6388	NaN	0.170329	0.191947	-41.4565	-0.0964868	0.561002	-0.0504229	1	30.3057	13	25	43	69	120	316	-0.0346138	1.01126	11.4588	1.01307	17.219	1.03149	0.664698	1.03149	0.388696	1.03149	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	0	0	0	0	13	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	31	18000	18000	18000	18000	NaN	73	0.244679	0.100605	0.0386109	0.0201741	0.00865071	25.6116	NaN	NaN	0.00938038	0.000664698	0.388696	NaN	NaN	284.754	101995	24.48	434.945	12.4289	10.4204	74.382	84.8149	3.80184	0.000154601	0.000159109	0.0000168296	0.0000185756	9999.99	9999.99	9999.99	101967	0	285.618	020
DATA	2021-04-13T033000_smart3-00433.ghg	2021-04-13	04:00:00	103.1666	0	18000	18000	-0.00940401	1	NaN	8.77455	0	NaN	11.0197	0	NaN	0.727424	2	NaN	0.248695	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.56121e-11	9.98689e-13	NaN	NaN	18.8934	452.809	458.633	-0.1	0	529.838	12.6984	12.8617	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	291.698	290.526	101190	1.20763	1012.39	0.0239665	0.0161154	0.00954767	1280.11	1977.79	0.0079061	64.7244	697.677	283.782	-0.438417	0.594688	0.068469	0.741991	4.44575e-15	1.8849e-15	0.741991	1.81066	126.19	126.398	5.29463	NaN	0.0882447	0.0812306	-6.89267	-0.580327	0.796257	-0.0813305	1	19.2231	9	15	25	38	62	144	-0.00922143	1.0198	9.27212	1.01783	10.023	1.02767	0.144516	1.02767	0.226201	1.02767	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	6	3	0	8	0	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	0	0	0	36	18000	18000	18000	18000	NaN	73	0.0373854	0.106307	0.0187685	0.0467818	0.0447133	48.6438	NaN	NaN	0.00758397	0.000144516	0.226201	NaN	NaN	284.539	101998	24.4507	438.196	12.2887	10.2505	75.0397	80.3666	4.7061	0.000176088	0.000182763	0.0000195111	0.0000212713	9999.99	9999.99	9999.99	101962	0	285.488	083
