date,Tmed,Tmin,Tmax,Osc.,Prec.,PAcum,TH,TS
2017-08-07,11.601166666666666,7.728999999999985,15.680000000000007,7.951000000000022,0.0,789.6538461538462,45.93424609764277,11.25
2017-08-08,9.608375,8.519000000000005,10.661000000000001,2.141999999999996,0.4141666666666666,787.1062499999999,45.67082990732454,9.259999999999991
2017-08-09,10.32775,7.9839999999999804,13.540999999999997,5.557000000000016,0.3183333333333333,786.74375,41.38079226561281,9.937999999999988
2017-08-10,8.303708333333336,5.8629999999999995,9.268000000000029,3.4050000000000296,0.38666666666666666,785.53125,40.83948616424415,8.718000000000018
2017-08-11,4.8544583333333335,3.915999999999997,5.7450000000000045,1.8290000000000077,0.37562500000000004,783.6020833333333,23.910375758401376,4.850999999999999
2017-08-12,7.485041666666663,3.1779999999999973,12.90100000000001,9.723000000000013,0.0,787.86875,19.276727295138258,5.295000000000016
2017-08-13,9.926354166666664,5.343000000000018,13.856999999999971,8.513999999999953,0.0,790.3833333333333,31.002742513420692,9.65100000000001
2017-08-14,10.6076875,7.961000000000013,13.87700000000001,5.915999999999997,0.0,792.43125,39.84858503118745,9.603000000000009
2017-08-15,11.533166666666665,8.059000000000026,15.315999999999974,7.256999999999948,0.0,793.3833333333333,46.23744161514378,11.384999999999991
2017-08-16,12.256041666666668,9.026999999999987,15.680000000000007,6.65300000000002,0.013541666666666667,792.6770833333334,43.113178839774605,11.307000000000016
2017-08-17,13.040374999999996,8.557999999999993,17.031999999999982,8.47399999999999,0.0,792.7208333333333,50.358922235237564,11.781999999999982
2017-08-18,12.91020833333333,10.738999999999976,16.749000000000024,6.010000000000048,0.0,792.5333333333333,,12.39100000000002
2017-08-19,11.255791666666672,7.4220000000000255,14.456000000000017,7.033999999999992,,787.9230769230769,35.34951939507119,10.333000000000027
2017-08-20,8.8454375,4.84699999999998,13.13900000000001,8.29200000000003,0.0,789.5770833333332,23.741312000012154,8.117999999999995
2017-08-21,9.990000000000002,4.874000000000024,14.757999999999981,9.883999999999958,0.0,790.8854166666666,34.869791796347975,9.437000000000012
2017-08-22,11.43316666666667,6.579999999999984,16.723000000000013,10.143000000000029,0.0,790.5895833333334,53.0938776802505,10.550999999999988
2017-08-23,12.321333333333333,7.1299999999999955,16.682999999999993,9.552999999999997,0.0,790.7541666666666,29.17905403640273,12.59699999999998
2017-08-24,11.0345,8.678999999999974,15.653999999999996,6.975000000000023,0.045625,792.3333333333334,39.10322161760845,12.58499999999998
2017-08-25,11.673541666666665,7.446000000000026,15.817999999999984,8.371999999999957,0.0,793.1437500000001,47.30909221339039,11.387999999999977
2017-08-26,13.000687499999998,10.285000000000025,16.000999999999976,5.715999999999951,0.021666666666666667,792.975,48.31674671170854,12.601999999999975
2017-08-27,13.150541666666664,9.755999999999972,16.483000000000004,6.727000000000032,0.0,792.3874999999999,43.87711893086073,13.560000000000002
2017-08-28,12.8466875,10.367999999999995,16.20999999999998,5.8419999999999845,0.0,791.4916666666667,41.18376079947224,12.754999999999995
2017-08-29,12.730312500000002,9.257000000000005,16.047000000000025,6.7900000000000205,0.0,790.7395833333334,52.2673382965722,12.326000000000022
2017-08-30,12.701916666666667,10.439000000000021,15.507999999999981,5.06899999999996,0.031041666666666665,789.9541666666668,59.90232393867795,11.956000000000017
2017-08-31,10.990749999999997,8.805999999999983,12.09899999999999,3.2930000000000064,0.19520833333333332,788.0604166666667,51.91994734877859,10.964999999999975
2017-09-01,8.226333333333331,4.968999999999994,11.012999999999977,6.043999999999983,0.004166666666666667,784.1999999999999,35.28128520529974,8.488999999999976
2017-09-02,4.780416666666668,3.312000000000012,5.937000000000012,2.625,0.0,781.8604166666668,16.3261373031243,4.579000000000008
2017-09-03,6.055604166666666,2.281000000000006,10.324999999999989,8.043999999999983,0.0,782.8354166666667,13.687738468055986,4.211000000000013
2017-09-04,7.455041666666666,4.2450000000000045,11.119000000000028,6.874000000000024,0.0,786.4979166666667,27.785802651680143,6.5989999999999895
2017-09-05,10.525812499999997,5.983000000000004,15.567000000000007,9.584000000000003,0.0,790.6083333333335,33.44802951646182,9.149999999999977
2017-09-06,10.839395833333336,7.646000000000015,14.569999999999993,6.923999999999978,0.0,789.0166666666668,43.09041333280056,9.927999999999997
2017-09-07,8.897187499999998,6.185000000000002,12.533000000000015,6.348000000000013,0.0,784.9979166666667,26.132424217460496,7.9909999999999854
2017-09-08,8.843749999999998,5.675000000000011,12.365999999999985,6.690999999999974,0.0,783.4979166666667,42.8546914664938,8.350999999999999
2017-09-09,7.381708333333333,4.324999999999989,9.629000000000019,5.3040000000000305,0.2870833333333333,776.2687500000001,45.53249957270495,8.574000000000012
2017-09-10,5.520604166666665,3.4850000000000136,8.437000000000012,4.951999999999998,0.0,775.125,19.077100228713967,4.214999999999975
2017-09-11,6.9342291666666656,3.2350000000000136,10.966999999999985,7.731999999999971,0.0,776.4375,23.228945890943628,5.677999999999997
