,lon,lat
0,11.220264266540045,52.08336007482854
1,11.22032232726512,52.08335353725388
2,11.22038041682775,52.083347580836254
3,11.220438533666497,52.08334217408186
4,11.220496676369333,52.08333728850899
5,11.22055484382264,52.08333290164909
6,11.22061303522212,52.083328997265184
7,11.220671249932934,52.08332556253469
8,11.220729487244215,52.083322583105165
9,11.220787746139163,52.083320038464976
10,11.220846025218725,52.083317900407124
11,11.220904322820115,52.08331613541681
12,11.220962637234658,52.08331470905864
13,11.221020966884952,52.08331358954414
14,11.221079310425948,52.083312749766584
15,11.221137666844168,52.0833121692981
16,11.221196035594536,52.08331183714368
17,11.221254416700749,52.083311753760825
18,11.221312810691742,52.08331192977892
19,11.221371218346942,52.08331238086919
20,11.221429640385807,52.083313121493894
21,11.221488077264981,52.08331416082301
22,11.221546529133272,52.0833155018285
23,11.221604995889905,52.08331714245788
24,11.22166347726717,52.08331907729845
25,11.221721972918722,52.08332129935533
26,11.221780482550253,52.08332380268162
27,11.221839006066537,52.08332658533838
28,11.221897543611135,52.083329650192915
29,11.221918503808485,52.08333084485197
30,11.221956090316015,52.0833328992437
31,11.222014648160007,52.083336372303116
32,11.22207321999413,52.083340126732736
33,11.22213180559002,52.08334415791441
34,11.222190404482157,52.0833484564575
35,11.222249016065819,52.083353010170995
36,11.222307639841693,52.08335780898657
37,11.22232362212412,52.083359174549734
38,11.22236626778818,52.08336269146354
39,11.222424904890092,52.08336775790343
40,11.222483554849495,52.08337308278548
41,11.222542218459711,52.08337868205201
42,11.222600896283073,52.083384566995846
43,11.22264408363698,52.08338909982776
44,11.222659585202553,52.083390674877734
45,11.222718278905427,52.08339687866712
46,11.222776986979978,52.08340337126839
47,11.222835709904137,52.08341016227391
48,11.222894448527812,52.083417268758694
49,11.222915720503108,52.083419945372356
50,11.222953194512323,52.083424522940305
51,11.223011952789706,52.083432024026756
52,11.223070729977485,52.083439905121985
53,11.223129527258466,52.083448189989305
54,11.223151793092887,52.083451461324934
55,11.223188335246013,52.08345668977661
56,11.223247158521586,52.08346549662392
57,11.223306004455363,52.083474758755486
58,11.22335902771747,52.08348352097528
59,11.22336487244623,52.0834844640438
60,11.223423748635735,52.083494333709396
61,11.223482650998566,52.08350472926543
62,11.22354158046514,52.08351566938264
63,11.22354336797347,52.083516012311954
64,11.22360051720921,52.08352675527139
65,11.223659479842572,52.083538361230374
66,11.223710510896375,52.08354882792367
67,11.223718465422932,52.08355042804525
68,11.223777456967648,52.083562614151454
69,11.223836473305798,52.08357529818895
70,11.223866098389761,52.083581861398024
71,11.22389550346539,52.08358825947826
72,11.223954548147713,52.083601512099136
73,11.224012573107732,52.083615066674874
74,11.224013619841212,52.08361530714798
75,11.224072695734352,52.08362918589423
76,11.224131800042764,52.08364363523752
77,11.224150892882106,52.08364842570766
78,11.2241909159747,52.08365831750697
79,11.224250053464987,52.08367343243344
80,11.224282209721757,52.08368191677785
81,11.22430921098022,52.08368894915192
82,11.224368389062212,52.083704878522724
83,11.224406507871036,52.08371554020623
84,11.224427595646217,52.08372138004546
85,11.224486826077358,52.0837383600926
86,11.224523452378211,52.08374930233865
87,11.22454609047589,52.08375602207526
88,11.22460538599019,52.08377430861219
89,11.224633072509974,52.08378320264436
90,11.224664718924751,52.08379334638625
91,11.224724095303127,52.08381325641892
92,11.224735561143122,52.08381723750188
93,11.224783508987999,52.08383391527166
94,11.224831466416925,52.083851396579675
95,11.22484297411507,52.08385560701785
96,11.22490248021986,52.08387812123639
97,11.22492172763865,52.08388566215681
98,11.224962031860587,52.08390154947672
99,11.225007174721688,52.08392001857435
100,11.225021633429504,52.083925979942336
101,11.225081280896575,52.083951331553074
102,11.225088447847307,52.08395445375329
103,11.225140972374051,52.08397756629278
104,11.225166105962002,52.0839889571465
105,11.2252007148715,52.08400482496031
106,11.225240410317236,52.084023523827156
107,11.225260508778865,52.08403311530665
108,11.225311686651777,52.084058147649586
109,11.225320354615318,52.08406244767869
110,11.225380252412442,52.08409282262366
111,11.225440197827043,52.08412415277761
112,11.22544656701237,52.08412754007696
113,11.225500192211003,52.08415646522536
114,11.22551084493163,52.08416229596218
115,11.225560232678498,52.0841897018967
116,11.225573371749343,52.08419708488847
117,11.225620317454862,52.08422382705462
118,11.225634335815485,52.08423190330087
119,11.225680447112993,52.08425885213495
120,11.225693812377166,52.08426674978037
121,11.225740625694304,52.08429485826159
122,11.225751767190769,52.08430162497609
123,11.225800860854507,52.084331999166054
124,11.225808099168859,52.08433653079983
125,11.225861161896901,52.084370461663475
126,11.225862718916275,52.084371468942635
127,11.225915700122119,52.08440643801478
128,11.225921535716314,52.08441038416054
129,11.22596697034262,52.08444143938702
130,11.225981993887943,52.08445199907535
131,11.22601646835214,52.08447647421828
132,11.2260425497234,52.08449557368204
133,11.226064158034937,52.08451154319305
134,11.226103218493042,52.0845414145719
135,11.226110005435617,52.08454664695503
136,11.22615421185641,52.084581781703065
137,11.22616401639599,52.08458984695695
138,11.226196774088052,52.08461694749964
139,11.226224961870626,52.08464124099131
140,11.22623756526916,52.08465214674339
141,11.226276819380141,52.08468737501524
142,11.226286074274803,52.08469598525377
143,11.22631467359662,52.084722629724794
144,11.226347377010205,52.08475454950082
145,11.226350827120736,52.08475791655697
146,11.226385841723062,52.08479322489848
147,11.226408905831997,52.08481765155899
148,11.22641923121091,52.084828563937236
149,11.226451349249318,52.08486392699176
150,11.22647071386829,52.084886358102224
151,11.226481946337422,52.08489931877767
152,11.226511273917431,52.08493473454482
153,11.226532883778649,52.084962328793424
154,11.226539070454873,52.084970179236194
155,11.226565837806236,52.08500564336941
156,11.226591128102875,52.08504113540852
157,11.226595514373168,52.08504754744797
158,11.226615638624834,52.08507664217783
159,11.226639037260775,52.08511216995383
160,11.22665867879758,52.08514348219845
161,11.226661372755297,52.08514771781604
162,11.226683198030038,52.085183275316076
163,11.226703998707958,52.08521885217483
164,11.226722469563855,52.08525198989466
165,11.22672386203727,52.08525444674404
166,11.226743327709151,52.085290048824945
167,11.226761896244502,52.08532566785709
168,11.226779613071042,52.08536130298236
169,11.226787081085051,52.08537697348206
170,11.226796785114567,52.08539694840064
171,11.226813308257109,52.08543260607987
172,11.226828901935257,52.085468281322655
173,11.226843503985998,52.08550397530414
174,11.226853040620629,52.085529019279754
175,11.226857182350935,52.085539686740674
176,11.226870032210202,52.0855754138337
177,11.226881753093634,52.08561116226219
178,11.226892339908623,52.08564693212268
179,11.226901795273916,52.08568272336596
180,11.226910123262845,52.085718535915326
181,11.226917323959393,52.08575436976939
182,11.22692339126648,52.085790225043574
183,11.226925028916158,52.08580211546377
184,11.226928395681064,52.085826100405654
185,11.226932270488568,52.08586199711666
186,11.22693501000384,52.08589791528409
187,11.226936658262746,52.08593385407576
188,11.226937254807337,52.08596981274438
189,11.226936821296663,52.08600579088057
190,11.22693608127778,52.086024048749174
191,11.226935419325464,52.086041787320184
192,11.226933090656463,52.08607780127387
193,11.226929794467253,52.08611383351308
194,11.22692556435011,52.08614988340285
195,11.226920436012264,52.08618595026819
196,11.226914435686536,52.08622203361319
197,11.226907586878813,52.08625813299346
198,11.226899927079508,52.086294247700266
199,11.22689269555165,52.08632531722588
200,11.226891560756489,52.0863303757591
201,11.226882821753534,52.0863665108604
202,11.226873396380974,52.086402658932535
203,11.22686325002249,52.08643882062954
204,11.22685232780677,52.08647499698824
205,11.226843168016664,52.0865032658675
206,11.226840680237872,52.08651118705392
207,11.22682855608595,52.086547386124934
208,11.226815522679548,52.08658360237799
209,11.226801528723847,52.08661983678218
210,11.226791764147626,52.08664354356732
211,11.22678673536577,52.08665608629171
212,11.226771322789348,52.08669234750112
213,11.226754877326638,52.08672862822768
214,11.226739230093438,52.08676113191858
215,11.226737446813688,52.08676492756695
216,11.22671956585732,52.08680123541561
217,11.226700568802212,52.0868375643527
218,11.22668596332207,52.08686401143208
219,11.226680613578266,52.08687391139321
220,11.226660024100992,52.08691027041553
221,11.226638168463055,52.08694665336048
222,11.226632164353399,52.0869562080769
223,11.226615611384405,52.08698304955592
224,11.226591889307224,52.087019467761124
225,11.226577938458597,52.08703983529686
226,11.226567112276356,52.08705590589591
227,11.226541344634722,52.08709236274374
228,11.226523366448767,52.087116515469994
229,11.226514319285013,52.08712884335101
230,11.22648628498704,52.087165343016345
231,11.226468502939102,52.08718734500246
232,11.226456897866361,52.087201868236654
233,11.226426305711117,52.08723841621845
234,11.22641339004024,52.08725316925048
235,11.226394451866843,52.0872749880312
236,11.226361031144727,52.08731158944032
237,11.226358064382504,52.087314723573066
238,11.226326522848053,52.087348211388324
239,11.226302544974443,52.087372389462395
240,11.226290200222241,52.08738486760554
241,11.22625215310414,52.08742155639291
242,11.226246847047673,52.0874264725824
243,11.226212433173073,52.08745827677235
244,11.226190978906976,52.08747713949233
245,11.226170497166283,52.08749503900595
246,11.226134951683905,52.08752461354391
247,11.226126173017368,52.087531846342074
248,11.226079278512458,52.08756870222042
249,11.226078774782295,52.087569083403864
250,11.22602975300634,52.08760560778355
251,11.226022461496338,52.08761081590133
252,11.225977159752595,52.087642571278806
253,11.225966025462903,52.08765008477283
254,11.22592134837758,52.0876795955427
255,11.225909481378308,52.087687185062485
256,11.225862308573381,52.0877166807653
257,11.22585284584562,52.087722450145726
258,11.225800207718473,52.08775382377996
259,11.225796135075948,52.08775620555556
260,11.22573936311232,52.08778873330035
261,11.22573528545746,52.087791020055064
262,11.225682538183506,52.08782019860682
263,11.22566757690557,52.08782826892263
264,11.225625662986095,52.0878506555731
265,11.225597033241693,52.087865571299936
266,11.225568743943654,52.08788023318129
267,11.225523958071339,52.08790292144749
268,11.225511788843287,52.08790908782145
269,11.225454811549037,52.08793749799717
270,11.225449119320684,52.087940304856915
271,11.225397829372344,52.08796581150607
272,11.22537362115524,52.08797770067142
273,11.22534084135626,52.08799400911305
274,11.225298125291598,52.088015096392915
275,11.225283855820226,52.088022257976355
276,11.225226883987048,52.08805078361096
277,11.22522351416758,52.08805247535674
278,11.225169939077817,52.08807985170843
279,11.225150348120781,52.08808982698304
280,11.225113004124339,52.08810912133304
281,11.225077854774486,52.08812716585978
282,11.225056073198864,52.08813847337866
283,11.225005437610319,52.08816450325225
284,11.224999139398586,52.08816776913263
285,11.224942204915052,52.08819705263326
286,11.22493278676786,52.08820184501148
287,11.22488526408245,52.088226210013936
288,11.224859583318844,52.08823919715893
289,11.224828312183293,52.088255146455886
290,11.22478592403426,52.08827655786642
291,11.224771355997838,52.08828399821212
292,11.22471440733942,52.08831300270616
293,11.224712632715743,52.08831391157938
294,11.224657483085746,52.088342499173244
295,11.224640662524433,52.08835124030296
296,11.224600573035499,52.08837228260899
297,11.22456965311706,52.08838855084264
298,11.224543675101513,52.08840231108261
299,11.224499166705954,52.08842585146496
300,11.224486780870338,52.088432415498204
301,11.224429876833264,52.088462324323984
302,11.22442827511011,52.08846315969311
303,11.224372953389382,52.08849184455375
304,11.224355901541921,52.088500495853246
305,11.224315991293295,52.08852058928977
306,11.224280810162375,52.08853788327123
307,11.22425898982766,52.08854854405455
308,11.22420303437556,52.08857532131126
309,11.2242019553117,52.08857583582438
310,11.224144905694912,52.0886028253958
311,11.224123396418783,52.08861279444795
312,11.224087825878755,52.08862920920723
313,11.22404077149714,52.08865032390758
314,11.224030707338184,52.08865481582278
315,11.223973554334954,52.088679730866836
316,11.22395415935478,52.08868792856262
317,11.22391636088709,52.08870383401792
318,11.223862581898153,52.08872562686384
319,11.22385912206218,52.08872702604496
320,11.223801863787704,52.08874982818788
321,11.223766969719177,52.08876340123717
322,11.223744581206134,52.08877214274763
323,11.223687291852958,52.08879432228059
324,11.223669373788136,52.08880121296785
325,11.223629999030543,52.088816433180405
326,11.223572681297526,52.0888380442904
327,11.223569939145431,52.088839059313884
328,11.223515347712256,52.08885933772651
329,11.223465185213369,52.08887700594825
330,11.223457960839271,52.08887956065994
331,11.22340053618023,52.08889902474715
332,11.223349325345305,52.0889151620436
333,11.223343045089182,52.08891715384863
334,11.22328550940906,52.088934387145166
