,lon,lat
0,11.220437499179473,52.083321338665236
1,11.220495629838943,52.08331621107772
2,11.220553785112209,52.083311579463775
3,11.220611964230336,52.08330742829887
4,11.220670166523892,52.08330374406378
5,11.220728391192178,52.08330051059747
6,11.220786637125547,52.08329770551877
7,11.220844902890553,52.083295299928594
8,11.220903186880644,52.08329326144504
9,11.220961487522967,52.08329155836811
10,11.221019803424948,52.08329016263122
11,11.22107813345368,52.08328905139897
12,11.221136476817533,52.08328820870995
13,11.22119483317015,52.08328762756936
14,11.221253202663307,52.0832873110125
15,11.221311585849886,52.08328727014953
16,11.221369983440471,52.08328751926445
17,11.22142839604453,52.083288070604105
18,11.221486824023586,52.083288931422544
19,11.221545267477183,52.083290103699206
20,11.221603726304188,52.08329158537361
21,11.221662200275583,52.0832933718112
22,11.22172068910972,52.08329545731845
23,11.221773577227001,52.08329760779513
24,11.221779191981547,52.08329782526444
25,11.22183770330323,52.0833003631541
26,11.221896228819425,52.08330318660007
27,11.221954768727997,52.083306299562175
28,11.2220133231707,52.083309704870345
29,11.222071892167941,52.08331340291217
30,11.222130475594216,52.08331739113849
31,11.22218907317339,52.08332166396891
32,11.222231408750963,52.08332494381905
33,11.222247681756553,52.083326158010976
34,11.222306296225085,52.083330770240494
35,11.222364923937958,52.08333564873515
36,11.222423565460545,52.083340804850614
37,11.222482221687368,52.083346256564546
38,11.222540893552049,52.083352022639346
39,11.222565888340137,52.08335460492327
40,11.22259957446936,52.08335797054737
41,11.222658266258493,52.08336413687737
42,11.222716974592075,52.0833706357458
43,11.222775699834875,52.08337747446509
44,11.222834442632303,52.08338466599299
45,11.222840200089628,52.08338540018387
46,11.22289319030397,52.08339195519082
47,11.222951955823449,52.0833996030526
48,11.22301074215402,52.08340766916321
49,11.22306955079581,52.08341618366698
50,11.223074607439345,52.08341694770493
51,11.223128367185463,52.08342485356621
52,11.223187206524019,52.08343398462971
53,11.223246071582958,52.08344363256947
54,11.223277784106974,52.08344908405962
55,11.223304954675257,52.08345364272141
56,11.223363855203422,52.083464003038266
57,11.223422785399883,52.08347495953057
58,11.223457157651827,52.083481669246986
59,11.223481738078307,52.083486367610725
60,11.223540710451534,52.083498171185184
61,11.223599715893407,52.08351063919707
62,11.223617774611268,52.08351460813761
63,11.22365873826507,52.083523447016226
64,11.223717786035653,52.08353676493723
65,11.223764656044334,52.08354780604469
66,11.223776861155503,52.08355063214091
67,11.223835948683323,52.083564748115435
68,11.2238950693596,52.083579529917266
69,11.223901538580652,52.083581192493035
70,11.223954200677735,52.08359452491251
71,11.224013364516708,52.08361017303092
72,11.224030103473819,52.083614735782994
73,11.224072544739824,52.08362614974802
74,11.224131753550582,52.08364270041406
75,11.22415160779075,52.083648412212725
76,11.224190979872832,52.08365960227882
77,11.224250234097044,52.083677064224545
78,11.224267185143034,52.08368220040428
79,11.224309506939125,52.083694899544355
80,11.22436881445276,52.083713430965595
81,11.224377109788454,52.083716095197495
82,11.224428143080337,52.083732385864
83,11.224481147353536,52.08375010103291
84,11.224487515589805,52.0837522219274
85,11.2245469167725,52.08377263333942
86,11.224579193503908,52.08378421989588
87,11.224606364830906,52.08379398597201
88,11.224665862270536,52.08381633011355
89,11.224671331635575,52.08381845022665
90,11.22472540264486,52.08383953609653
91,11.224757940846438,52.08385278488106
92,11.224785000552268,52.08386389729229
93,11.224839577410902,52.08388721336749
94,11.224844655608775,52.083889405886595
95,11.224904360257291,52.08391590988698
96,11.224917074151538,52.083921719970085
97,11.224964118703742,52.08394349374676
98,11.224991023117669,52.08395629351697
99,11.225023931592323,52.0839721703232
100,11.225061914021087,52.083990924767
101,11.225083796546196,52.084001891754376
102,11.225130225560788,52.084025604685536
103,11.225143710622286,52.08403259880359
104,11.225196380325885,52.08406032529634
105,11.225203670396343,52.08406422257033
106,11.225260755371227,52.084095079482005
107,11.22526367170713,52.08409667935078
108,11.225323709150631,52.08412986047555
109,11.225383774952848,52.08416360966171
110,11.225385639717754,52.08416466076126
111,11.225443863688211,52.08419781783518
